name,SAFE total score,number of enriched nodes,number of enriched samples,SAFE enriched score,enriched abundance ratio,enriched SAFE score ratio
Prevotella,72.65897929089117,130,189,65.42443387910045,0.6061984575544255,0.9004315023085154
unclassified_Porphyromonadaceae,82.72550322788638,179,304,65.392354122249,0.4911689791540988,0.7904739357355224
unclassified_Gracilibacteraceae,75.68517980880736,158,281,64.95790421167472,0.5803092314688495,0.8582645159299161
unclassified_Rickettsiaceae,73.12188659571486,141,254,64.34209574132352,0.6232698961937716,0.879929371859152
unclassified_Victivallaceae,76.12490393491561,172,293,63.86694897158003,0.6092362344582594,0.8389757578700429
Howardella,85.30718319690068,255,466,62.389138431298505,0.5925612848689772,0.7313468349704598
unclassified_Coriobacteriaceae,79.29296809824638,191,381,61.43699359164069,0.4495184135977337,0.7748101132438177
unclassified_Incertae,76.10053318245016,156,289,60.82521384477194,0.60366870483602,0.7992744768153487
unclassified_Cryomorphaceae,70.87926673786595,161,276,57.15501830991525,0.45542635658914726,0.8063714671498038
Gemmiger,83.28753894848104,249,561,56.170800044995836,0.6056927930782691,0.6744202164472799
unclassified_Peptococcaceae,72.24806583209202,123,210,55.94041454503077,0.3898203592814371,0.774282520933349
unclassified_Bacteroidaceae,68.58275580127848,175,372,54.49423446376374,0.47573703054772604,0.7945763308442017
Peptococcus,72.07941019604411,191,371,54.328514387162,0.6404317958783121,0.7537313948518364
Clostridium_IV,75.31058775921935,184,350,52.991159121748574,0.5040153518673806,0.7036349163967522
Enterorhabdus,65.03881821464803,171,375,52.155223497401266,0.5209500609013399,0.8019091510130618
unclassified_Acetobacteraceae,67.19369718573574,202,376,51.49360854231005,0.581081081081081,0.7663458136552933
unclassified_Sutterellaceae,66.6868609698549,193,361,51.18471080687276,0.4430769230769231,0.7675381636273189
Odoribacter,68.85066880217607,198,359,50.37515495129738,0.43926505614154476,0.7316581788920145
unclassified_Thermoactinomycetaceae,57.57086948575563,123,218,49.515318621043534,0.38181529168653633,0.8600759214396575
unclassified_Bryobacter,71.14200965375159,195,444,48.767705154024014,0.632183908045977,0.6854979974754243
unclassified_Bdellovibrionaceae,68.59284917268586,186,399,48.7287956786979,0.5340159495914147,0.7104063509014004
unclassified_Heliobacteriaceae,60.082310997404235,128,223,48.63522748390795,0.6272141706924316,0.809476644232429
unclassified_Eubacteriaceae,65.37557014107742,136,245,48.267174134943716,0.4328411770737209,0.7383059762352422
Turicibacter,64.62732564613037,187,470,48.0528106376252,0.5775941230486685,0.7435370434596099
Clostridium_sensu_stricto,64.64457032394102,213,446,47.86683485619882,0.4759643308620042,0.740461799286976
unclassified_Hyphomicrobiaceae,71.70613070936386,233,537,47.42666987665516,0.5530556771559755,0.6614032776204709
Dorea,73.17953294138255,220,441,47.420210778056614,0.4404937994658217,0.6479982704459267
unclassified_Bacillaceae,82.33643470391534,236,456,46.91175625866485,0.6545012165450121,0.5697569542251999
Clostridium_XlVb,72.22956720956026,207,410,46.56457057989836,0.4795009992127415,0.6446746447310168
Bilophila,65.02134231906095,172,284,46.16191262147656,0.3599629500984138,0.7099501636702482
unclassified_Acidaminococcaceae,60.60500240702264,146,261,46.05062819740712,0.4130226816849252,0.7598486324302328
Clostridium_XI,66.35751040227672,171,395,46.00530726928421,0.47053933284838406,0.6932946548233638
unclassified_Thermoplasmatales,55.679043213785434,155,264,44.759870940135826,0.5371127995324372,0.8038908062459996
unclassified_Chitinophagaceae,49.752403705762084,122,208,43.83580309555345,0.5,0.8810791003144357
Cerasicoccus,50.483583641591736,123,210,41.553515938780215,0.6475011057054401,0.8231094732455891
unclassified_Thiotrichaceae,48.90213126611138,123,231,41.5336831001573,0.6481481481481481,0.849322555578261
unclassified_Cytophagaceae,53.37836564572665,154,296,40.56128961670047,0.7150199885779555,0.759882569015069
Victivallis,53.756089765855194,130,227,40.46987358801963,0.49428230073391366,0.752842585171165
Desulfovibrio,61.28327581031538,173,303,39.63197787644607,0.452857905982906,0.6467013610551005
unclassified_Desulfomicrobiaceae,46.98243501163388,132,314,38.92136959925988,0.5406301824212272,0.8284238479683332
unclassified_Bifidobacteriaceae,58.9826122246581,174,364,38.36468623847611,0.5419847328244275,0.6504406093841582
Mogibacterium,51.11406227199149,152,315,38.065088497195454,0.5713656387665198,0.7447087319071025
unclassified_Streptococcaceae,52.207720343990495,172,313,37.3666991717154,0.5897435897435898,0.7157312927189818
unclassified_Verrucomicrobiaceae,44.365903358496304,112,187,36.53785060635076,0.4714285714285714,0.8235570075314057
Barnesiella,59.78673847005106,98,146,36.47378741540541,0.22607794624542704,0.6100648462982506
unclassified_Planococcaceae,51.08899012623559,173,356,36.35581932197863,0.7269503546099291,0.7116174978629871
Anaerosporobacter,55.72656522739142,197,416,35.6652968072746,0.5279329608938548,0.6400052948130374
unclassified_Halomonadaceae,45.46226343912094,148,321,35.55979099819428,0.5058823529411764,0.7821825907505204
Catenibacterium,41.94896715129367,126,231,35.55719783495569,0.40597954366640443,0.8476298762425938
Slackia,56.90090237035687,208,430,33.92899453997259,0.478234398782344,0.5962821875677012
unclassified_Prevotellaceae,50.22103697730853,138,252,33.18403875939071,0.3810175883627221,0.660759728525405
Pelomonas,46.51331446351844,182,402,33.15985341626645,0.5294117647058824,0.7129109976085354
unclassified_Bacillales,47.88907721810964,145,240,33.08837572489747,0.5344827586206896,0.6909378431786702
unclassified_Hyphomonadaceae,52.58087631760778,161,335,32.6570908834912,0.5188118811881188,0.6210830471183172
Pseudobutyrivibrio,45.01428137744276,187,408,32.40594391081304,0.6732283464566929,0.7199036154568511
Parabacteroides,48.551883135169184,114,172,31.910791933348747,0.24401594592252362,0.6572513746687974
unclassified_Pseudomonadaceae,42.89642142640058,163,375,31.906344426078427,0.65,0.7437996775750083
unclassified_Rhodospirillaceae,66.2815440552556,208,452,31.806849750170407,0.5512461725874954,0.4798749064091602
Vagococcus,37.14598890001138,152,405,31.2928933204102,0.75,0.8424299432340758
unclassified_Rhodocyclaceae,44.00995194797516,151,295,30.540482292798163,0.44528301886792454,0.6939449133891474
unclassified_Dehalogenimonas,34.96455557639734,120,238,30.41692004995206,0.6666666666666666,0.8699358406970533
unclassified_Ignavibacteriaceae,44.11716312703131,160,356,30.143513744783515,0.6875,0.6832604729816385
Eubacterium,36.49410306086395,144,355,29.79620661312318,0.445019404915912,0.8164663360387242
Butyricicoccus,61.80765132738894,195,392,29.760927596960702,0.44624424329045576,0.48150879313177664
Collinsella,48.05010602640205,164,344,29.63106536297482,0.36605866666666664,0.616670134852428
unclassified_Marinilabiaceae,40.912847014255476,107,239,29.404178650488195,0.30799589122560417,0.7187028231069509
Olsenella,47.22281246828279,136,322,29.403510807653632,0.5350047303689688,0.6226547990423591
unclassified_Syntrophomonadaceae,40.40916394023944,124,300,28.760351658652915,0.56,0.7117284510312119
unclassified_Micrococcaceae,36.38103977233892,115,228,28.113522307923535,0.64,0.7727520291846823
unclassified_Waddliaceae,39.20119394972184,173,392,27.874858310922843,0.75,0.7110716665077654
unclassified_Prolixibacter,33.12745581652475,87,169,27.74365949270941,0.5380304243394716,0.8374823483688784
unclassified_Simkaniaceae,42.87808574470626,153,334,27.720630684863522,0.5636363636363636,0.6464987931110222
unclassified_Puniceicoccaceae,51.48436919373629,94,140,27.547296112942913,0.27909692487349164,0.5350613505485929
Allobaculum,48.41535751921347,181,368,27.540265922256822,0.005812601720530109,0.5688332655878366
unclassified_Methanomicrobiales,32.479001912319056,124,211,27.227625890487566,0.7142857142857143,0.8383147352862564
unclassified_Bradyrhizobiaceae,34.95163229985701,147,275,26.728286770547353,0.45348837209302323,0.7647221320377847
Sutterella,40.35723937057633,121,215,26.159817892055056,0.26680543324526995,0.6482063267966655
unclassified_Thermoplasmataceae,28.728806953898015,127,336,25.750984629698173,1.0,0.8963471637030231
Anaerophaga,35.04983458164411,155,370,25.72741671241225,0.7272727272727273,0.7340239125090168
unclassified_Cellulomonadaceae,35.24937774793511,180,395,25.725191240119734,0.5555555555555556,0.729805542216322
unclassified_Xanthomonadaceae,38.953004564265704,142,289,25.39645310527293,0.525,0.6519767445248847
unclassified_Mariprofundaceae,32.644513849594176,112,261,25.34775461051361,0.7058823529411765,0.7764782384966877
unclassified_Thiotrichales,35.63283122097883,124,227,24.87398858655977,0.4166666666666667,0.6980637724884238
unclassified_Desulfohalobiaceae,44.16632974856655,164,386,24.607170864816347,0.5857142857142857,0.5571477413881101
unclassified_Methanomicrobiaceae,33.621305943699156,113,202,24.399850722405056,0.46153846153846156,0.7257258466778189
unclassified_Deferribacteraceae,45.73186802759403,172,428,24.11767550289029,0.6923076923076923,0.5273713177064622
Mitsuokella,35.75263470856082,114,192,23.994264260678495,0.5761208343322944,0.6711187708617504
Akkermansia,40.26059769320874,82,147,23.888367839624575,0.25798847736625513,0.5933435966762641
unclassified_Gilvimarinus,33.18665967901212,101,157,23.109451314718928,0.5483870967741935,0.6963476149223233
unclassified_Halobacteroidaceae,31.046270279868043,89,203,22.947615354172353,0.328125,0.7391424202427541
unclassified_Kofleriaceae,47.92913505038271,144,260,22.93651034791724,0.46774193548387094,0.47855047506712917
unclassified_Hahellaceae,28.87691665565878,127,332,22.676606488811405,1.0,0.7852848958639652
Megasphaera,34.86347937814748,110,208,22.478416932373634,0.2952727272727273,0.6447554097673671
Oscillibacter,36.802769885106514,71,104,22.44194868828061,0.17559171066336243,0.6097896641568412
unclassified_Desulfurellaceae,23.599161917753747,94,238,21.820053099447783,1.0,0.9246113559241469
Pseudomonas,27.06703345449801,144,328,21.629697133854428,0.5039370078740157,0.7991159123594314
unclassified_Pseudomonadales,22.615205902928437,91,233,21.38771408307657,1.0,0.9457227219101764
Papillibacter,47.73669617331764,148,297,21.35864205201115,0.5964912280701754,0.4474260634725185
unclassified_Oleiphilaceae,35.26387881664743,112,243,21.319995784477207,0.4827586206896552,0.604584535221702
Veillonella,25.55837110296334,84,165,21.108769118823883,0.10887200068311843,0.8259043204978133
unclassified_Sphingobacteriaceae,41.51188913036536,123,301,20.983337700342922,0.5183696259073144,0.505477783351322
Granulicatella,43.354697573389565,159,388,20.8860239211411,0.5357142857142857,0.481747655736402
Peptostreptococcus,25.524871302491587,103,169,20.645195548573838,0.12646675358539766,0.8088266265443844
Hespellia,29.73189231720407,120,198,20.439324323892166,0.3333333333333333,0.6874545389115764
Porphyromonas,35.86155182748861,89,175,20.1951606671707,0.3482142857142857,0.5631424084579267
unclassified_Beutenbergiaceae,29.30526574927772,74,111,20.14162142169297,0.3333333333333333,0.6873038311276668
unclassified_Enterococcaceae,29.446078913751116,97,227,20.041415496532895,0.3678571428571429,0.6806140659758163
unclassified_Thermofilaceae,24.4292407410793,118,335,19.755759700667586,0.6666666666666666,0.8086931521963774
unclassified_Syntrophorhabdaceae,29.834275488552834,86,170,19.622327954087837,0.5714285714285714,0.6577108923465148
unclassified_Desulfovibrionaceae,37.43918861184985,119,235,19.49656368935691,0.4031074014481094,0.5207528371270863
Dialister,25.930915337694117,72,113,19.340001755608114,0.16760914856109344,0.7458279626363512
Facklamia,23.28760424887013,100,229,19.266366536248967,1.0,0.8273228250683508
Paraprevotella,31.69737612988431,140,273,19.20540715514618,0.3294744535873435,0.6058989575808865
Geobacillus,20.697835013704328,81,197,19.202621641089618,1.0,0.9277599144246387
unclassified_Syntrophaceae,34.77722937185648,83,193,19.128574049142607,0.4528301886792453,0.5500315693527453
Proteus,20.90734235147861,90,206,19.118864955895116,0.14285714285714285,0.9144569708805189
Enterococcus,26.05502233041132,94,214,19.049566532354536,0.3576276187665978,0.7311283901729747
unclassified_Ferroplasmaceae,37.657986081484786,144,325,18.899696747649124,0.5128205128205128,0.5018775222539448
unclassified_Anaplasmataceae,29.378336412598316,100,209,18.77823303443077,0.421875,0.6391863981235539
Streptococcus,45.88319256625093,154,347,18.769668180907463,0.37389857058938714,0.40907502575819804
Succinivibrio,21.806051055591563,84,180,18.633129636701298,0.2101113172541744,0.8544935343496476
unclassified_Ectothiorhodospiraceae,27.367038453971325,110,224,18.466363939547573,0.5333333333333333,0.6747666164391951
unclassified_Thermoleophilaceae,22.085973741818513,104,281,18.41578400490012,1.0,0.8338225980062133
unclassified_Bogoriellaceae,19.397248346059875,94,267,18.2185110620176,0.5,0.9392317269432853
Abiotrophia,27.49026076971989,91,175,18.100085958226995,0.3333333333333333,0.6584181252352458
Rikenella,27.673152398972384,75,146,18.094728026680418,0.1724137931034483,0.6538730306472907
unclassified_Rhodobacteraceae,40.88094118530983,111,198,17.98116896377633,0.3582089552238806,0.43984234321487903
unclassified_Flammeovirgaceae,27.07468971939106,128,322,17.928891912419374,0.42105263157894735,0.6622011959597303
Parvimonas,19.9619273177732,68,116,17.73220217254446,0.09508196721311475,0.888301108919303
unclassified_Brucellaceae,23.708815166971103,98,272,17.70386052688711,0.8571428571428571,0.7467205932564047
Cellulosilyticum,19.064474652007426,94,247,17.599736343141252,0.3764705882352941,0.9231692278123205
Lactobacillus,26.293009605002457,74,115,17.589427372777074,0.11941891491254077,0.6689773303635254
unclassified_Aerococcaceae,25.227612318809403,75,138,17.564245283224103,0.4823529411764706,0.6962309814047846
unclassified_Succinivibrionaceae,23.645160778704952,75,138,17.44127536775789,0.3,0.7376255772160222
Psychrobacter,22.45060491415321,108,283,17.39346965410101,0.8,0.7747439198458255
Rothia,33.362413019835365,89,159,17.345657178376335,0.26785714285714285,0.5199161453958264
unclassified_Methanocellaceae,20.826411191062547,62,95,17.246126921238307,0.5833333333333334,0.8280892354914857
unclassified_Peptostreptococcaceae,31.656240148822437,91,167,17.075890220494014,0.24844197406097357,0.5394162459033913
Capnocytophaga,19.407417925335732,75,170,17.02132216062226,0.4666666666666667,0.8770523840990456
Actinobacillus,34.04061793979949,104,289,16.968835688679853,0.5444444444444444,0.49848788640350417
unclassified_Vibrionaceae,24.941111575840235,87,146,16.95193577456648,0.2727272727272727,0.6796784386702055
Brevibacterium,23.80105890842949,101,223,16.929676824056028,0.4166666666666667,0.7112993118999482
Pseudoflavonifractor,44.976521631320374,115,212,16.844740203678874,0.2599410898379971,0.3745229642647304
Thermogymnomonas,23.74749810680229,72,115,16.83424168410614,0.6721311475409836,0.7088848521387648
unclassified_Euzebyaceae,30.613102569225127,95,193,16.818276389635702,0.3157894736842105,0.5493816365592049
unclassified_Aquificaceae,20.63214626628817,83,180,16.745284219486564,0.6,0.8116113565386781
Clostridium_XlVa,34.67476494592978,103,318,16.53179916328448,0.2965740582921425,0.476767447135212
unclassified_Microbacteriaceae,22.70878511425788,79,129,16.3306200571492,0.21428571428571427,0.7191322642308989
unclassified_Intrasporangiaceae,17.382815174363866,83,254,16.29959701413395,1.0,0.9376845378976679
unclassified_Conexibacteraceae,27.020373855821983,88,204,16.29227268775635,0.7368421052631579,0.6029625191231731
Synergistes,17.969732780001458,83,221,16.09230711950688,1.0,0.8955228948877878
Treponema,18.206701897360045,73,160,16.073984527989264,0.51996151996152,0.8828608618192391
Mucispirillum,17.987141788882738,80,155,16.04696361565728,0.5,0.8921352710732163
Robinsoniella,21.52538172439408,83,193,16.042057656702383,0.38461538461538464,0.7452624005511778
unclassified_Marinifilum,18.630826097794607,74,214,15.827349495453925,1.0,0.84952483654643
unclassified_Flavobacteriaceae,19.90343769856242,86,181,15.784580912931887,0.8176121372031663,0.7930580210308077
unclassified_Burkholderiales,28.486695445157313,88,238,15.762353100291195,0.5994865211810013,0.5533233270470748
unclassified_Saprospiraceae,25.30754300650854,98,209,15.472107453204956,0.375,0.6113634756730779
unclassified_Helicobacteraceae,19.804869730458655,53,77,15.462772940021056,0.5555555555555556,0.780756104456485
unclassified_Methermicoccaceae,17.09304591644629,70,178,15.409403315559548,1.0,0.9015013117546941
Stenotrophomonas,16.823882346662643,79,222,15.210930430768975,1.0,0.904127247049274
unclassified_Moraxellaceae,17.705376679579533,63,115,15.1532160996043,0.8,0.8558539235757259
Lactonifactor,34.66876174778653,101,226,15.080916145954768,0.21031746031746032,0.4350001380397622
Acinetobacter,16.442245011637127,66,175,14.967791933450268,1.0,0.910325318887822
unclassified_Sedimenticola,16.861284249152728,83,221,14.714385366134412,1.0,0.8726728728788142
Schwartzia,16.197668251578435,72,182,14.623839183848172,0.9538461538461539,0.9028360722490476
unclassified_Halanaerobiaceae,23.55373341673176,87,218,14.551606307487404,0.5,0.6178046617930406
unclassified_Leptotrichiaceae,18.1969064296984,44,70,14.38003793815782,0.32,0.7902462978371295
unclassified_Staphylococcaceae,17.35395505217584,87,224,14.339988219721253,0.8333333333333334,0.8263239230830728
unclassified_Oceanospirillaceae,14.948822892370018,70,169,14.304902571801911,0.6,0.9569250150861867
Streptophyta,36.378695098147844,131,305,14.255275373524082,0.4157416750756811,0.3918577985016803
unclassified_Methylocystaceae,18.17558476383145,84,223,14.089349367471106,0.8046709129511678,0.7751799763553271
unclassified_Carnobacteriaceae,28.174404903113242,88,162,14.023879515130334,0.38635081782289904,0.49775246587659816
Haemophilus,29.715640303602395,73,125,13.955641019793418,0.21428571428571427,0.4696395863326422
unclassified_Elioraea,15.779792607606774,55,108,13.95361864388395,0.25259515570934254,0.8842713583673778
unclassified_Spirochaetaceae,15.858398211513773,69,162,13.903486329385643,1.0,0.876727027783374
Helicobacter,16.862735010974145,65,157,13.800716979843111,0.6451612903225806,0.8184151011601443
unclassified_Aurantimonadaceae,16.576505107007947,76,204,13.653725142759802,1.0,0.8236793615191842
Carnobacterium,20.794185422265286,78,198,13.642491432474369,0.6666666666666666,0.6560724142560895
Herbaspirillum,24.59396765164066,114,226,13.631425757598993,0.7,0.5542589122129565
unclassified_Sinobacteraceae,15.795267395100552,96,232,13.59636212046459,0.75,0.8607870813685605
Gardnerella,23.514285849523326,97,273,13.53584332376316,0.6,0.5756433944192081
unclassified_Methanosarcinaceae,30.645731233353786,97,156,13.528117283058885,0.4375,0.4414356172495351
Scardovia,16.057424394604347,68,145,13.416254132217235,0.16279069767441862,0.8355171914572673
unclassified_Alteromonadaceae,22.31264173912767,66,137,13.367355458481677,0.34615384615384615,0.599093357692404
Sarcina,16.645351211426448,88,270,13.330138628084166,0.7358490566037735,0.8008325242746152
Catonella,15.01402712170196,51,138,13.31677558950649,1.0,0.8869556103477271
Methanocorpusculum,28.688164476627545,112,304,13.28922114938412,0.8888888888888888,0.4632300947734368
Pantoea,13.940841865944535,67,162,13.240009294872534,0.9166666666666666,0.9497281026632951
unclassified_Corynebacteriaceae,15.217226891079957,50,96,13.12254712944095,1.0,0.8623481284315431
Bacillus,14.328562664204078,66,166,13.054900976690831,1.0,0.9111102964503804
unclassified_Arenicella,14.249050739817083,67,204,13.02503131330225,1.0,0.9140981775652975
unclassified_Rhodobiaceae,22.86466543792071,84,242,12.858057238378201,0.3859964093357271,0.562354925913471
unclassified_Caldisericaceae,33.4812608465263,109,223,12.853296759698768,0.5185185185185185,0.38389524273343806
unclassified_Lentisphaeraceae,28.94029859886774,109,212,12.843144494867813,0.4318181818181818,0.4437806490141151
unclassified_Methylococcaceae,17.897210900814304,80,204,12.766118690171474,0.25,0.7133021318752314
unclassified_Beijerinckiaceae,18.41475393906215,94,231,12.636461199565458,0.8285714285714286,0.6862139587301498
unclassified_Nannocystaceae,28.224671425962306,68,165,12.550386661949387,0.23076923076923078,0.444660151133061
Anaerobiospirillum,14.805037286519346,71,149,12.412195232585926,0.7,0.8383764925663368
unclassified_Kineosporiaceae,13.838720387074668,64,188,12.294415553384967,0.5,0.888406963180492
unclassified_Opitutaceae,16.217673932456734,67,162,12.275840601400434,0.6666666666666666,0.7569421269984079
Fructobacillus,13.814552214304456,76,245,12.246365085369451,1.0,0.8864829561894011
unclassified_Ktedonobacteraceae,13.286521619278485,60,169,12.044574500326176,1.0,0.9065257894774906
unclassified_Desulfarculaceae,16.989340441113026,66,113,11.815098830445349,0.75,0.6954418784765551
unclassified_Desulfobulbaceae,21.508506008587588,109,249,11.787189808158422,0.2857142857142857,0.5480245723925322
Hallella,24.210037108798844,98,249,11.692367028271567,0.5882352941176471,0.4829553534233171
Aerococcus,15.252314645254224,69,180,11.686012429328752,1.0,0.7661796062517546
Campylobacter,15.80909724353616,76,148,11.634461020887722,0.49158249158249157,0.7359345598082576
unclassified_Caldisphaeraceae,13.339853522580645,62,158,11.618709167552561,1.0,0.8709772673204644
unclassified_Anaeroplasmataceae,16.41045219521537,64,130,11.50660213069004,0.4616530156366344,0.7011752018658512
unclassified_Desulfobacteraceae,17.960874599990078,47,105,11.476059786294805,0.2823529411764706,0.6389477150684603
Phascolarctobacterium,38.08426143329591,72,129,11.448237859259319,0.1874251231308515,0.3006028587244828
unclassified_Halobacteriaceae,40.78939236802788,77,140,11.378244450807786,0.1827956989247312,0.2789510652217129
Gordonibacter,28.375390493079667,76,154,11.373803134902778,0.21946902654867256,0.400833360784116
Weissella,18.78382964485636,100,279,11.288485309304995,0.24888888888888888,0.6009682542237152
Hydrogenoanaerobacterium,39.758999980624395,69,150,11.258941634276583,0.22448979591836735,0.28317969867862275
unclassified_Geminicoccus,17.205069700790567,81,200,11.251448659697223,0.38697318007662834,0.653961236738275
Staphylococcus,25.231492030240155,87,228,11.204833327387266,0.3333333333333333,0.4440812819930815
Moryella,13.04089687008946,64,165,11.179927695537167,1.0,0.8572974548383552
Neisseria,27.34501374196568,93,224,11.118720232587622,0.3,0.406608690619307
Methanosphaera,22.293209034135007,46,60,11.098959874705718,0.23366052190567393,0.4978628181214812
unclassified_Desulfuromonadaceae,11.390639019245372,36,57,11.074426970527774,1.0,0.972239305610218
unclassified_Thermotogales,23.951832300372985,103,217,11.050205521701127,0.3333333333333333,0.4613511560670475
Clostridium_XVIII,24.655102550541717,68,171,10.969522220396136,0.2052980132450331,0.44491894519234587
Aquabacterium,28.127116868546373,118,301,10.955597851750095,0.5102040816326531,0.38950305155525483
unclassified_Pseudonocardiaceae,12.993869729171973,62,189,10.797377002381136,1.0,0.830959308306779
unclassified_Chrysiogenaceae,12.431032468156078,52,78,10.76096144455659,0.5,0.8656530720294054
Oribacterium,27.394203602870377,91,211,10.609668616431557,0.28169014084507044,0.3872961145444605
Gallicola,12.00263081477508,52,78,10.564966000932063,1.0,0.8802208585743327
unclassified_Chloroplast,12.793544262828757,50,129,10.374787475155195,0.45454545454545453,0.8109392723405675
Selenomonas,22.010562211170523,107,267,10.27298196170748,0.8,0.4667296483909832
Cloacibacillus,21.745521624771367,49,75,10.194796418414594,0.17177344475394615,0.4688228038090019
unclassified_Simiduia,11.820356034355084,61,166,10.179124229825568,1.0,0.8611520837647035
Coprobacillus,17.182281010592785,67,162,10.078971119482713,0.2765957446808511,0.5865909836574713
unclassified_Fusobacteriaceae,11.848077980924035,46,77,10.052228779742808,0.0747800586510264,0.8484269597083486
Anaerotruncus,13.48997543270529,49,89,9.926998234682143,0.12490302560124127,0.7358796377504874
unclassified_Parachlamydiaceae,11.585980242485695,35,50,9.91391336182524,1.0,0.8556818805430896
Yersinia,11.327677803992005,47,97,9.913514218568977,0.72,0.8751585620730967
unclassified_Haloplasmataceae,11.772131872061115,39,62,9.913514218568977,0.5428571428571428,0.842117156544669
Filifactor,11.432454708361877,35,50,9.913514218568977,1.0,0.8671378519713773
Aeromonas,10.859602110525037,39,62,9.913514218568977,0.7142857142857143,0.9128800592943347
unclassified_Cyclobacteriaceae,30.00961052215552,81,139,9.81111437620645,0.3157894736842105,0.3269324128336519
Ralstonia,13.142877113232208,51,131,9.718625780736803,0.5,0.7394595336322608
Actinobaculum,14.806438078517811,107,313,9.702745833483311,0.5,0.6553058731634258
Succinatimonas,21.857433776608815,58,98,9.621577922785255,0.23357664233576642,0.44019705245919516
unclassified_Leptospiraceae,10.461710976045817,49,126,9.530328725103457,1.0,0.9109722823470323
unclassified_Caulobacteraceae,10.160530618334745,67,186,9.484349148371345,1.0,0.9334501813573373
unclassified_Hydrogenophilaceae,13.158729377010237,69,163,9.415341972750833,0.6666666666666666,0.7155206025591256
Morganella,10.21225845369781,57,126,9.394769967730028,0.29577464788732394,0.9199502744986078
Streptobacillus,10.365068028737976,39,62,9.39457859743242,0.7941176470588235,0.9063692173929975
Arcanobacterium,11.831560776144244,58,149,9.368027838672914,0.5384615384615384,0.7917829283826606
Flavonifractor,30.662953267330263,76,157,9.364906820453069,0.23539503386004515,0.30541437867404886
Atopobium,24.491984640021297,74,202,9.351653154142639,0.26515151515151514,0.3818250456870492
unclassified_Erythrobacteraceae,12.479769331787566,61,181,9.328523705207491,1.0,0.7474916769051613
Buttiauxella,11.126582045139813,44,82,9.216858087967898,1.0,0.8283638273259218
unclassified_Thermaceae,11.382235041338236,37,65,9.216858087967898,1.0,0.8097581937549104
Oxalobacter,12.525954275768717,49,126,9.207755868900236,0.3333333333333333,0.7350941625830865
Subdoligranulum,11.742659441257155,51,131,9.10958754949079,0.16284680337756333,0.7757686915014141
Mannheimia,11.060777803002992,39,62,9.091864168099356,0.23529411764705882,0.8219913942788836
unclassified_Planctomycetaceae,19.00457700116501,43,79,9.076528993725905,0.23728813559322035,0.47759700166804553
Saccharofermentans,14.92725774497855,75,200,8.990134413957412,1.0,0.6022629586456792
unclassified_Subdivision5,9.945293425852624,39,73,8.97383892187843,0.5416666666666666,0.9023201767532656
Cryptobacterium,9.756565485041707,68,217,8.955898341700694,0.5,0.9179355538003043
Holdemania,24.36254742411774,46,96,8.906800040058165,0.15547263681592038,0.36559395390815597
unclassified_Elusimicrobiaceae,18.797937250338915,84,150,8.797900120011,0.3333333333333333,0.4680247626559334
unclassified_Alicyclobacillaceae,12.417211084995953,67,152,8.79397676607198,1.0,0.7082086875931405
Parasutterella,30.47507492710904,55,98,8.646220972981936,0.12841927821622864,0.28371451074893694
Fusobacterium,10.343719683986711,41,75,8.638029548270591,0.12035721534402273,0.8350989597720124
Serratia,22.783454201778802,85,224,8.61726675131918,0.6923076923076923,0.37822477114319186
