n_comps,comps_size,other feature,"Fisher test pvalue(co-enriched,enriched)","Fisher test pvalue(co-enriched,others)",coenriched-enriched pvalue,coenriched-others pvalue,enriched-others pvalue,coverage/%
comps0,233,env_biome_freshwater biome,0.00026185851906163895,2.3622205712832297e-09,0.6169312966204095,0.02552744807323226,0.24981297028674332,41.9753086419753
comps0,233,Gp11,1.373331445900734e-05,3.3297786374223834e-23,,0.026994293098493338,,78.78787878787878
comps0,233,Phaeospirillum,0.0065448986410785144,1.3356728861376289e-09,,0.02717080047786031,,67.5
comps0,233,Elioraea,0.0008025377369076809,5.048053938484228e-19,,0.02723389815149365,,86.04651162790698
comps0,233,Catenulispora,0.0001420584775300774,7.735249427934922e-23,,0.029203425619360974,,87.75510204081633
comps0,233,Gemmatimonas,2.0318967839036295e-08,3.457447626452901e-66,0.6097544740970269,0.030030544909707545,0.5548025241927803,70.85427135678391
comps0,233,Allocatelliglobosispora,0.0065448986410785144,1.3356728861376289e-09,,0.030331029290478973,,67.5
comps0,233,env_feature_microbial mat,0.0191118993927785,9.771099167017299e-09,,0.031199646059993442,,69.6969696969697
comps0,233,Minicystis,0.0004487223570211209,2.212824642398487e-12,,0.032333974093389284,,63.934426229508205
comps0,233,unclassfied_f:Lactobacillaceae,0.004054540317386858,1.1598655068916055e-09,,0.032634942954270135,,63.829787234042556
comps0,233,unclassfied_c:Acidobacteria_Gp3,1.9653039309765116e-12,2.8040587595860373e-56,0.0971725521981904,0.034115967571900455,0.09260069782067576,77.48344370860927
comps0,233,unclassfied_f:Desulfarculaceae,0.0008025377369076809,1.4810423030072014e-22,,0.0356271004877229,,94.87179487179486
comps0,233,Xiphinematobacter,0.0191118993927785,1.2596677173383657e-10,,0.03575617106087149,,79.3103448275862
comps0,233,Latescibacteria_genera_incertae_sedis,1.9573940217785797e-12,7.688443053360339e-34,,0.03668514297226373,,61.142857142857146
comps0,233,Coxiella,0.004054540317386858,2.0984669603222888e-07,,0.03684016101887583,,54.54545454545454
comps0,233,Gp12,0.0007896513331958866,3.197268038262108e-21,,0.03732899602344081,,94.5945945945946
comps0,233,env_material_microbial mat material,0.0191118993927785,3.728300248624178e-09,,0.038015068485392045,,71.875
comps0,233,Thermomonospora,0.01832219864925143,7.2778449814048e-06,,0.038513698314037996,,56.75675675675676
comps0,233,Thermodesulfovibrio,0.004054540317386858,5.51631939086958e-17,,0.03877750439230668,,90.9090909090909
comps0,233,Thermococcus,2.449668991036673e-05,1.9992033638716094e-27,,0.038802947438112745,,89.28571428571429
comps0,233,unclassfied_f:Syntrophomonadaceae,0.001331768372136837,6.482244284897606e-19,,0.039349838998808916,,91.66666666666666
comps0,233,env_feature_agricultural soil,0.003911921815111921,6.235699609573603e-11,,0.03941578179220808,,71.7948717948718
comps0,233,Gp13,1.993624420143847e-06,2.8247922623672555e-39,,0.03957437192971644,,96.82539682539682
comps0,233,Rubribacterium,2.709149238717345e-07,8.412289999136677e-33,,0.03965267596520815,,81.17647058823529
comps0,233,Solimonas,1.373331445900734e-05,1.7680295760763184e-13,,0.039679022410284905,,57.14285714285714
comps0,233,Janibacter,0.011182929800217237,5.900066391836738e-05,,0.040242501021433494,,48.07692307692308
comps0,233,BRC1_genera_incertae_sedis,6.773898172222078e-10,3.706604395284683e-43,,0.040906745403282166,,81.48148148148148
comps0,233,Rhodobacter,0.008422907141047398,4.0694797145703575e-30,0.5133548266589841,0.04180357115978656,0.384088249473852,61.702127659574465
comps0,233,Thermanaerovibrio,0.03000034204183658,8.32737217576999e-06,,0.043968154284022586,,59.375
comps0,233,Candidatus_Endomicrobium,2.620605021905805e-07,2.3305652450168754e-30,,0.04796854874292416,,78.16091954022988
comps0,233,Rugamonas,0.0038370214664476495,2.394241646885237e-16,,0.048626737041862274,,90.625
comps0,233,Rubinisphaera,7.360606348165736e-05,1.9731806294458195e-07,0.7425024755889758,0.04915236072577513,0.404273123091177,41.30434782608695
comps1,10,empo_3_Water (non-saline),4.832159069566242e-05,1.7834290841444466e-11,4.790512761673523e-07,4.776289884403962e-07,0.2955003569821304,5.952380952380952
comps1,10,env_material_fresh water,4.832159069566242e-05,1.7834290841444466e-11,4.790512761673523e-07,4.776289884403962e-07,0.33338743374499913,5.952380952380952
comps1,10,sample_scientific_name_freshwater metagenome,3.4454403241267164e-06,1.307109515087224e-11,9.42117806514801e-07,5.121824900271212e-07,0.9616030635478148,7.042253521126761
comps1,10,envo_biome_2_freshwater biome,0.0007158599294019875,4.009909625874143e-09,1.4777246621999486e-06,1.09098897319807e-06,0.001982469864478458,4.048582995951417
comps1,10,technology_GAIIx,1.2491319910889208e-15,1.5286535006952252e-11,0.004677734981047266,1.8167829611267132e-06,0.03451488692463732,13.698630136986301
comps1,10,Bacillariophyta,1.2478841069819435e-18,8.253014878595259e-15,,5.010331956390443e-06,,28.57142857142857
comps1,10,Caldilinea,0.00010179303491034793,9.004712628448298e-16,4.281200888253183e-07,1.3071845366763019e-05,0.2608735220885272,7.4074074074074066
comps1,10,Syntrophus,9.408300876096977e-08,1.5856738061817106e-17,7.091277263821598e-07,0.00010751117672950024,0.046759604399567486,14.084507042253522
comps1,10,unclassfied_f:Marinilabiliaceae,1.974155679620739e-08,8.30591041333273e-18,1.7274657315516671e-06,0.00015705228423075119,0.26507661949478023,16.129032258064516
comps1,10,Anaerolinea,1.6376120403175817e-11,5.1432752944098857e-17,0.1030644685134935,0.0002531769695154408,0.00010312984810297097,24.390243902439025
comps1,10,unclassfied_f:Beijerinckiaceae,1.944113405186776e-05,1.1148875275743924e-11,0.21407007431338154,0.0002702712867023974,0.000512950578704049,6.41025641025641
comps1,10,Methylotenera,1.5702324929187147e-06,6.615034700938601e-14,8.433074127654993e-06,0.0007611224004895825,0.20771716345205904,9.090909090909092
comps1,10,extraction_center_CCME-Boulder,3.9749484350377814e-05,8.70639589665467e-06,0.0017217757137662595,0.0015619351984933084,0.47965680109675257,2.9154518950437316
comps1,10,Brevinema,3.5749037774469356e-05,1.3983064683174922e-11,0.2524519140672866,0.0020183136561721534,0.0002354670508442442,11.267605633802818
comps1,10,unclassfied_c:Deltaproteobacteria,0.0004914325897922114,2.4106000735447936e-11,0.7495264359364809,0.0027348850142220756,0.00864144336923282,5.0761421319796955
comps1,10,unclassfied_f:Syntrophobacteraceae,0.00013276966582886392,1.4695072269742703e-16,2.2998784831555165e-05,0.0032830649171196424,0.011702225690780646,7.462686567164178
comps1,10,Syntrophobacter,7.753415146230581e-07,5.895010627568006e-15,0.017574290001300064,0.004071994217732759,0.6047576535889527,10.309278350515463
comps1,10,Methylomicrobium,1.2478841069819435e-18,2.8580637732278174e-14,,0.004649317074580102,,25.64102564102564
comps1,10,Woesearchaeota_Incertae_Sedis_AR15,2.447420192122984e-12,4.618016314536685e-13,0.040423979336908576,0.006131730798224772,0.6147301359762284,15.625
comps1,10,Steroidobacter,1.7477383137537513e-05,4.152955206666417e-18,0.0003599372645201706,0.00705072911042274,0.636572443127301,9.345794392523365
comps1,10,Gp18,4.443347363837987e-08,5.1432752944098857e-17,0.09101703654513754,0.013112663265155899,1.1381981691604458e-05,14.492753623188406
comps1,10,adiv_faith_pd,0.0028817236975033863,7.401987466126083e-11,0.05452037269038141,0.017039748979365662,0.8084657463538638,4.366812227074235
comps1,10,Methylibium,0.00010179303491034793,1.941340440908271e-12,3.3096387209021604e-05,0.01877945474748899,0.17430954647763197,6.134969325153374
comps1,10,Methylobacter,1.1253065753763037e-07,8.743063592981886e-19,0.11016849161184739,0.024795739680656508,0.036750986283717896,14.705882352941178
comps1,10,Aminicenantes_genera_incertae_sedis,2.6695738139604956e-06,2.9671030292925126e-21,6.599248065019198e-06,0.03168638853979375,0.5049850750938458,11.904761904761903
comps5,22,unclassfied_d:Bacteria,9.944561273546562e-09,1.937286775710635e-26,1.70092527525584e-13,6.559327584525342e-11,0.0010135282174942506,12.865497076023392
comps5,22,elevation_m,2.0995436173724332e-10,4.940897796494136e-19,1.663306139452954e-11,4.950839770935159e-10,0.007816149211411187,10.2803738317757
comps5,22,empo_3_Surface (non-saline),1.9372279088592552e-12,2.733753044652336e-32,4.100951711893425e-12,7.329536258046886e-08,2.745246192138087e-06,20.18348623853211
comps5,22,env_biome_rangeland biome,2.7559867348708994e-33,3.763253858558695e-37,,8.698829389206741e-05,,75.86206896551724
comps5,22,envo_biome_3_rangeland biome,2.7559867348708994e-33,3.763253858558695e-37,,8.698829389206741e-05,,75.86206896551724
comps5,22,country_GAZ:United States of America,3.159582222666164e-09,3.8873030668372706e-15,0.0002136608983353292,0.01287659351170168,0.03922966160114242,7.719298245614035
comps5,22,empo_1_Free-living,0.0004413053352375261,1.3778599282288229e-12,0.049380182484836534,0.019574128424149864,0.2948622463583349,5.288461538461538
comps5,22,extraction_center_CCME-Boulder,8.480422446040768e-11,1.0605234123658207e-11,0.020052178209367277,0.024685583186355345,0.39818783221590615,6.41399416909621
comps5,22,Carboxylicivirga,1.0865567514134585e-15,6.047860138709072e-15,0.1473756186230467,0.031669474611638666,0.5891544654500582,34.146341463414636
