n_comps,comps_size,other feature,"Fisher test pvalue(co-enriched,enriched)","Fisher test pvalue(co-enriched,others)",coenriched-enriched pvalue,coenriched-others pvalue,enriched-others pvalue,coverage/%
comps2,73,Aureispira,3.257668628627377e-05,5.8461547871314735e-06,,0.0007402906458183579,,32.432432432432435
comps2,73,Boseongicola,2.978647725215995e-16,9.343001608504307e-24,,0.0008916642691188452,,46.15384615384615
comps2,73,"unclassfied_p:""Proteobacteria""",2.140761120219012e-36,8.853089085758022e-34,,0.001303362170939795,,27.947598253275107
comps2,73,unclassfied_f:Flavobacteriaceae,4.507111619502871e-24,2.0344552128905854e-27,,0.0013325085408714102,,35.0
comps2,73,Granulosicoccus,9.32505852310938e-25,8.71592073681344e-46,,0.0014134619472839101,,64.93506493506493
comps2,73,Crocinitomix,1.0836493867619402e-31,4.1674140649452464e-51,,0.0019543553898803334,,55.660377358490564
comps2,73,env_feature_intertidal zone,1.0361047697416402e-11,2.614452264999706e-16,,0.0022990187774994688,,42.857142857142854
comps2,73,unclassfied_f:Chloroplast,3.6701864965086083e-13,5.425233278092475e-21,,0.0028181609078178783,,50.847457627118644
comps2,73,Litoribrevibacter,0.0066587617911874055,0.001888989249608149,,0.003800152373455714,,31.57894736842105
comps2,73,Phycisphaera,9.32505852310938e-25,8.563752831990862e-62,,0.003892417122778628,,94.33962264150944
comps2,73,Fretibacter,4.219257424070685e-22,1.1139751813030018e-55,,0.004008412900089742,,93.87755102040816
comps2,73,Marinicella,1.8650117046218576e-25,1.8538169877120096e-53,,0.004219013325487455,,77.27272727272727
comps2,73,extraction_center_ANL-Chicago,8.893181459315488e-08,4.480063007644475e-40,0.760737486717602,0.005485079343160735,0.02523358273956149,19.623655913978492
comps2,73,Fabibacter,0.0066587617911874055,0.012631902505113453,,0.008678819439219766,,22.22222222222222
comps2,73,GpIV,3.064224744555044e-11,9.296820170976283e-17,,0.01038040032546023,,46.42857142857143
comps2,73,Agaribacter,2.963148100163622e-07,6.250496790716849e-12,,0.01168445296163975,,51.515151515151516
comps2,73,Lacinutrix,3.4228320351166063e-15,9.309448069901727e-14,,0.013828321151094952,,27.419354838709676
comps2,73,Amylibacter,3.064224744555044e-11,1.3871252727760285e-14,,0.015191800919706707,,39.39393939393939
comps2,73,Thiohalocapsa,0.0028058933333934217,1.0801468700727913e-06,,0.016703403847161492,,70.0
comps2,73,Nonlabens,0.01566767480279376,0.0406392482655797,,0.017563685751102683,,19.230769230769234
comps2,73,Dokdonia,9.573105079824199e-23,1.452459909026464e-42,,0.018882007648353592,,65.27777777777779
comps2,73,Maribacter,0.0004852568894726193,1.737336380385418e-05,,0.019764914871574717,,39.130434782608695
comps2,73,Pseudooctadecabacter,2.5717600534658627e-10,4.33603466879965e-23,,0.02061115914560064,,77.41935483870968
comps2,73,Nannocystis,1.5515505469730776e-08,5.494054503929299e-22,,0.02236207285327251,,90.9090909090909
comps2,73,Winogradskyella,3.4228320351166063e-15,3.458331195439684e-30,,0.02469735404547338,,68.0
comps2,73,Rhodopirellula,1.8082531817445414e-21,8.540436612407943e-21,,0.026262200187663773,,29.411764705882355
comps2,73,Arenicella,4.4807635748393084e-45,2.5796048336468286e-91,,0.031892666412829764,,84.52380952380952
comps2,73,sample_scientific_name_algae metagenome,1.8650117046218576e-25,3.072828693121318e-62,,0.0324298143728967,,92.72727272727272
comps2,73,unclassfied_c:Cyanobacteria,1.2988090610867383e-05,4.384432955469296e-13,,0.0370433781841915,,81.25
comps2,73,Rubritalea,2.0444798643507026e-28,5.8156905161905807e-64,,0.037888442468025745,,85.9375
comps2,73,env_material_biofilm,7.730032292235092e-31,6.692861722771346e-42,,0.03801513487574021,,43.93939393939394
comps2,73,Ahrensia,1.0190110638896834e-15,5.035551957201085e-26,,0.038831470803801206,,53.84615384615385
comps2,73,unclassfied_o:Verrucomicrobiales,4.4807635748393084e-45,1.2640516528348383e-76,,0.04219133907293389,,65.13761467889908
comps2,73,Nitratireductor,5.126877872710757e-06,1.0255594448615734e-09,,0.045638215804428645,,50.0
comps4,64,study_id,4.080166533920385e-12,6.515521385993828e-54,2.7646691002832515e-21,1.2889115690526412e-27,0.8898170229155449,28.31858407079646
comps4,64,sample_scientific_name_soil metagenome,2.639294531776904e-37,1.3802832989562124e-68,4.4953704652676574e-06,5.359334224560021e-16,0.14582572444750477,52.459016393442624
comps4,64,env_biome_cropland biome,3.786840596364971e-27,3.557426379864411e-81,6.16375574806072e-08,3.970880640890811e-12,1.6810308959218834e-06,59.25925925925925
comps4,64,envo_biome_3_cropland biome,3.786840596364971e-27,3.557426379864411e-81,6.16375574806072e-08,3.970880640890811e-12,1.6810308959218834e-06,59.25925925925925
comps4,64,empo_1_Host-associated,1.7994311346510357e-09,1.5302290260466664e-35,0.00029722353082226076,8.725847191570466e-09,0.2550540909597513,17.72853185595568
comps4,64,empo_3_Plant corpus,2.8912459659528114e-39,6.49665069591461e-88,8.739040595039818e-05,4.4976226220727275e-08,0.0019966296465181036,78.04878048780488
comps4,64,country_GAZ:United States of America,2.8912459659528114e-39,2.1310930478489153e-37,0.5710896689261915,1.5772630509531306e-07,0.3479286789259419,22.45614035087719
comps4,64,envo_biome_2_anthropogenic terrestrial biome,3.786840596364971e-27,5.2360854741558575e-28,0.003851221438014823,0.0003032674672271077,0.3857847401725255,16.0
comps4,64,env_material_organic material,9.98126086091538e-18,7.110774596114851e-60,6.369261995520744e-13,0.001977597709421985,1.183801948093375e-06,34.78260869565217
comps4,64,extraction_center_ANL-Chicago,1.941448551181046e-06,1.5302290260466664e-35,0.7889227114949541,0.008306306413579581,0.01620667196795778,17.20430107526882
comps4,64,env_feature_vineyard,6.840704852336329e-34,4.492058033730504e-98,4.4976226220727275e-08,0.016664730707676535,0.06788915486182899,82.05128205128204
