other feature,fisher-exact test pvalue,ranksum in co-enriched nodes,ranksum in others nodes,coverage/%
Morococcus,1.1421533943286215e-44,1.526336033650821e-48,1.4012239695538225e-31,30.37542662116041
Butyricimonas,1.5734836109130307e-44,3.522960077154402e-42,3.128781982033854e-29,24.914675767918087
Methanobrevibacter,4.970369443060263e-44,8.564698296959428e-51,3.040566366391936e-32,30.034129692832767
Streptococcus,7.282679083973488e-44,1.5174284492483228e-47,9.471020195533882e-31,26.96245733788396
env_feature_animal-associated habitat,1.4798692395351315e-43,1.8691001933966978e-67,2.9849329278649826e-53,77.81569965870307
Parvimonas,6.056050538815453e-42,2.746338241905154e-36,2.2615077615309412e-29,23.549488054607508
Alloprevotella,1.0276433238859151e-40,1.667753039665878e-40,7.002362702703738e-29,27.303754266211605
Selenomonas,1.0276433238859151e-40,8.423546586267716e-40,3.2908493470425156e-27,27.303754266211605
Coprococcus,4.5802798328174134e-40,1.4215808046116912e-50,7.958135563750099e-35,36.86006825938566
Olsenella,5.0752928561076794e-40,2.2384841997326972e-41,1.046947934527403e-24,22.525597269624573
env_biome_terrestrial biome,2.2059715878941052e-39,8.343842886720703e-12,2.1665815924486736e-22,22.18430034129693
Fusobacterium,1.5469132168572867e-38,3.982398316518817e-46,4.81675353561683e-31,29.692832764505116
envo_biome_2_anthropogenic terrestrial biome,2.623235973613752e-38,1.7996334150701584e-56,1.689750555635258e-89,136.51877133105802
envo_biome_1_terrestrial biome,4.028429972858991e-38,7.754606962637928e-52,3.2360569952300344e-92,151.87713310580205
"unclassfied_o:""Bacteroidales""",7.178451530016909e-38,4.6407941001117613e-51,1.7837888076681557e-42,44.7098976109215
host_scientific_name_Pygathrix nemaeus,6.9266690292373095e-37,8.237577679264629e-35,3.064135011937929e-26,23.208191126279864
empo_3_Animal proximal gut,2.9088954539474235e-36,3.0225128384676085e-40,1.4158356771976634e-30,32.42320819112628
Paraprevotella,2.9610910578081235e-36,1.192089421793283e-37,2.9436771211016515e-26,23.890784982935152
Fibrobacter,1.2235255195742915e-35,1.127634970236138e-21,4.094942199379439e-25,22.525597269624573
Veillonella,1.3867230535658145e-35,1.3611568813712317e-36,4.345580943036106e-25,20.13651877133106
Campylobacter,1.6246043484645182e-35,7.122305507321754e-29,4.092266040846373e-26,26.27986348122867
Akkermansia,5.11299566917707e-35,9.259576590456561e-39,3.5554818022609666e-23,22.18430034129693
Howardella,5.889147265782975e-35,7.364268104700725e-31,2.9690558141644836e-24,19.795221843003414
Acidaminococcus,5.889147265782975e-35,3.588479832125846e-32,6.966250708621712e-24,19.795221843003414
Lautropia,6.400067661665129e-34,5.109904071534846e-30,8.266611646480473e-24,20.477815699658702
Holdemania,1.0518590643134004e-33,9.57453072858246e-34,6.4038220963090295e-24,19.112627986348123
Parvibacter,3.647140411947205e-33,2.616166276719681e-22,2.059290655566219e-21,21.160409556313994
Oscillibacter,4.4239954763781294e-33,3.1696372166569484e-33,2.7416128215698964e-21,18.771331058020476
unclassfied_p:Firmicutes,5.854800228181009e-32,2.2512445243036923e-51,1.2899839045748934e-35,44.36860068259386
Holdemanella,7.090841964751674e-32,2.2491888466602845e-21,1.8751116407296035e-27,28.327645051194537
sample_scientific_name_human skin metagenome,1.3198560800640288e-31,6.444271902821503e-41,8.090609959866609e-28,38.907849829351534
Megasphaera,2.385010794163986e-31,1.9582560931148992e-29,1.3908804849011223e-20,21.160409556313994
Varibaculum,3.2291696077744977e-31,4.86715187014474e-25,5.5983384320341385e-19,17.747440273037544
Lachnoanaerobaculum,3.2291696077744977e-31,4.276208658745765e-32,3.4705093826383117e-23,17.747440273037544
unclassfied_o:Clostridiales,1.1743335619223682e-30,5.886197851601436e-52,3.9012873114082765e-37,46.075085324232084
empo_3_Animal secretion,1.3410394445525954e-30,5.869128448180313e-33,3.330738562125002e-24,17.4061433447099
Treponema,1.3410394445525954e-30,2.9330597437083407e-32,5.7694277235563374e-21,17.4061433447099
env_material_sebum,2.3830284266567565e-30,1.515307929500046e-52,3.9272307869813818e-28,43.344709897610926
empo_3_Animal corpus,4.1470261349634075e-30,8.975264217781459e-36,4.14648793613383e-24,19.453924914675767
Butyrivibrio,5.3855341316173016e-30,2.4230798571390542e-30,9.098090904853088e-30,38.56655290102389
env_material_saliva,5.5517929268328836e-30,1.3057315377248115e-32,1.2335237886433651e-23,17.064846416382252
unclassfied_f:Erysipelotrichaceae,1.4458512132321407e-29,3.6699208931265174e-25,6.357625192534517e-23,26.96245733788396
Faecalibacterium,1.9470935426147787e-29,1.0326400563921522e-43,1.8584881033174153e-28,32.76450511945392
sample_scientific_name_human oral metagenome,2.291252244802849e-29,3.2310514232220485e-32,4.555232623592947e-23,16.723549488054605
Vagococcus,2.291252244802849e-29,1.078021339997281e-31,1.0149933330218763e-21,16.723549488054605
Parabacteroides,2.291252244802849e-29,2.1083956833737552e-29,8.023019968837864e-19,16.723549488054605
empo_3_Animal surface,5.625956879281755e-29,1.323727297802815e-54,6.68477319403154e-31,55.2901023890785
Gemella,6.737159486429758e-29,4.317452396947688e-34,6.662371727688795e-23,18.771331058020476
Stomatobaculum,9.426866378616145e-29,1.1704015944977098e-24,2.0506792511016938e-19,16.38225255972696
Barnesiella,1.5810581050295102e-27,1.5613775384846954e-18,2.40503419314213e-18,15.699658703071673
unclassfied_f:Acidaminococcaceae,3.782156940026251e-27,7.470643374695856e-29,3.496053805766623e-21,18.771331058020476
Dermacoccus,4.286693990127718e-27,7.533481984992332e-10,4.650791332577587e-15,17.747440273037544
unclassfied_f:Coriobacteriaceae,5.820868929955224e-27,1.3233317461343183e-26,3.376311329876308e-22,27.64505119453925
Haemophilus,6.445361871716695e-27,6.859718589495281e-30,8.856245987548208e-22,15.358361774744028
Dysgonomonas,6.445361871716695e-27,7.840457902504021e-27,7.64617025459702e-17,15.358361774744028
Rothia,6.445361871716695e-27,5.211735610389204e-29,7.023906554369069e-21,15.358361774744028
Asteroleplasma,6.445361871716695e-27,2.7385240358289784e-19,5.123239291817913e-19,15.358361774744028
Succinivibrio,6.445361871716695e-27,1.0692667776710564e-26,4.238791214722711e-20,15.358361774744028
Parasutterella,2.619560728583571e-26,1.1130113404344972e-16,6.1153781671214645e-18,15.017064846416384
Pseudobutyrivibrio,2.619560728583571e-26,7.87015162622461e-22,4.031289133534219e-17,15.017064846416384
Fusicatenibacter,3.712540659420113e-26,6.84480315624012e-30,4.011538231047725e-25,31.399317406143346
Methanosphaera,4.044757073644832e-26,1.7106129570530638e-30,7.800570165544833e-21,19.112627986348123
country_GAZ:Singapore,1.0614460072228713e-25,1.1034173152779016e-05,1.2394904978423997e-17,14.675767918088736
Propionibacterium,2.332076681017818e-25,1.0302265246506114e-23,2.4379032169282427e-19,22.866894197952217
Enterorhabdus,2.5817230722648204e-25,2.2027506431437777e-17,4.636619536202412e-21,26.621160409556317
Saccharicrinis,2.634506420123156e-25,1.0130369456709353e-17,3.997143195097347e-18,16.723549488054605
unclassfied_c:Mollicutes,4.2880727144358405e-25,9.909963406474786e-17,6.948198386545963e-15,14.334470989761092
Odoribacter,4.2880727144358405e-25,4.6669449864900524e-20,1.2692231341786206e-17,14.334470989761092
Tissierella,1.4341083496120674e-24,3.678291843446808e-16,9.663933134067091e-21,31.058020477815703
Pyramidobacter,1.727140398870637e-24,3.7610817342531154e-19,1.512529299865804e-17,13.993174061433447
Porphyromonas,3.543951318487262e-24,1.0313909348373523e-27,2.0761073316308354e-19,15.017064846416384
Gemmiger,3.543951318487262e-24,2.674848362546584e-20,1.780776243927518e-16,15.017064846416384
Bacteroides,4.0236860132192555e-24,1.1336348837020979e-28,1.5404535959508257e-18,16.040955631399317
Gordonibacter,4.0236860132192555e-24,1.0718571840066733e-11,6.497681000087315e-17,16.040955631399317
sample_scientific_name_human gut metagenome,6.9358681630562e-24,4.5397511288391264e-23,1.5430930323122006e-16,13.651877133105803
Brachyspira,6.9358681630562e-24,0.00048217994381522634,1.9010573600222306e-17,13.651877133105803
Blautia,7.36331260821166e-24,6.935253053361673e-29,2.339034426358289e-21,21.160409556313994
Hydrogenophilus,9.626704004931081e-24,2.345454948552291e-25,5.099793947550455e-13,19.453924914675767
country_GAZ:Germany,1.2494118976309587e-23,4.164658652923813e-36,3.6476710696418e-20,33.105802047781566
Negativicoccus,1.2809958118941715e-23,2.4820638098238563e-19,4.704346038251209e-15,16.723549488054605
host_scientific_name_Nasalis larvatus,2.7770779219774554e-23,0.0010961126641612492,2.3706239750265483e-16,13.310580204778159
Pseudoramibacter,2.7770779219774554e-23,9.283526201126017e-21,2.986922228839621e-16,13.310580204778159
Bilophila,4.596679173692226e-23,1.6212460608091226e-40,5.97455222634625e-31,40.955631399317404
Ethanoligenens,4.8904913796466555e-23,4.077277339667376e-28,1.266909907576714e-16,16.38225255972696
Kingella,6.927394911556744e-23,3.7831200948826016e-22,1.0741973705752775e-16,18.088737201365188
Actinomyces,1.2699547451997965e-22,7.167272902091974e-34,4.1609364651219187e-23,24.914675767918087
Leptotrichia,2.1528497873026903e-22,8.523583626000633e-26,3.509513474170049e-18,13.993174061433447
Anaerotruncus,2.2012838881589595e-22,2.726737478877034e-13,3.9248683968949735e-18,19.453924914675767
Filifactor,2.5627016644185154e-22,2.0527563630203686e-22,1.481965486066022e-19,17.747440273037544
Phocaeicola,4.412958893589814e-22,4.9451546683321716e-15,1.1043598184081985e-17,12.627986348122866
country_GAZ:Puerto Rico,4.412958893589814e-22,8.520478778576e-25,1.2996109806667154e-20,12.627986348122866
Anaeroglobus,7.034806894051423e-22,2.400035963497357e-15,1.6280428921122215e-18,15.699658703071673
Gardnerella,1.751446720416974e-21,7.049008887193036e-06,4.13061309477848e-12,12.286689419795222
Desulfovibrio,4.851014592241195e-21,1.6459365765120936e-31,8.571712642315859e-23,23.890784982935152
unclassfied_f:Veillonellaceae,6.931112796680696e-21,4.3326271706873625e-14,8.054463598042484e-16,11.945392491467576
sample_scientific_name_bovine gut metagenome,9.940430676662527e-21,1.1534534237221242e-13,5.573968566577771e-15,15.017064846416384
Actinobaculum,9.940430676662527e-21,3.231863786724963e-08,1.1211630101982076e-14,15.017064846416384
Paenochrobactrum,2.1069126980864543e-20,2.5735609827089777e-17,1.2434958690907327e-13,19.795221843003414
Solobacterium,2.7349796440960784e-20,1.0094793318770766e-21,6.382921536860752e-16,11.604095563139932
Tannerella,2.7349796440960784e-20,2.2376661228478425e-21,4.505699620803895e-15,11.604095563139932
unclassfied_f:Clostridiaceae_1,2.7349796440960784e-20,3.9121077714760266e-15,1.7274010800017523e-11,11.604095563139932
host_scientific_name_Rhinopithecus roxellana,2.7349796440960784e-20,0.0034907884190067784,3.450433914272528e-15,11.604095563139932
Anaerofilum,4.9402833234635246e-20,1.385930680462554e-13,1.6606700974828965e-14,13.651877133105803
Pasteurella,5.2721071017799984e-20,7.187570897501086e-21,6.00437149346494e-19,18.771331058020476
Aggregatibacter,8.466346227736257e-20,3.3330379220585965e-25,4.387987383030647e-18,15.358361774744028
Corynebacterium,9.752991061442976e-20,1.4400694424441462e-36,2.3639603138901284e-21,40.955631399317404
Defluviitalea,1.07610929842651e-19,9.642019079390207e-14,2.3846179626060476e-12,11.262798634812286
Capnocytophaga,1.6442489059435017e-19,6.297982277344928e-27,2.258368544262699e-16,16.040955631399317
Allisonella,1.8654447402823176e-19,2.3997133247114626e-12,1.4399391704894004e-14,13.310580204778159
host_scientific_name_Syncerus caffer caffer,1.8654447402823176e-19,1.2727836993106393e-10,2.627828827201981e-13,13.310580204778159
country_GAZ:South Africa,1.8654447402823176e-19,1.2727836993106393e-10,2.627828827201981e-13,13.310580204778159
envo_biome_4_tropical broadleaf forest biome,4.221976711075829e-19,1.5010585875847767e-13,6.434805224528443e-12,10.921501706484642
envo_biome_3_broadleaf forest biome,4.221976711075829e-19,1.5010585875847767e-13,6.761254845325108e-12,10.921501706484642
host_scientific_name_Rhinopithecus brelichi,4.221976711075829e-19,8.936342881429944e-05,6.574894806417132e-11,10.921501706484642
envo_biome_5_tropical moist broadleaf forest biome,4.221976711075829e-19,7.77224805759127e-10,5.649604226428959e-12,10.921501706484642
env_biome_tropical moist broadleaf forest biome,4.221976711075829e-19,7.77224805759127e-10,1.8823265806614447e-11,10.921501706484642
Succiniclasticum,4.221976711075829e-19,0.006681442795736075,6.9448021201915705e-12,10.921501706484642
Pseudoflavonifractor,4.394414013424311e-19,6.742690768635548e-25,3.356356125174919e-17,17.4061433447099
Bulleidia,1.0788767165455123e-18,5.652685975958351e-22,5.870314174389302e-16,19.453924914675767
Methanocorpusculum,1.6517275300960368e-18,2.7913499411589193e-12,9.942591657017883e-12,10.580204778156997
Phascolarctobacterium,1.6517275300960368e-18,2.7495007243153895e-19,6.701072907415951e-13,10.580204778156997
Arcanobacterium,2.626014029945849e-18,0.010905698710598362,2.816804453444733e-13,12.627986348122866
Collinsella,6.443621467210546e-18,2.439399809075286e-16,9.03246206939476e-12,10.238907849829351
Synergistes,6.443621467210546e-18,0.0006100272228800009,6.547644950619711e-13,10.238907849829351
host_scientific_name_Proteles cristatus,6.443621467210546e-18,0.005047221083686772,2.661602932655965e-12,10.238907849829351
"unclassfied_f:""Rikenellaceae""",6.443621467210546e-18,7.530659752168561e-15,5.0330627688501205e-12,10.238907849829351
Eggerthella,6.443621467210546e-18,8.995358074575956e-14,4.0503850909924003e-10,10.238907849829351
Intestinibacter,6.443621467210546e-18,1.3472575073985257e-13,9.030246095379803e-13,10.238907849829351
host_scientific_name_Bos taurus,6.879803619838557e-18,2.598648018747975e-09,1.3118330391013013e-12,13.310580204778159
env_biome_dense settlement biome,6.879803619838557e-18,2.598648018747975e-09,1.3118330391013013e-12,13.310580204778159
unclassfied_f:Bifidobacteriaceae,1.0488973391562054e-17,6.738192404843991e-22,7.098778051782477e-13,11.262798634812286
Faecalicoccus,1.9332456420197254e-17,1.0419410844045523e-11,3.0558332052770014e-16,23.549488054607508
Murdochiella,2.5066663813723533e-17,1.4207841409110377e-15,1.7061309722838116e-12,9.897610921501707
Ruminococcus2,2.5066663813723533e-17,2.852501674286631e-19,3.009622149229584e-12,9.897610921501707
Sneathia,2.5066663813723533e-17,2.6235638523129724e-05,6.082805769483059e-13,9.897610921501707
Peptococcus,3.632784264600202e-17,8.634796003869989e-21,5.3955502015517235e-14,11.945392491467576
Ruminobacter,4.2240809061952314e-17,0.00015162530401382465,1.8426400649819527e-16,15.358361774744028
Bergeriella,9.096704707793754e-17,9.370518302665053e-10,2.4270274126940797e-10,12.627986348122866
host_scientific_name_Iguana iguana,9.723973736047497e-17,8.076790656651236e-09,1.740752702952793e-10,9.556313993174061
country_GAZ:Panama,9.723973736047497e-17,1.0472952040471803e-08,1.740752702952793e-10,9.556313993174061
host_scientific_name_Montastraea annularis,1.3421289434294884e-16,5.957861396993266e-22,1.6809363219557256e-11,11.604095563139932
Scardovia,1.3421289434294884e-16,4.590210076485837e-09,1.278216196467787e-11,11.604095563139932
Shuttleworthia,3.7616424715787473e-16,2.4807187150316965e-18,5.213784259824336e-12,9.215017064846416
Victivallis,3.7616424715787473e-16,7.344914572972079e-16,4.879147784691384e-11,9.215017064846416
Schwartzia,3.7616424715787473e-16,0.04845773343959641,1.1501432197449422e-10,9.215017064846416
Lachnospiracea_incertae_sedis,3.7616424715787473e-16,1.1952236319752123e-16,3.433309567082036e-11,9.215017064846416
Aestuariispira,4.935789395488448e-16,3.2577582130954915e-21,5.628201789918235e-11,11.262798634812286
Alloscardovia,1.451120504016365e-15,1.9243370875542817e-08,4.570065721082949e-14,8.873720136518772
Catenisphaera,1.451120504016365e-15,2.68174049743513e-12,4.754107745023161e-12,8.873720136518772
env_material_air,1.5343666703891572e-15,4.81716607654071e-35,3.1615667387133062e-18,44.7098976109215
env_feature_city,1.5343666703891572e-15,5.607308531222367e-35,2.818913835811738e-18,44.7098976109215
Dolosicoccus,1.6938570589851449e-15,7.824817254641277e-18,1.129885315888106e-11,14.334470989761092
Guggenheimella,1.8066997359117844e-15,0.005047221083686772,2.30298476049613e-11,10.921501706484642
Turicibacter,2.1086121229226983e-15,3.300626066457825e-26,5.422664371714873e-17,30.37542662116041
"unclassfied_p:""Lentisphaerae""",2.118085796668472e-15,0.0036696241779824957,7.766408474299948e-10,9.897610921501707
unclassfied_f:Enterobacteriaceae,4.254869510184038e-15,3.862931858346792e-27,1.283378830044219e-18,23.208191126279864
Peptostreptococcus,4.987756617759493e-15,1.7616003970622628e-18,3.4084819365062404e-18,21.843003412969285
Neisseria,5.582482237468294e-15,1.3522255550033828e-17,4.19132262534918e-14,8.532423208191126
Tolumonas,5.582482237468294e-15,0.0029498059693277936,8.410734465942724e-09,8.532423208191126
Tetragenococcus,5.582482237468294e-15,0.002076211571789322,8.49380618170382e-09,8.532423208191126
host_scientific_name_Rusa unicolor,7.907126011680259e-15,7.924755345920606e-05,2.297998683971119e-10,9.556313993174061
unclassfied_f:Peptococcaceae_2,7.978822561391819e-15,1.1204057300705358e-18,1.2965475835120333e-11,12.286689419795222
sample_scientific_name_air metagenome,7.985069500542083e-15,3.355679405783192e-34,1.3219183839054026e-17,44.027303754266214
empo_3_Aerosol (non-saline),1.893275772738662e-14,7.738413968716231e-35,4.165552537903263e-17,43.68600682593857
host_scientific_name_Columbidae,1.9198546292266342e-14,1.9660599689907725e-11,4.835595441647199e-11,13.651877133105803
Natronococcus,2.1416809178665376e-14,0.005193533222010573,2.9416850426274724e-08,8.19112627986348
sample_scientific_name_primate metagenome,2.1416809178665376e-14,4.3622184858156195e-11,8.897366224720442e-11,8.19112627986348
host_scientific_name_Melursus ursinus,2.1416809178665376e-14,0.0016658398908602045,6.026424213726903e-09,8.19112627986348
Coprobacter,2.1416809178665376e-14,0.042452410980464754,8.741541263484504e-10,8.19112627986348
Faucicola,2.1416809178665376e-14,0.00047678161933234557,1.531858280169996e-12,8.19112627986348
unclassfied_f:Spirochaetaceae,2.1416809178665376e-14,8.310342553033852e-16,6.119756840670974e-11,8.19112627986348
host_scientific_name_Choloepus hoffmanni,2.1416809178665376e-14,0.0016658398908602045,7.67013479079476e-11,8.19112627986348
Granulicatella,2.939998318236372e-14,1.0971049939862072e-17,1.1548471108878422e-12,9.215017064846416
envo_biome_5_marine coral reef biome,4.441351450539666e-14,7.885208722188943e-22,1.6809363219557256e-11,12.627986348122866
sample_scientific_name_coral metagenome,4.441351450539666e-14,7.885208722188943e-22,1.6809363219557256e-11,12.627986348122866
env_biome_marine coral reef biome,4.441351450539666e-14,7.885208722188943e-22,1.6809363219557256e-11,12.627986348122866
country_GAZ:Curacao Island,4.441351450539666e-14,9.518932898547054e-22,1.6809363219557256e-11,12.627986348122866
Sphingomonas,4.441351450539666e-14,1.1684562832491796e-21,1.6809363219557256e-11,12.627986348122866
env_feature_coral reef,4.441351450539666e-14,7.885208722188943e-22,1.6809363219557256e-11,12.627986348122866
envo_biome_4_marine reef biome,4.441351450539666e-14,7.885208722188943e-22,1.6809363219557256e-11,12.627986348122866
unclassfied_f:Micrococcaceae,4.441351450539666e-14,6.913891099768447e-22,1.6809363219557256e-11,12.627986348122866
Blastomonas,4.89842894142857e-14,1.2610986041499062e-23,1.2989840670491662e-11,19.795221843003414
Murimonas,8.193912548733142e-14,2.5924945400573616e-09,5.080167238758474e-08,7.849829351535837
env_feature_insecta-associated habitat,8.193912548733142e-14,2.2173357346292317e-16,5.812990126866742e-14,7.849829351535837
Subdoligranulum,8.193912548733142e-14,8.93998637876764e-05,3.059466824849953e-08,7.849829351535837
Mesocricetibacter,8.193912548733142e-14,2.6822822444128597e-12,3.081417400652547e-11,7.849829351535837
host_scientific_name_Apis mellifera,8.193912548733142e-14,2.2173357346292317e-16,5.812990126866742e-14,7.849829351535837
Alicycliphilus,9.541950489580809e-14,8.588761477220156e-10,2.2523599626507144e-09,11.604095563139932
Diaphorobacter,1.2248758424160325e-13,2.1461508539049154e-19,1.0663851145638867e-09,15.358361774744028
"unclassfied_f:""Porphyromonadaceae""",1.2816998052288884e-13,7.954456816675369e-37,1.4310894268147093e-24,37.883959044368595
Facklamia,1.3796948092362057e-13,2.7043295379369553e-25,4.962184634944283e-14,25.25597269624573
Terrisporobacter,1.3847822960748047e-13,1.3429017934895794e-38,2.2267179547858362e-26,54.60750853242321
Avibacterium,1.4982380646591983e-13,4.528110691345367e-06,1.0533800032453692e-09,12.286689419795222
Clostridium_sensu_stricto,1.6242981726391497e-13,4.7211694896381476e-33,1.314081662992557e-24,48.4641638225256
Moryella,1.8511806259448147e-13,1.6629858731330489e-06,6.786692623035611e-10,10.580204778156997
Myroides,2.1154589433287725e-13,2.449431103619114e-07,2.8727936348304896e-10,12.969283276450511
Lactobacillus,3.1263858211777e-13,9.453690931910845e-16,2.0800277081862175e-13,7.508532423208192
Methanimicrococcus,3.1263858211777e-13,4.1171188111353764e-12,4.360731493207899e-09,7.508532423208192
Cloacibacillus,3.1263858211777e-13,5.168952312874938e-14,4.554982804398733e-10,7.508532423208192
Butyricicoccus,3.8200443361132976e-13,9.77349517382085e-23,4.3136615107243865e-23,33.44709897610921
Eubacterium,1.0396724386666437e-12,5.410996152964187e-38,1.6585807899086055e-29,43.344709897610926
Enhydrobacter,1.0600860105269692e-12,2.975272583392579e-14,2.332843533670713e-09,13.993174061433447
Anaerostipes,1.0600860105269692e-12,5.1104768591169457e-20,3.8091431392824865e-13,13.993174061433447
host_scientific_name_Myrmecophaga tridactyla,1.1896357812196271e-12,0.008842796463910594,4.772810667243117e-07,7.167235494880546
country_GAZ:France,1.1896357812196271e-12,0.008842796463910594,4.772810667243117e-07,7.167235494880546
Streptobacillus,1.1896357812196271e-12,2.0072805731850794e-13,3.0079204632944595e-11,7.167235494880546
Cloacibacterium,1.202718785231047e-12,1.2282827617384432e-21,1.851589914217915e-09,14.675767918088736
Actinotignum,1.3840719735725548e-12,0.00024206732150594106,1.3334402615862695e-12,16.723549488054605
"unclassfied_f:""Prevotellaceae""",1.6688347300817976e-12,1.0960306190919066e-17,6.194906215239217e-12,11.604095563139932
Thermolongibacillus,2.262037641567213e-12,3.715603399028843e-07,1.1307641500144616e-07,12.286689419795222
Kandleria,3.267351454299869e-12,2.0020321729580098e-19,1.1107412663771988e-15,19.112627986348123
Moraxella,3.819506892583258e-12,4.925557365522084e-21,2.2099089041583605e-09,17.747440273037544
Catenibacterium,4.5145152723253225e-12,0.0005837770064633769,3.207404020721131e-09,6.825938566552901
Staphylococcus,4.575062226425918e-12,2.970744575101818e-30,1.6094377333048322e-20,38.907849829351534
Ezakiella,1.1406130030649127e-11,1.615105895266353e-07,2.7691716843959627e-14,13.993174061433447
env_biome_village biome,1.3807837465995848e-11,2.23656485637869e-16,5.812990126866742e-14,8.532423208191126
Carnobacterium,1.7085957435756102e-11,6.048940418996517e-10,2.11889274940652e-08,6.484641638225256
unclassfied_f:Actinomycetaceae,1.7085957435756102e-11,4.3573752133968534e-12,6.626657521057254e-09,6.484641638225256
Pseudoscardovia,1.7085957435756102e-11,7.059828049317452e-09,1.1392201041162806e-09,6.484641638225256
Elusimicrobium,1.7085957435756102e-11,6.429632287906775e-11,1.9853516431828945e-09,6.484641638225256
Christensenella,1.736291101268552e-11,3.977120774463748e-14,2.2717711680893406e-15,20.477815699658702
Halobacterium,1.960657696237632e-11,0.024828392546505835,2.1329452788555085e-07,7.508532423208192
Suttonella,2.342154761063821e-11,0.004227628537942577,2.4653800945296015e-09,11.604095563139932
Anaerobiospirillum,2.725811723379971e-11,3.353465586878854e-09,5.524227521578114e-16,25.938566552901023
country_GAZ:Italy,2.807689973875729e-11,1.0733407853748215e-22,8.37468729307877e-20,22.18430034129693
unclassfied_f:Dermabacteraceae,3.617225186839655e-11,7.172994125452949e-11,2.3039848608148055e-09,15.017064846416384
unclassfied_f:Listeriaceae,4.844284312933917e-11,0.0010122037641958441,1.3580852553891354e-06,8.19112627986348
Actinobacillus,6.44917229756862e-11,0.0002715157951964332,4.921245576751438e-07,6.143344709897611
Gilliamella,6.44917229756862e-11,3.343516775585506e-13,3.364170591942731e-11,6.143344709897611
host_scientific_name_Ateles geoffroyi,6.44917229756862e-11,1.2916140727650588e-09,4.0215521866626315e-09,6.143344709897611
Snodgrassella,6.44917229756862e-11,3.2860509155293614e-13,3.364170591942731e-11,6.143344709897611
Acetivibrio,6.44917229756862e-11,0.023307525388538156,5.798851909615621e-06,6.143344709897611
