other feature,fisher-exact test pvalue,ranksum in co-enriched nodes,ranksum in others nodes,coverage/%
Desulfuromusa,6.35582910782649e-40,2.926579451438654e-37,7.164537125803876e-24,32.30088495575221
Nitrosopumilus,7.378762131772522e-40,7.279473406218027e-47,1.6634581687321696e-35,43.80530973451327
Desulfotalea,3.513617775048936e-39,1.9473426460590796e-31,2.933671059150942e-25,31.858407079646017
Eudoraea,2.2330827211712628e-38,4.147153313480791e-33,1.9323427917744244e-22,24.778761061946902
Amorphus,4.921045189599222e-38,2.378409285047102e-30,2.0725295616477723e-24,26.991150442477874
Gp9,7.7296841329473e-38,1.5143502786854602e-42,4.9537093132356273e-26,43.36283185840708
Nitrospina,9.338056559081928e-38,6.041356170053774e-29,5.244151261115492e-26,23.008849557522122
unclassfied_f:Leptospiraceae,1.8550308797842768e-37,1.1120240403061478e-22,1.1752184023303689e-27,32.743362831858406
sample_scientific_name_marine sediment metagenome,2.5092758519161975e-36,3.251386218981827e-40,2.1982490978056944e-29,41.5929203539823
unclassfied_f:Flavobacteriaceae,2.9585978615423e-36,5.086219567414626e-51,9.762462377554913e-49,61.94690265486725
Octadecabacter,1.7439178791912695e-35,7.011221376102698e-27,8.237563807005048e-26,21.68141592920354
Fulvivirga,4.692257647834824e-35,4.658860263653222e-30,1.348386743966586e-21,25.221238938053098
depth_m,9.87566978777333e-35,5.667382837305822e-27,2.6151295446124335e-23,21.238938053097346
Polaribacter,9.87566978777333e-35,1.3317742597092516e-31,2.4009362182047773e-26,21.238938053097346
Ruegeria,5.080334115139362e-34,8.800684379522988e-26,4.1044794609007054e-26,23.451327433628318
Sulfurovum,7.458851924737844e-34,7.299565728369568e-31,2.190229040229955e-22,30.53097345132743
Haliea,2.860976139734627e-33,1.824979729191491e-42,3.5657992880058914e-30,42.0353982300885
Gp10,3.163967843565483e-33,3.1775397261237955e-33,1.0726934158363498e-23,29.20353982300885
Planktomarina,4.2988591533684584e-33,3.2729679188830343e-34,4.7162109752261106e-33,34.51327433628318
Lutimonas,9.933700864652899e-33,4.405992933567068e-41,1.3974912402901178e-28,45.57522123893805
Pelagicoccus,1.638535765883135e-32,8.758013121846435e-31,2.894795543423714e-29,35.84070796460177
unclassfied_o:Cytophagales,1.8286622417530768e-32,1.3764840753638462e-49,1.852200168246246e-48,109.2920353982301
Phaeobacter,3.0062022332225576e-32,4.896112230706161e-25,2.0902915339340745e-26,46.017699115044245
Cryptomonadaceae,4.0474332071905546e-32,3.705300598855817e-43,9.29557651034395e-36,58.4070796460177
unclassfied_f:Rhodospirillaceae,6.973478837660591e-32,1.0960496953242809e-51,9.241170651719637e-48,78.76106194690266
Muriicola,8.272769237755698e-32,3.7833593414962235e-14,3.058680030555262e-20,22.123893805309734
Methylocaldum,1.2120134899871235e-31,7.6110773857146e-20,8.337530704215314e-20,20.79646017699115
Desulfospira,1.5369552699355493e-31,4.967719705076796e-30,7.170469924363442e-19,25.221238938053098
Magnetovibrio,1.5369552699355493e-31,9.585435892776335e-27,1.7230210929348836e-19,25.221238938053098
Malonomonas,2.3896558297464106e-31,1.0222139765296804e-16,1.1097675980976436e-18,26.10619469026549
unclassfied_f:Methanobacteriaceae,3.0831639124235005e-31,5.863259415880628e-17,2.6439733751793152e-28,43.80530973451327
env_feature_marine habitat,4.247919145761657e-31,1.8903626022800366e-29,1.0978577256003518e-28,27.876106194690266
Namhaeicola,4.247919145761657e-31,9.530090593335815e-25,6.703429831575218e-22,27.876106194690266
Albidovulum,5.3702391313749435e-31,5.085927544973915e-27,3.9571063448339714e-17,19.02654867256637
Marinimicrobia_genera_incertae_sedis,2.959468738705637e-30,7.893743767051939e-28,1.8311152901518706e-22,18.58407079646018
Marivita,2.959468738705637e-30,2.738413703092461e-10,5.832737290594138e-18,18.58407079646018
env_material_marine sediment,3.365797031883477e-30,3.04285246231371e-29,3.58374219219755e-24,37.610619469026545
Halioglobus,6.309013892857749e-30,7.4164486527335e-20,1.7423030302408427e-17,25.221238938053098
Desulfofaba,1.0751838486860339e-29,1.4333223377137838e-20,5.252356607558893e-24,26.991150442477874
unclassfied_f:Oceanospirillaceae,1.6237085242081127e-29,1.200085812510885e-25,3.0849128202852893e-21,18.141592920353983
country_GAZ:Norway,1.9457441938711716e-29,1.0990700879234461e-24,1.0613324165322574e-21,19.469026548672566
env_material_travertine,3.821232756909251e-29,7.16376962971396e-16,2.0048288462406168e-29,58.4070796460177
GpIIa,6.143810296819442e-29,1.3685393676721876e-33,7.032769553157115e-24,27.43362831858407
unclassfied_f:Flammeovirgaceae,6.621710710637377e-29,1.3857567079658077e-31,4.616971442953973e-26,28.31858407079646
Desulfobulbus,7.954879850266084e-29,2.877075323734076e-36,2.7834468034043194e-25,42.92035398230089
Sneathiella,8.869289573089127e-29,1.301391476052871e-22,6.377512306331992e-19,17.699115044247787
Algibacter,9.457384009458438e-29,5.864624603012044e-34,1.7135678841396476e-29,49.557522123893804
env_feature_alkaline habitat,6.198151947949139e-28,2.5600032997568914e-16,2.0003008048966472e-28,57.52212389380531
unclassfied_f:Rhodobiaceae,6.9285392857502885e-28,2.4615804107351733e-27,1.0154240186502016e-22,33.6283185840708
Rhodopirellula,8.756141982621997e-28,4.967008344076648e-43,3.189682317760981e-36,67.69911504424779
Craurococcus,2.6119094068616867e-27,3.5317839612922916e-05,2.814288407033743e-18,16.8141592920354
Gp21,6.275674435798056e-27,1.9220783378555124e-37,2.2651928257350694e-23,41.5929203539823
Thalassomonas,1.408219939464958e-26,2.744027473807387e-05,1.8537660972257956e-14,16.371681415929203
Microscilla,1.408219939464958e-26,5.053089917974847e-13,2.7736080415415793e-16,16.371681415929203
env_material_biofilm,2.5110445442900303e-26,1.593361000235283e-40,2.322804213251212e-30,58.4070796460177
Thiolapillus,3.491464207237471e-26,1.1281948968233935e-12,4.513542104375689e-21,26.548672566371685
Rubricoccus,3.7236986280805904e-26,7.642367420910655e-30,4.6558222796348894e-26,34.070796460176986
Litorilinea,6.29280022883302e-26,3.9417179439794914e-33,2.8688615080801115e-24,36.283185840707965
env_feature_ocean,7.559917569769298e-26,1.6623318915310283e-18,8.075166363176987e-18,15.929203539823009
Aliiroseovarius,7.559917569769298e-26,7.266203650421657e-11,9.004355523325955e-18,15.929203539823009
Marinifilum,1.1940536423340111e-25,2.571391249836168e-15,2.0984414927348805e-13,19.469026548672566
Afifella,1.5972628138608816e-25,3.2334662445045315e-16,1.312633494327289e-14,25.221238938053098
unclassfied_o:Gammaproteobacteria_incertae_sedis,2.6930937611463794e-25,8.015409662898324e-30,2.655629332977716e-23,35.84070796460177
Vibrionimonas,3.5327092564931914e-25,6.435530243526519e-14,5.658412046300344e-20,30.973451327433626
unclassfied_f:Vibrionaceae,4.0411915386021273e-25,4.147343437167368e-06,9.877074555214114e-15,15.486725663716813
Desulfoconvexum,4.35907623362255e-25,2.437876571795813e-23,1.1225775093990658e-21,30.08849557522124
Bizionia,5.211033535566515e-25,4.529682408830202e-32,1.6702578638529464e-22,34.070796460176986
Rubinisphaera,1.9258983340954194e-24,1.8534676045143113e-41,9.377033116433581e-31,61.06194690265486
Marixanthomonas,2.1510925794010164e-24,3.6480319646467837e-06,7.892502038600246e-20,15.04424778761062
Ectothiorhodospira,2.1510925794010164e-24,4.914453131075569e-17,6.033601998164365e-16,15.04424778761062
env_material_contaminated sediment,2.1510925794010164e-24,3.450130171222944e-14,9.935196368872294e-17,15.04424778761062
Phaeocystidibacter,2.1510925794010164e-24,2.0695258327096034e-20,5.235608325067686e-19,15.04424778761062
empo_3_Sediment (saline),2.3826058423417378e-24,6.0640237828163735e-37,4.197397058035303e-28,51.32743362831859
env_biome_marine pelagic biome,3.0596134306831898e-24,4.00062734372858e-16,4.350359008196437e-19,18.58407079646018
country_GAZ:Arctic Ocean,3.0596134306831898e-24,4.00062734372858e-16,4.350359008196437e-19,18.58407079646018
sample_scientific_name_seawater metagenome,3.0596134306831898e-24,4.00062734372858e-16,4.350359008196437e-19,18.58407079646018
envo_biome_3_marine pelagic biome,3.0596134306831898e-24,4.00062734372858e-16,4.350359008196437e-19,18.58407079646018
Draconibacterium,3.0734728892781028e-24,1.6894406664432316e-30,1.7781745695079054e-24,43.36283185840708
envo_biome_3_marine benthic biome,4.33013106334056e-24,1.161256976278288e-36,3.961304230920514e-27,55.309734513274336
Zhongshania,1.1401905226566783e-23,1.002950896189176e-11,6.144296293971118e-19,14.601769911504425
Mariniflexile,1.1401905226566783e-23,1.2111139553566087e-13,4.493379291878548e-18,14.601769911504425
env_feature_coastal water body,1.1401905226566783e-23,1.9392263877001202e-17,2.82784899610095e-19,14.601769911504425
Halocynthiibacter,1.1401905226566783e-23,3.1970097804099914e-15,1.5756605036683705e-16,14.601769911504425
Lentisphaera,1.5459886737303586e-23,1.0468346261259694e-23,1.1604586381703973e-18,23.008849557522122
country_GAZ:Gulf of Mexico,6.018325232995773e-23,5.1126943704545415e-15,6.854091810838598e-16,14.15929203539823
env_feature_marine sediment,6.018325232995773e-23,5.1126943704545415e-15,6.854091810838598e-16,14.15929203539823
Lutibacter,7.492240820139535e-23,2.967247459978442e-20,3.6868719334351015e-15,23.451327433628318
Caldithrix,2.2724088184815236e-22,1.1682812657267245e-28,3.590717593359933e-21,31.41592920353982
unclassfied_o:Thiotrichales,2.758727805184552e-22,9.728515821411303e-30,2.651082363301011e-24,25.663716814159294
Paraglaciecola,3.1634786481113407e-22,3.888296495232943e-21,3.608400348894076e-18,13.716814159292035
Aestuariibacter,3.1634786481113407e-22,9.496257347714709e-06,1.214690423515219e-17,13.716814159292035
Aureibacter,3.1634786481113407e-22,0.002188346925692603,1.916218028806531e-12,13.716814159292035
env_feature_neritic zone,3.319459560159105e-22,1.90644664324747e-12,1.5902301976882623e-17,22.123893805309734
country_GAZ:England,3.319459560159105e-22,1.90644664324747e-12,1.5902301976882623e-17,22.123893805309734
unclassfied_f:Ignavibacteriaceae,3.6150294727666714e-22,1.912746976864007e-37,2.9971054750631006e-26,44.690265486725664
env_feature_continental shelf,6.422250494734961e-22,4.769057307495746e-09,1.1516236017643548e-13,18.141592920353983
Candidatus_Scalindua,6.422250494734961e-22,1.928578049804174e-24,1.3073360358045404e-14,18.141592920353983
Cobetia,1.1036624483775698e-21,5.276220624419788e-11,3.1880924326567055e-27,36.283185840707965
Gimesia,1.2175182401768566e-21,8.411127566989888e-37,7.355577776065317e-30,62.83185840707964
Rudaea,1.6559842311033864e-21,1.591741001072023e-10,3.732428105622873e-15,13.274336283185843
env_material_coastal water,1.6559842311033864e-21,7.182307956180854e-17,1.2851761781788442e-17,13.274336283185843
unclassfied_f:Burkholderiales_incertae_sedis,1.6559842311033864e-21,0.006381975944807405,1.8414678878191567e-13,13.274336283185843
Dichotomicrobium,1.6559842311033864e-21,0.00025519651482780155,6.125321173247408e-12,13.274336283185843
unclassfied_f:Idiomarinaceae,1.8658647813438974e-21,0.0005546071781879697,1.6258796325400055e-13,16.8141592920354
Methanococcoides,4.417328615263493e-21,2.204745172190363e-06,8.345171907524977e-14,18.58407079646018
"unclassfied_p:""Proteobacteria""",4.7331265101092216e-21,3.232484554353353e-43,1.4987960420021798e-43,101.32743362831857
Desulfosoma,8.632973631183931e-21,0.004326379105131258,1.1173813877617895e-11,12.831858407079647
unclassfied_f:Nannocystaceae,2.249330855249683e-20,1.4917429470546797e-21,1.462320555018295e-14,15.04424778761062
Desulfofrigus,3.102324126341276e-20,5.582226294002945e-26,3.7393848684737236e-16,31.41592920353982
unclassfied_o:Desulfobacterales,4.0333046565782617e-20,2.1382335733086744e-23,1.8108267613425183e-17,38.05309734513274
Tenacibaculum,7.084554898545536e-20,8.573576309647659e-22,2.4457842279205407e-19,16.8141592920354
Limimonas,8.00874756516918e-20,1.0940150810101956e-23,9.165819758703174e-17,24.778761061946902
Pseudovibrio,1.1111955047921315e-19,7.200144358854752e-05,3.773669297500012e-12,14.601769911504425
Parvularcula,1.1111955047921315e-19,7.200144358854752e-05,3.773669297500012e-12,14.601769911504425
Euglenida,2.317664865427109e-19,0.021322721859981904,5.565063458809743e-12,11.946902654867257
Pelagibius,4.768201839767728e-19,4.157053550453464e-28,2.7972319533495804e-17,27.43362831858407
Planctomicrobium,5.8134052724709e-19,1.2593055614689172e-29,1.895502294207836e-21,34.95575221238938
unclassfied_o:Alteromonadales,1.1935974056943809e-18,2.970980773108905e-17,3.4708115772014893e-13,11.504424778761061
Nonlabens,1.1935974056943809e-18,1.0079144096498303e-17,1.4374999673236101e-12,11.504424778761061
env_feature_intertidal zone,1.3722845185509109e-18,3.641155175329574e-27,2.0799054056863697e-19,27.876106194690266
GpXI,1.7061774202124512e-18,3.818305684275087e-09,2.653778265106911e-12,23.008849557522122
Boseongicola,2.145038729066814e-18,2.530761690714771e-31,2.7798897258429854e-23,34.51327433628318
Hydrogenophaga,3.162948794804037e-18,5.509480725031395e-25,4.896644279390155e-29,35.84070796460177
Kordiimonas,4.891058343370042e-18,4.1882698065931543e-19,8.871893232249595e-14,14.601769911504425
Methanothermobacter,5.1231416698649995e-18,2.3555040948124972e-18,1.7895367335030665e-22,32.743362831858406
Lishizhenia,6.1223827127851935e-18,5.270010518422947e-14,2.0545951199875729e-13,11.061946902654867
Archaeoglobus,6.1223827127851935e-18,0.04009790715916982,2.6240786969138118e-11,11.061946902654867
Sedimentitalea,6.1223827127851935e-18,0.04009790715916982,2.059177979873061e-11,11.061946902654867
Salinimonas,6.1223827127851935e-18,7.981239806308561e-14,3.5053344976722466e-14,11.061946902654867
Lutaonella,6.1223827127851935e-18,0.04009790715916982,2.059177979873061e-11,11.061946902654867
Haloferax,6.1223827127851935e-18,0.04009790715916982,2.6240786969138118e-11,11.061946902654867
Spongiispira,6.961986649798377e-18,3.5328452290685226e-07,1.8597664983042697e-20,29.646017699115045
unclassfied_f:Methylococcaceae,7.630992582396924e-18,1.7477748256940002e-26,1.2114242664273346e-27,50.88495575221239
unclassfied_f:Cryomorphaceae,1.6393294376085144e-17,5.098370231357399e-25,1.1256731302149256e-18,40.26548672566372
env_feature_cold temperature habitat,2.0767734325779487e-17,9.283961999822605e-15,4.5980690363563156e-20,26.991150442477874
Sphingomicrobium,3.127870772077046e-17,0.006656960456069421,8.997793780197573e-11,10.619469026548673
Salinisphaera,3.127870772077046e-17,4.2061745330004895e-12,5.459017622103747e-14,10.619469026548673
env_material_ocean water,3.127870772077046e-17,1.6039470940448738e-07,5.459017622103747e-14,10.619469026548673
Oleispira,3.127870772077046e-17,1.1988094478660526e-09,7.178598425500648e-14,10.619469026548673
env_feature_contaminated sediment,3.842139546775285e-17,1.2709937065572318e-17,3.446102279444344e-14,28.31858407079646
Desulfuromonas,7.865538549929729e-17,8.884411537077575e-32,1.2587558871205753e-24,50.0
Sphingorhabdus,8.469889517829773e-17,4.152897763591861e-31,2.5689387165322685e-19,52.654867256637175
env_feature_marine feature,1.0066399737416051e-16,4.8582266673079674e-11,4.5471241867358796e-20,33.1858407079646
country_GAZ:Argentina,1.0863007667212648e-16,0.00038397686391021703,1.2367395377136624e-10,13.716814159292035
envo_biome_2_mangrove biome,1.0863007667212648e-16,1.338008540995533e-11,1.3383794121731852e-14,13.716814159292035
Desulfosarcina,1.1194138110676007e-16,2.5629763015511303e-25,6.984460258964466e-17,25.663716814159294
Rubrivirga,1.5916702007679028e-16,1.4782860418401102e-10,1.8977528060108866e-09,10.176991150442479
Pseudoruegeria,1.5916702007679028e-16,5.355118742160891e-11,1.3851758046255117e-11,10.176991150442479
Actibacter,1.7185555476711005e-16,6.379303425936838e-13,3.1557643733290212e-12,19.911504424778762
Gp23,1.8014567339957883e-16,2.5431426019375352e-30,9.28236407165e-21,44.24778761061947
env_feature_fjord,1.9314850509656278e-16,4.179078875667462e-17,2.6512834607339163e-16,15.486725663716813
Paramoritella,2.9818623436864425e-16,2.4997326646123494e-09,1.838612118868871e-12,12.389380530973451
Permianibacter,2.9818623436864425e-16,0.0008432581283251218,1.6578411268259488e-09,12.389380530973451
Fodinicurvata,3.5471909486981225e-16,5.729534209209332e-20,1.5973939743793957e-18,32.743362831858406
"unclassfied_p:""Euryarchaeota""",4.28604600405111e-16,4.2781981777130826e-29,1.4431773023408364e-27,48.67256637168141
env_biome_mangrove biome,5.06388006088337e-16,5.4659061913270625e-12,4.70587572179986e-14,13.274336283185843
Pseudohalocynthiibacter,7.07110239250393e-16,0.00038397686391021703,1.2367395377136624e-10,14.15929203539823
Leptolinea,7.383000640755079e-16,4.9104984285588445e-33,4.386155542060578e-21,47.78761061946903
Methyloligella,8.067583272519181e-16,1.1331968226083924e-15,1.492989233454547e-10,9.734513274336283
Lunatimonas,8.067583272519181e-16,0.0040100326132490455,4.829599514891436e-09,9.734513274336283
Moritella,8.067583272519181e-16,1.2459703141937775e-12,3.119105771532639e-13,9.734513274336283
Belliella,8.067583272519181e-16,0.0037067350615988667,4.829599514891436e-09,9.734513274336283
Fulvitalea,8.067583272519181e-16,9.733098437196534e-09,3.119105771532639e-13,9.734513274336283
Roseicyclus,8.712876216881767e-16,1.516181066500843e-14,3.855035873035653e-17,28.761061946902654
env_feature_photic zone,9.081850068741582e-16,1.4223549366348057e-08,1.4249036783081423e-17,17.699115044247787
Pseudofulvibacter,2.3428363662036825e-15,0.044230512713375136,4.901088419210748e-10,12.831858407079647
unclassfied_f:Caldilineaceae,2.4445527773864823e-15,7.580654214104569e-28,2.0325728809210304e-22,52.654867256637175
Leptonema,2.6812387317397763e-15,1.4568143212420132e-25,2.0498316258082695e-18,32.743362831858406
extraction_center_ANL-Chicago,2.808717682547029e-15,4.849781495905512e-35,5.383785503766769e-60,164.60176991150442
unclassfied_f:Campylobacteraceae,3.3727951229904526e-15,9.660778358728764e-05,4.5499025207337474e-14,18.141592920353983
unclassfied_f:Pseudomonadaceae,3.549775920965732e-15,1.1118784383907786e-21,3.498122763770894e-17,34.070796460176986
Aureispira,4.062991537656479e-15,4.239698619420445e-20,2.956499678318408e-13,16.371681415929203
Ferrithrix,4.0731457010023475e-15,1.0333707670410824e-05,2.5039798582220316e-10,9.29203539823009
Terasakiella,4.0731457010023475e-15,5.036348088921246e-10,9.670364289474905e-12,9.29203539823009
unclassfied_f:Sinobacteraceae,4.0731457010023475e-15,1.3391066876611527e-11,2.363520682607856e-12,9.29203539823009
Maribius,4.0731457010023475e-15,1.7799014746453002e-07,1.0940728621792967e-12,9.29203539823009
Chlorarachniophyceae,4.0731457010023475e-15,0.0007624087081421881,1.0940728621792967e-12,9.29203539823009
Formosa,4.08410213638214e-15,3.357896291102521e-15,4.296523347083669e-15,15.486725663716813
unclassfied_f:Desulfobacteraceae,7.222702182308091e-15,9.635058600278778e-24,1.406605376438148e-17,28.761061946902654
Thiohalospira,9.13144602815173e-15,7.485320871320955e-25,4.635457174957481e-18,35.84070796460177
unclassfied_c:Actinobacteria,9.13144602815173e-15,4.1669829701385674e-26,2.4661712556747474e-25,35.84070796460177
Balneatrix,1.0755401834002774e-14,0.00022629378297138228,3.2096844914369746e-10,12.389380530973451
Pseudophaeobacter,1.6273948613438172e-14,7.731521015470272e-25,6.369481524368462e-18,29.20353982300885
country_GAZ:Sweden,1.6696432071921228e-14,7.406235685843872e-12,1.0651036323903463e-13,26.991150442477874
Litorivivens,2.048436381670178e-14,2.7376329586753975e-14,8.276887946743165e-12,8.849557522123893
Gilvibacter,2.048436381670178e-14,0.0005587510022895776,8.788863458212882e-09,8.849557522123893
Wandonia,2.048436381670178e-14,7.919282266104361e-05,6.203748122325658e-08,8.849557522123893
Henriciella,2.048436381670178e-14,6.592655633929137e-06,8.276887946743165e-12,8.849557522123893
Hydrogenothermus,2.048436381670178e-14,0.026224732446046718,2.4803525115258807e-11,8.849557522123893
Chromohalobacter,2.048436381670178e-14,1.1247037142440028e-08,8.276887946743165e-12,8.849557522123893
Acanthopleuribacter,2.048436381670178e-14,1.8575727210312817e-14,8.305387655795451e-10,8.849557522123893
Psychroserpens,3.129562183489355e-14,1.0641094372585436e-18,4.923145081308231e-16,23.008849557522122
Jannaschia,5.477939334470603e-14,6.656967063705076e-24,1.441508938074194e-16,24.336283185840706
Robiginitalea,5.543600077195248e-14,1.2003159814534247e-09,2.342213991711171e-09,17.25663716814159
Loktanella,5.879067664819614e-14,4.998343120024454e-29,8.438662805996e-25,43.36283185840708
Tateyamaria,6.279563406932835e-14,1.3403662054980113e-20,2.804168525424681e-20,32.30088495575221
Gp22,6.419717611080976e-14,1.0004870221147179e-30,5.600918027645003e-23,47.34513274336283
Thalassolituus,7.193993342895696e-14,7.177420659620881e-07,4.59170038202874e-15,13.716814159292035
unclassfied_p:Cyanobacteria/Chloroplast,7.594627601797719e-14,3.6977327943182526e-33,2.0475343537905147e-33,69.46902654867256
Oceanithermus,1.026197356421174e-13,0.01820143566588695,8.663367603259511e-11,8.4070796460177
Sediminitomix,1.026197356421174e-13,4.08811993350934e-08,1.3409172865440741e-11,8.4070796460177
Marinobacterium,1.026197356421174e-13,4.405167323811481e-06,2.060956773347055e-09,8.4070796460177
Thioalkalimicrobium,1.026197356421174e-13,3.5851962556297594e-08,2.8951250337769986e-11,8.4070796460177
Kiloniella,1.026197356421174e-13,3.7725208317274396e-10,1.5339919890730943e-09,8.4070796460177
Pseudodonghicola,1.09898022470568e-13,7.084896812875496e-05,1.1070917262656677e-17,19.469026548672566
Oceanirhabdus,1.3188270199047788e-13,1.0591994486867626e-05,9.135987628333676e-11,24.778761061946902
GpIV,1.3188270199047788e-13,2.297526367690969e-24,1.669743819139876e-16,24.778761061946902
Puniceibacterium,1.8049569609833635e-13,9.395843245835898e-05,5.865430343213449e-14,17.699115044247787
Woesearchaeota_Incertae_Sedis_AR15,1.8823458396287472e-13,6.480664141205941e-13,3.921854056959945e-12,28.31858407079646
Obesumbacterium,2.783332886190919e-13,0.03607477048434254,1.014366428972424e-06,12.389380530973451
Sulfuritalea,2.783332886190919e-13,3.567581809926598e-08,6.00481403581567e-07,12.389380530973451
Aquiflexum,2.9311777216083123e-13,6.063615429292406e-08,5.078901397588296e-09,15.04424778761062
Cesiribacter,4.166038721509034e-13,1.5329858551445216e-17,4.114244322874253e-13,19.02654867256637
Ferruginibacter,4.166038721509034e-13,8.884699387297208e-16,6.878371391290576e-09,19.02654867256637
GpX,4.609920878417803e-13,1.0596766526912508e-12,1.438778230254501e-12,24.336283185840706
Cucumibacter,5.121119499828628e-13,0.0002715157951964332,8.142521354822635e-07,7.964601769911504
Owenweeksia,5.121119499828628e-13,1.1941475852614546e-07,9.205361939419178e-10,7.964601769911504
Maritimibacter,5.121119499828628e-13,1.2053916628679684e-06,7.283388439395422e-11,7.964601769911504
Saccharospirillum,5.121119499828628e-13,0.029996363212775046,8.366557745268917e-10,7.964601769911504
Flexithrix,5.121119499828628e-13,3.9982388034353453e-13,5.2925243480778725e-09,7.964601769911504
Aequorivita,5.121119499828628e-13,0.001692645523464393,3.168225486525825e-07,7.964601769911504
unclassfied_f:Clostridiaceae_4,6.776091719292779e-13,0.026998488093859976,2.93809584017064e-07,10.176991150442479
Methylomicrobium,7.010487426349319e-13,5.438779976395189e-15,7.690003567745286e-14,17.25663716814159
Wenxinia,7.010487426349319e-13,4.0899997510892506e-05,1.8040416720537054e-10,17.25663716814159
latitude_deg,7.054456006635187e-13,1.3131895920707416e-34,5.106864269379007e-41,77.87610619469027
Amylibacter,8.308880844406121e-13,7.42487197872342e-17,4.327264162682008e-21,29.20353982300885
Parasphingopyxis,8.368440747615038e-13,3.2643473948218236e-14,2.8405354927090264e-17,40.26548672566372
sample_scientific_name_biofilm metagenome,8.89019363406387e-13,3.76209672034757e-31,5.119175252264987e-22,48.23008849557522
Crocinitomix,9.09279045388747e-13,2.423659593871941e-30,1.4922553806073545e-24,46.902654867256636
Leeuwenhoekiella,9.90487943896095e-13,5.269060769757363e-12,1.1743346266443594e-11,11.061946902654867
Thiohalomonas,1.1937770511868102e-12,0.0003456421824133148,1.6483167784166572e-08,14.601769911504425
Fabibacter,1.211560598196121e-12,5.113007975671262e-16,6.733482927270707e-10,11.946902654867257
Cyclobacterium,1.3103301811533098e-12,5.126187407946533e-07,2.1598476627689378e-10,12.831858407079647
