n_comps,comps_size,other feature,"Fisher test pvalue(co-enriched,enriched)","Fisher test pvalue(co-enriched,others)",coenriched-enriched pvalue,coenriched-others pvalue,enriched-others pvalue,coverage/%
comps0,179,unclassfied_f:Burkholderiaceae,1.3841007471340877e-06,2.5712764066864734e-05,0.9568132374997493,0.03375851281473913,0.5267455448609675,37.34939759036144
comps0,179,env_material_sebum,9.879798278805919e-06,2.6971910368805255e-34,0.016553841406388645,0.04030462948341852,0.44699540067571975,58.26771653543307
comps0,179,Parasporobacterium,1.528593566163359e-07,1.9560483013372492e-11,,0.041181604420039895,,61.224489795918366
comps0,179,Chelatococcus,9.771900950877882e-05,1.2051315556782195e-08,,0.041204756759013486,,67.85714285714286
comps0,179,Methanomassiliicoccus,3.5638216205273506e-12,5.1968045616587605e-18,,0.04153302986195545,,60.75949367088608
comps0,179,unclassfied_p:Firmicutes,3.4400542096971237e-25,6.015133666930997e-51,0.5277063810107993,0.044144433599178086,0.1656838389130031,73.07692307692307
comps0,179,Actinotignum,2.614155767726324e-09,9.646947580379154e-19,,0.04431656902330137,,75.51020408163265
comps0,179,Suttonella,5.365051919957998e-07,4.889461084236716e-16,,0.04684295493935874,,82.35294117647058
comps0,179,Turicibacter,4.738915915372516e-06,3.320129033864885e-20,0.5065551690490403,0.0482050831184138,0.4520987983952597,57.30337078651685
comps0,179,Aquitalea,4.272547812263216e-06,4.6469243656098077e-10,,0.048554521868223996,,64.86486486486487
comps0,179,Fusicatenibacter,3.0447081959011034e-14,1.511374533068012e-37,0.04246092203384824,0.04874590074141658,0.09125561316899061,75.0
comps1,32,envo_biome_3_marine benthic biome,1.7516865976331586e-43,4.724840062422626e-28,,1.528985220195144e-14,,25.6
comps1,32,read_length_bp,8.079581023241233e-22,2.875972939033224e-19,0.0005147279617543278,1.4489080964031518e-12,0.09863586018296201,12.030075187969924
comps1,32,envo_biome_1_aquatic biome,1.7516865976331586e-43,1.0227703574744396e-08,,0.0017034932631954738,,7.06401766004415
comps1,32,Haladaptatus,3.394444148199264e-13,3.944136427922098e-10,,0.002927854377789439,,36.36363636363637
comps1,32,Sphingomonas,1.7516865976331586e-43,3.3297746267691655e-52,,0.006728399608347484,,86.48648648648648
comps1,32,Hahella,8.597780587081229e-09,7.009306335214562e-09,,0.02013675155034634,,57.14285714285714
comps1,32,envo_biome_2_marine biome,1.7516865976331586e-43,5.488919468264345e-15,,0.0204660369284998,,10.847457627118644
comps1,32,Zoogloea,1.0857277325369177e-06,0.0011281376083325523,,0.020478587162876295,,18.75
comps1,32,env_material_organic material,2.7336928274124324e-22,3.8164831924545743e-26,0.0021094576642258305,0.027966425784755635,0.15635815328233596,17.391304347826086
comps1,32,Avibacterium,0.010871643088736265,3.0880268989562656e-09,0.29911738523185205,0.02810804014715179,0.17712422568653607,22.22222222222222
comps1,32,empo_3_Animal corpus,3.269421714399954e-28,4.2854242300762336e-55,0.005136491463353306,0.02810804014715179,0.02123146152506025,56.14035087719298
comps1,32,Pacearchaeota_Incertae_Sedis_AR13,0.00011953345322025887,6.990225041518004e-05,,0.03389485352468927,,57.14285714285714
comps2,28,empo_3_Aerosol (non-saline),1.9291778574264505e-19,2.370029679261797e-30,0.0566642857755421,6.0920474726755166e-05,3.0851807760436874e-09,21.875
comps2,28,env_feature_city,7.659539745481205e-19,2.370029679261797e-30,0.026886708112613168,6.0920474726755166e-05,6.784239070022148e-10,21.374045801526716
comps2,28,env_material_air,7.659539745481205e-19,2.370029679261797e-30,0.03158504615162917,6.0920474726755166e-05,7.850205915260589e-10,21.374045801526716
comps2,28,sample_scientific_name_air metagenome,3.0784753044039073e-19,2.370029679261797e-30,0.04328653882396777,6.0920474726755166e-05,1.7964614960638754e-09,21.705426356589147
comps2,28,unclassfied_f:Polyangiaceae,1.7828779836924978e-10,0.03524277332457004,,0.00011218479699007567,,6.870229007633588
comps2,28,Gp5,1.7828779836924978e-10,0.0009006108754375693,,0.00020644571998339133,,11.39240506329114
comps2,28,Nocardioides,0.002712835339216518,0.0008683091556015709,0.16348136497430577,0.0011998226896252808,0.06785805272727456,7.18954248366013
comps2,28,env_biome_freshwater biome,5.651934561279542e-22,3.429697948339004e-07,,0.002865533336038868,,11.11111111111111
comps2,28,Flavobacterium,3.73522211432394e-12,0.001209993029066719,0.27332167829229814,0.003623978479930306,0.43085256459804055,8.571428571428571
comps2,28,Pedobacter,1.4181217626481393e-20,1.2030477334614992e-23,,0.005414407267286589,,77.27272727272727
comps2,28,Phreatobacter,1.7828779836924978e-10,1.3873095617715046e-07,,0.006254226397830034,,31.03448275862069
comps2,28,Bosea,2.5406011267613103e-09,1.673911778957925e-08,,0.007053637888068578,,47.05882352941176
comps2,28,Epilithonimonas,3.2734977354462714e-19,5.9688434935049075e-22,,0.0072834368896714805,,76.19047619047619
comps2,28,Zhihengliuella,7.58652603422569e-13,6.83912279635843e-12,,0.011468073022237554,,50.0
comps2,28,unclassfied_o:Bacillales,5.751747213991252e-08,2.201895328544294e-10,0.14095521914437145,0.013468805209049379,0.6092812412889488,16.666666666666664
comps2,28,Pseudonocardia,6.056283320601674e-06,0.00014541981005635995,0.045584972195226454,0.01350791727547886,0.7550455723049778,9.90990990990991
comps2,28,Inquilinus,7.58652603422569e-13,4.721277796827218e-08,,0.0147138366045285,,25.0
comps2,28,Anoxybacillus,1.7828779836924978e-10,1.6011538042058234e-09,,0.01601099081051716,,47.368421052631575
comps2,28,Rubellimicrobium,3.4600567726386396e-08,2.9212533805216917e-07,,0.017235150132798308,,43.75
comps2,28,Atopobium,0.00794208487392667,9.19193636293155e-08,0.05994970299444989,0.018086461315687384,0.005667606658536776,20.588235294117645
comps2,28,Bulleidia,0.006084410999551304,7.853479324012993e-11,0.9688978484530217,0.019109922206844435,0.1251202180350707,17.543859649122805
comps2,28,Singulisphaera,8.241151406594418e-10,1.141107610610573e-10,0.19169460205188804,0.023211627411357738,0.037635313787314315,35.483870967741936
comps2,28,"unclassfied_p:""Armatimonadetes""",7.58652603422569e-13,7.789455364575864e-13,,0.0318028886326933,,57.89473684210527
comps2,28,Phyllobacterium,7.58652603422569e-13,4.151866121525667e-15,,0.035557905699920955,,78.57142857142857
comps2,28,Gillisia,0.008836317733414475,0.03731472266815384,,0.04042397933690852,,22.22222222222222
comps2,28,Oleiagrimonas,7.58652603422569e-13,4.4953178590986035e-10,,0.04310263756224741,,36.666666666666664
comps2,28,Aquabacterium,3.4745232754709765e-35,1.0083955593217184e-34,,0.04368957623078205,,59.09090909090909
comps4,10,Chondromyces,3.678352266228525e-14,4.851273698157475e-07,,0.00041002362390773204,,9.63855421686747
comps4,10,Mesorhizobium,1.004934242082874e-07,8.482541545588642e-09,0.0037468757364232173,0.0015783818833928851,0.41250611390214376,11.267605633802818
comps4,10,unclassfied_f:Geodermatophilaceae,3.678352266228525e-14,6.723417591943426e-10,,0.012196684243008987,,21.052631578947366
comps4,10,unclassfied_f:Thermoanaerobacteraceae,2.891938384360987e-05,0.004780159800683824,,0.019945403395459024,,10.344827586206897
comps4,10,GpI,3.678352266228525e-14,3.3338158534415084e-08,,0.025101556956660383,,13.333333333333334
comps4,10,Saccharibacillus,1.0635946216044327e-10,6.611042388723621e-16,0.0019457736937391486,0.0367138563627041,0.18242243945173575,50.0
comps4,10,Salmonella,1.6385380843106397e-08,8.482541545588642e-09,0.19670560245894686,0.0490168390010814,0.5759126208620337,12.121212121212121
comps9,21,read_length_bp,4.727415258695281e-09,1.32293329472052e-08,0.06126290605429517,6.004301543973922e-07,0.00014215356171709458,6.7669172932330826
comps9,21,sample_scientific_name_gut metagenome,4.3069590024574045e-11,1.5871427336940802e-34,3.930765213107723e-09,0.00014380665397539566,0.553877359909988,19.090909090909093
comps9,21,technology_MiSeq,1.550449835847039e-23,1.3924110688887527e-28,0.00012051470128524036,0.0003522814690773768,0.39583838185373477,35.0
comps9,21,envo_biome_3_village biome,3.381643734535161e-29,1.403309225193718e-37,0.5704651951316553,0.002681595522210892,0.4795001221869535,75.0
comps9,21,Bifidobacterium,1.077094580332382e-24,5.9654066912596746e-30,0.10034824646229075,0.010656374721291433,0.15729920705028516,78.26086956521739
comps9,21,env_material_organic material,3.514529024180449e-14,9.724944679959394e-18,0.0019518250563711915,0.01159979617396343,0.2917838639233291,11.41304347826087
comps9,21,empo_3_Animal corpus,1.4063374401410712e-17,2.806618450387415e-39,0.01457864850327881,0.02194677100324686,0.02710763125916039,36.84210526315789
comps9,21,env_biome_village biome,4.227054668168988e-30,2.806618450387415e-39,0.6625205835400574,0.03336823505701056,0.12133525035848211,84.0
