other feature,fisher-exact test pvalue,ranksum in co-enriched nodes,ranksum in others nodes,coverage/%
"unclassfied_o:""Sphingobacteriales""",6.98406775802913e-39,1.902824061264226e-42,1.2288639601817333e-36,66.66666666666666
Rubritalea,7.001272242775395e-39,7.200216848062406e-30,1.2122795084930622e-28,38.78787878787879
Haliscomenobacter,2.0891572395576538e-38,9.848738539692809e-39,4.990910220394222e-33,56.96969696969697
unclassfied_o:Verrucomicrobiales,8.161069712472375e-37,2.1875817560235676e-40,5.518886692903303e-36,66.06060606060606
empo_1_Host-associated,8.603794665060008e-37,1.1188720906238593e-48,1.4321953541682234e-75,218.7878787878788
Fretibacter,2.735658629719204e-36,3.393236401489153e-29,1.526247092893362e-24,29.6969696969697
Wenyingzhuangia,3.693755622143168e-35,1.0254876175648146e-20,2.03856370411508e-24,32.72727272727273
Litorimonas,5.19811336142607e-35,3.288112356876154e-35,7.224187111786847e-30,43.63636363636363
Litoreibacter,5.415526104228111e-34,1.1794244982782837e-37,4.990910220394222e-33,63.030303030303024
sample_scientific_name_soil metagenome,3.8649335204445195e-33,2.1844088950906715e-44,1.359836176382521e-40,73.93939393939394
Hyphomonas,3.1279710828106583e-32,2.5295704946847237e-30,1.360363249836375e-26,36.36363636363637
unclassfied_f:Planctomycetaceae,8.954042895789703e-32,9.264338189922935e-34,4.372614983044319e-29,47.27272727272727
Psychromonas,1.4087196051322025e-31,1.1799272162181118e-30,3.0030935121143103e-24,36.96969696969697
Marinicella,2.0417937594077525e-31,7.055187851986318e-33,2.0676215176190792e-25,40.0
Lewinella,7.076896963245034e-31,1.093696769122108e-35,3.0560591581993533e-31,62.42424242424243
unclassfied_c:Alphaproteobacteria,7.859145741181916e-30,2.4125766334180555e-42,1.2288639601817333e-36,82.42424242424242
technology_HiSeq,3.789807825052502e-29,6.0340994567744674e-12,3.2996494524275914e-64,192.12121212121212
unclassfied_f:Alteromonadaceae,2.8838027635943064e-28,1.63392570476789e-25,6.68529211977725e-22,34.54545454545455
"unclassfied_f:""Saprospiraceae""",1.5438824069664815e-26,6.91860476496013e-38,1.2587728528156436e-33,78.78787878787878
sample_scientific_name_biofilm metagenome,1.2246241000167685e-25,3.36424517289944e-31,1.822006653504102e-29,66.06060606060606
Cellulophaga,4.499737631701872e-25,1.0480040003709714e-05,6.127901189079649e-16,17.575757575757574
Granulosicoccus,6.712028193325163e-25,8.252800428963734e-29,1.7326034443460364e-24,46.666666666666664
Crocinitomix,1.558874136376888e-24,2.3192757466110367e-34,1.5998567984798622e-29,64.24242424242425
Dokdonia,1.7799024577758607e-23,2.5483922333607766e-28,2.328148132172231e-24,43.63636363636363
Nesiotobacter,2.5176539001743513e-23,0.04845773343959641,4.060187212609155e-15,16.363636363636363
Thalassotalea,1.8655996526457423e-22,7.464190137051544e-18,9.047527813567542e-16,15.757575757575756
Psychrosphaera,1.8655996526457423e-22,2.9249601545557326e-09,8.861982706945156e-15,15.757575757575756
Pseudahrensia,1.2827570800889765e-21,5.973942117180007e-14,4.918804404759681e-22,48.484848484848484
Zobellia,9.778823795522578e-21,0.008026349895248466,3.8038021560603426e-14,21.21212121212121
Loktanella,4.425142780374919e-20,7.16271161981792e-30,9.242562958287161e-26,59.3939393939394
Reichenbachiella,1.661714028356204e-19,3.1221468781829462e-24,6.4634610071430726e-24,43.03030303030303
Ekhidna,2.3687155186295717e-19,2.5461111651964033e-17,6.042271191505524e-18,34.54545454545455
Celeribacter,3.437613668633989e-19,1.2738168082851573e-24,1.9447977332850693e-20,45.45454545454545
Jahnella,5.289396760316818e-19,4.5325170443357705e-07,1.7422891694277337e-13,13.333333333333334
Gaetbulimicrobium,7.7566917595081005e-19,2.314524952383459e-14,7.951190300961694e-20,38.78787878787879
Portibacter,2.466748936755516e-18,7.580097476508625e-17,1.8660960719895308e-11,15.757575757575756
Winogradskyella,9.9321793481725e-18,8.645136451488462e-22,1.084455639579426e-15,30.303030303030305
env_biome_marine biome,2.0238316857802553e-17,1.944152552833568e-40,1.2288639601817333e-36,118.18181818181819
env_material_biofilm,2.552445756504715e-17,2.1316815578680816e-31,1.057530655545389e-27,80.0
Sulfitobacter,3.69923881208306e-17,1.4437290896595111e-18,2.6708284376870456e-16,34.54545454545455
Sandaracinus,1.8798837847681335e-16,2.3659981862317584e-28,8.043816449820814e-23,61.81818181818181
GpVIII,4.1551762090525307e-16,5.36476140095248e-24,3.568383444117909e-21,47.878787878787875
Lentilitoribacter,5.906172086900609e-16,3.793246116562545e-05,1.8660960719895308e-11,17.575757575757574
Deferrisoma,7.945843057510026e-16,1.7209125790022635e-14,1.1960703040591271e-09,15.151515151515152
read_length_bp,1.3559330756878735e-15,3.7853921714338368e-31,1.769203334338432e-47,161.21212121212122
Methylococcus,4.7129300304644646e-15,1.0885871028464986e-08,4.9509081025556965e-09,13.333333333333334
Flavimarina,4.7129300304644646e-15,0.021414805943932236,1.2162921520158168e-10,13.333333333333334
Nannocystis,4.7129300304644646e-15,2.1023718942374917e-14,1.2868672123134936e-09,13.333333333333334
Kriegella,5.016757467468628e-15,3.164168259722361e-08,4.612529229951933e-09,14.545454545454545
Maritimimonas,6.592204063599575e-15,0.005679324502177769,3.8038021560603426e-14,27.878787878787882
Denitratisoma,9.5639105880633e-15,1.4885700276424596e-12,6.518149552912628e-08,10.303030303030303
Pseudooctadecabacter,9.861124749344333e-15,1.003954037070347e-06,3.031232697135615e-11,18.787878787878785
Halobacteriovorax,1.0182840547026867e-14,1.2484330974351077e-23,5.363359293066994e-22,49.09090909090909
Eionea,2.098505906672541e-14,6.489411929555686e-05,9.156032812323432e-11,16.363636363636363
Nitrospirillum,2.098505906672541e-14,5.879838161660891e-05,1.1960703040591271e-09,16.363636363636363
unclassfied_o:Entomoplasmatales,3.1310704812547294e-14,0.021414805943932236,6.166700206260274e-09,13.939393939393941
Tateyamaria,3.673972533310101e-14,1.4403466239533182e-23,7.318483110439509e-18,44.24242424242424
Azospira,6.675481215830555e-14,8.101238243107993e-12,1.4346848591855965e-07,9.696969696969697
Cocleimonas,6.675481215830555e-14,6.548542331459818e-06,2.4788375193397054e-09,9.696969696969697
env_material_rhizosphere,8.493504961705949e-14,1.7209125790022635e-14,1.1960703040591271e-09,16.969696969696972
Methanocella,8.493504961705949e-14,3.127607555755355e-14,1.1960703040591271e-09,16.969696969696972
sample_scientific_name_rhizosphere metagenome,8.493504961705949e-14,1.7836181446810172e-14,1.1960703040591271e-09,16.969696969696972
Hydrogenispora,8.493504961705949e-14,6.923690178482407e-11,1.1960703040591271e-09,16.969696969696972
Methanospirillum,8.493504961705949e-14,7.291759524207844e-11,1.1960703040591271e-09,16.969696969696972
Ahrensia,1.1938764788196559e-13,7.908247594020211e-20,1.046281342751668e-14,39.39393939393939
Kroppenstedtia,4.632783963780491e-13,0.008293702177755649,1.054926620036946e-09,9.090909090909092
Pseudobacteriovorax,5.761615913738257e-13,6.356661661961268e-14,1.143000687640835e-16,36.96969696969697
Quatrionicoccus,9.818092372820983e-13,3.419822716065406e-08,1.4346848591855965e-07,10.303030303030303
Methylogaea,1.175825520147439e-12,0.015208542284915319,2.1585859270491075e-08,12.727272727272727
unclassfied_f:Methanoregulaceae,1.6570389839783876e-12,4.073654136653776e-11,2.4085212439580175e-09,16.969696969696972
Caldanaerobacter,1.6570389839783876e-12,2.0416274833482535e-10,2.4085212439580175e-09,16.969696969696972
Ammonifex,2.6472837610270274e-12,8.846791364992353e-09,4.9509081025556965e-09,15.757575757575756
Perspicuibacter,3.1969277418942735e-12,6.671543037752581e-08,3.015979717959505e-08,8.484848484848486
Formivibrio,8.221715435379273e-12,4.28895966538065e-08,1.1960703040591271e-09,19.393939393939394
Thermanaerovibrio,8.221715435379273e-12,4.2742528001296455e-12,1.1960703040591271e-09,19.393939393939394
Pseudophaeobacter,1.0918341508550784e-11,7.281261330052343e-20,1.0902676162396647e-13,40.0
Catelliglobosispora,1.5090046010223827e-11,6.655619302561594e-13,1.3033393358850761e-11,28.484848484848484
Algibacter,1.5996119069115617e-11,3.5418195673396074e-23,6.125546264701351e-22,67.87878787878789
Boseongicola,2.2057548476518455e-11,2.2095202396655262e-16,3.455467670765654e-17,47.27272727272727
Jannaschia,4.386066220339057e-11,2.45291705890533e-16,4.143348961772373e-12,33.33333333333333
unclassfied_o:Xanthomonadales,4.4686032168707415e-11,9.850589815617145e-19,4.3570407889788294e-16,52.72727272727272
unclassfied_f:Chloroplast,6.47759388293268e-11,1.581913927002245e-18,3.1138675683373793e-13,35.75757575757576
Pelagicola,7.717060965097199e-11,0.0036427335304936694,1.5866010538776463e-09,14.545454545454545
Pseudopelagicola,7.717060965097199e-11,0.0005644723101464957,1.5866010538776463e-09,14.545454545454545
Desulfovirga,1.2254478224980049e-10,5.2819783330137226e-14,1.1960703040591271e-09,21.21212121212121
Fulvimonas,1.4968649134531037e-10,2.734253268025794e-09,6.954104147930951e-06,7.2727272727272725
unclassfied_o:Acidimicrobiales,1.8220870339759991e-10,7.239361224138207e-16,5.632670924266637e-24,74.54545454545455
Pricia,1.9444328315155207e-10,8.149002473969638e-13,1.4337245458989052e-08,18.181818181818183
Primorskyibacter,2.4456454138808045e-10,0.00201540617459469,1.045752407950794e-06,10.909090909090908
Luedemannella,3.649511484017456e-10,1.8747859218308453e-12,1.8371879171346995e-08,16.969696969696972
Acetonema,5.837734826660857e-10,5.879838161660891e-05,1.1960703040591271e-09,22.424242424242426
unclassfied_o:Methanosarcinales,5.837734826660857e-10,6.714802203625487e-11,1.1960703040591271e-09,22.424242424242426
unclassfied_f:Flavobacteriaceae,8.514880490531819e-10,3.584430911299377e-24,1.4716510426493327e-24,84.84848484848484
unclassfied_f:Hyphomonadaceae,9.161241392005162e-10,6.44785071952687e-16,1.4046301289278318e-10,28.484848484848484
Caldicoprobacter,1.0157297627014612e-09,2.9633953566509757e-06,2.4573937173451876e-05,6.666666666666667
Planosporangium,1.0157297627014612e-09,3.265979848682218e-05,2.4573937173451876e-05,6.666666666666667
envo_biome_3_mixed forest biome,1.1900193077039098e-09,0.0007624087081421881,2.4085212439580175e-09,21.21212121212121
env_biome_temperate mixed forest biome,1.1900193077039098e-09,0.0007624087081421881,2.4085212439580175e-09,21.21212121212121
envo_biome_4_temperate mixed forest biome,1.1900193077039098e-09,0.0007624087081421881,2.4085212439580175e-09,21.21212121212121
Amphiplicatus,1.9394290388216225e-09,8.104943986719042e-09,2.527050281951198e-11,27.27272727272727
Alkaliflexus,2.4737070866981773e-09,0.0007624087081421881,2.4085212439580175e-09,21.818181818181817
env_feature_alluvial paddy field soil,4.2196904381853525e-09,8.579562346031524e-06,2.9592521225746134e-08,16.969696969696972
Allocatelliglobosispora,4.597507024981767e-09,7.261289414304532e-09,1.1960703040591271e-09,24.242424242424242
unclassfied_f:Peptococcaceae_1,4.95424494198383e-09,4.994562263515235e-13,2.762223783157286e-09,22.424242424242426
Planotetraspora,4.95424494198383e-09,8.143210531678789e-06,2.4085212439580175e-09,22.424242424242426
Pseudoxanthobacter,5.063847551110708e-09,0.021414805943932236,8.467505354859715e-09,20.606060606060606
Aureivirga,6.8545376244236365e-09,0.001078556651969451,1.0978433812513255e-05,6.0606060606060606
unclassfied_c:Cyanobacteria,7.941568124865556e-09,2.247283766802119e-08,9.456435491928308e-06,9.696969696969697
Anaerolinea,8.594386520242408e-09,2.3026699659603495e-14,1.1960703040591271e-09,24.848484848484848
env_biome_grassland biome,1.0228951875652537e-08,2.8124993401615966e-05,9.697816718326823e-09,21.21212121212121
env_material_bulk soil,1.0517636840493161e-08,6.487383445941483e-05,2.7927176994804014e-07,12.727272727272727
GpIV,1.8183154612419436e-08,1.856331151784562e-15,4.492394395688712e-11,33.939393939393945
Hamadaea,1.897076564510908e-08,0.012456162036205504,1.7247671293560038e-07,16.363636363636363
Fervidicella,1.9923007861862858e-08,1.3063964378812535e-08,4.9509081025556965e-09,21.818181818181817
env_biome_tropical grassland biome,2.081949474829289e-08,0.015208542284915319,7.096547859371894e-08,18.181818181818183
Photorhabdus,2.8583315878138045e-08,6.487383445941483e-05,2.7927176994804014e-07,13.333333333333334
Chthonomonas/Armatimonadetes_gp3,3.75333171793065e-08,7.418186895194932e-14,5.222236854024843e-09,22.424242424242426
Uliginosibacterium,4.17678818739507e-08,4.4427039694704534e-11,6.518149552912628e-08,16.969696969696972
Ardenticatena,4.17678818739507e-08,0.042812245158284405,1.090421755457035e-07,16.969696969696972
Azorhizophilus,4.295074868011798e-08,0.015208542284915319,7.096547859371894e-08,18.787878787878785
Methylobrevis,4.295074868011798e-08,0.015208542284915319,7.096547859371894e-08,18.787878787878785
envo_biome_3_tropical grassland biome,4.295074868011798e-08,0.015208542284915319,7.096547859371894e-08,18.787878787878785
Thermasporomyces,4.295074868011798e-08,0.015208542284915319,7.096547859371894e-08,18.787878787878785
Mizugakiibacter,4.295074868011798e-08,0.015208542284915319,7.096547859371894e-08,18.787878787878785
Terrabacter,4.802643248176889e-08,3.652186470129097e-15,1.1960703040591271e-09,26.666666666666668
unclassfied_f:Cystobacteraceae,4.802643248176889e-08,8.540266496802799e-15,1.1960703040591271e-09,26.666666666666668
"unclassfied_p:""Proteobacteria""",5.055949899961089e-08,5.0331016207634526e-29,8.489214597929007e-33,138.78787878787878
env_feature_field soil,7.105688042406126e-08,7.224667863532994e-05,2.7927176994804014e-07,13.939393939393941
env_feature_intertidal zone,7.87176110708359e-08,3.909317355019838e-17,5.2597717986256135e-11,38.18181818181819
Psychroserpens,8.055649789057697e-08,1.0891693820769132e-15,1.6463257205033848e-10,31.515151515151512
GpXII,8.492764551048108e-08,1.4382552747713266e-05,2.8429029267667658e-08,19.393939393939394
Euzebyella,9.083977950404309e-08,0.0016844726902392902,6.392631676173215e-06,10.909090909090908
Ascidiaceihabitans,1.764085683263687e-07,0.0009255452394253181,2.7572032584338176e-07,16.363636363636363
Costertonia,2.39244750021771e-07,0.00029811537549965714,3.059555890904171e-05,8.484848484848486
host_scientific_name_Anthopleura elegantissima,2.39244750021771e-07,0.00029811537549965714,3.059555890904171e-05,8.484848484848486
Cobetia,2.528370786274976e-07,0.011803393324783116,3.898381016493024e-15,49.696969696969695
unclassfied_c:Gammaproteobacteria,3.207999851432339e-07,6.964072998929862e-22,1.4811420230825078e-29,125.45454545454547
Anaerobacter,3.5139439376733675e-07,3.613327720961857e-14,1.1960703040591271e-09,29.09090909090909
envo_biome_2_marine biome,4.1313440478376904e-07,1.924272202328078e-33,4.2968844164921105e-37,178.78787878787878
env_feature_coffee plantation,5.290181068257011e-07,0.0013527856143925906,7.096547859371894e-08,21.21212121212121
Pseudoduganella,5.520840149140508e-07,4.477962881203284e-14,1.1960703040591271e-09,29.6969696969697
Rhizocola,5.520840149140508e-07,7.678941654316715e-11,1.1960703040591271e-09,29.6969696969697
Geobacter,5.520840149140508e-07,2.6914908365496624e-14,1.1960703040591271e-09,29.6969696969697
"unclassfied_f:""Parvularculaceae""",7.237478922151855e-07,0.00045530214126624023,9.6520859547968e-07,15.757575757575756
Dickeya,7.760612753357142e-07,0.0018359569319357223,2.4573937173451876e-05,9.090909090909092
country_GAZ:Russia,9.150822776820877e-07,0.0012537294199256662,7.096547859371894e-08,21.818181818181817
country_GAZ:Nicaragua,9.150822776820877e-07,0.0013527856143925906,7.096547859371894e-08,21.818181818181817
Amylibacter,1.085596564598596e-06,5.852266847343683e-06,3.236237302322473e-13,40.0
Agaribacter,1.097901397936634e-06,1.0454213768127132e-10,2.253793449693698e-07,20.0
Catenuloplanes,1.2226007410023835e-06,6.6416728167421744e-09,1.4411857440916975e-08,24.242424242424242
Cryptosporangium,1.97080903340543e-06,7.260485291732101e-10,2.618708994851478e-08,24.848484848484848
unclassfied_p:Cyanobacteria/Chloroplast,2.1218840381537173e-06,1.6920347179241262e-19,5.8536423126414475e-25,95.15151515151516
unclassfied_f:Glycomycetaceae,2.621759620324237e-06,0.00041146160407453834,8.074351759138889e-07,16.969696969696972
Rhodopirellula,2.9619730387829308e-06,6.449856349295232e-21,6.125546264701351e-22,92.72727272727272
unclassfied_o:Myxococcales,3.19510396875672e-06,1.1964871230214834e-18,2.6398399961015694e-14,56.36363636363636
country_GAZ:United States of America,3.612019339349511e-06,2.646744374437821e-31,3.5009007602492303e-40,172.72727272727272
env_material_estuary sediment,5.8971594360748835e-06,0.048343578664246184,1.626010590505934e-05,12.121212121212121
Spongiispira,5.911232730012776e-06,2.7599577196091532e-05,2.0907807030323017e-12,40.60606060606061
Methylosinus,6.0737218740131005e-06,3.1843748099940177e-10,1.1960703040591271e-09,33.33333333333333
Coxiella,6.0737218740131005e-06,4.441306027578068e-07,1.1960703040591271e-09,33.33333333333333
Haloferula,7.067978778692451e-06,5.688633621560246e-13,4.8513672364806956e-12,45.45454545454545
unclassfied_f:Verrucomicrobiaceae,8.597535380860597e-06,1.3490366840030376e-18,1.0984840194831355e-18,75.15151515151514
empo_3_Plant rhizosphere,8.655975664661688e-06,1.0485787292615118e-15,1.1960703040591271e-09,33.939393939393945
Chryseolinea,8.655975664661688e-06,8.951297286601367e-14,1.1960703040591271e-09,33.939393939393945
Povalibacter,8.655975664661688e-06,2.8271911959711834e-14,1.1960703040591271e-09,33.939393939393945
Ramlibacter,1.2196762062390842e-05,4.551382469308761e-14,1.1960703040591271e-09,34.54545454545455
Nitratireductor,1.673764557146333e-05,7.442402748087186e-07,5.5521014667384744e-06,16.969696969696972
Psychroflexus,2.3064854410536975e-05,1.5718697547215324e-07,0.00014020591677824326,9.696969696969697
unclassfied_o:Selenomonadales,2.3451736842203155e-05,7.869947173407425e-14,1.1960703040591271e-09,35.75757575757576
Bauldia,2.407854691194177e-05,8.08677774376756e-12,1.1394740975934264e-08,30.909090909090907
Psychrobium,3.0156909995631394e-05,0.0003362040419731643,2.3040089731651324e-10,24.242424242424242
extraction_center_NIG-Japan,3.2031461090871605e-05,3.348143621803519e-14,1.1960703040591271e-09,36.36363636363637
Enterovibrio,4.4537122947373315e-05,0.00033209590130884263,4.3671241864106275e-08,24.848484848484848
Desertibacter,4.552277477810334e-05,9.267938848536685e-14,2.4085212439580175e-09,34.54545454545455
Dehalobacter,4.628359454305672e-05,4.709236397881648e-05,2.4573937173451876e-05,12.121212121212121
envo_biome_2_anthropogenic terrestrial biome,5.4674937574072774e-05,9.601859892775235e-29,3.678476108536028e-47,242.42424242424244
host_scientific_name_Oryza sativa,6.590759539097648e-05,3.348143621803519e-14,1.1960703040591271e-09,36.96969696969697
country_GAZ:Japan,6.590759539097648e-05,3.348143621803519e-14,1.1960703040591271e-09,36.96969696969697
unclassfied_f:Sphingobacteriaceae,7.084374924708295e-05,2.2605427370249556e-08,9.897130752772938e-06,14.545454545454545
Nitrospira,7.69262413134349e-05,1.6695519473168824e-14,1.1960703040591271e-09,37.57575757575757
env_feature_rice field,7.69262413134349e-05,3.574216650102058e-14,1.1960703040591271e-09,37.57575757575757
Thermincola,7.69262413134349e-05,1.073711210838601e-13,1.0500539118264511e-09,37.57575757575757
Vibrio,8.410494525801449e-05,3.667776105220797e-08,8.321473832002222e-05,12.727272727272727
Lutimonas,8.436137388982883e-05,2.52551887369724e-17,2.962892228881235e-14,62.42424242424243
Collimonas,8.767927362187976e-05,2.2022483515777616e-13,5.7832986799166955e-09,33.33333333333333
env_feature_agricultural soil,8.899031815249666e-05,2.728497072300415e-09,2.301241725255309e-07,23.636363636363637
Rhizobacter,9.29119227553257e-05,3.66872238729518e-13,1.1960703040591271e-09,38.18181818181819
Rhizomicrobium,9.303215903226808e-05,1.7863317301694779e-12,2.1489025548468692e-08,28.484848484848484
env_feature_farm soil,9.722822634802665e-05,0.0006320113919249278,0.00018916624688812824,9.090909090909092
Thiohalocapsa,0.00016023215784196412,0.009859754112559857,0.001948509228239448,6.0606060606060606
Gp11,0.00018161617467044332,3.5505356515654545e-15,1.1960703040591271e-09,40.0
Ferrovum,0.00024146238911251634,3.880391403484732e-06,4.036429542913856e-05,13.939393939393941
Lacinutrix,0.00031788921636297264,7.956728477133564e-18,1.3490417270654296e-14,75.15151515151514
Kibdelosporangium,0.00033047745207935586,0.00016477804137817443,7.723539824546928e-06,18.787878787878785
unclassfied_f:Erythrobacteraceae,0.00035491732302152067,0.0042668182506116915,7.380986386215852e-08,23.636363636363637
Gp18,0.0004383692247842229,4.562594671163952e-15,1.1960703040591271e-09,41.81818181818181
Arcobacter,0.0004945054200837769,0.0008535330141784195,7.547062690828247e-05,12.727272727272727
Marinomonas,0.0004946872901028746,8.232107101149928e-10,7.768725280999847e-09,21.818181818181817
Sporobacter,0.0005202359774782199,2.2395254431817574e-13,1.1960703040591271e-09,42.42424242424242
Gp19,0.0005574103625817996,8.789032486054559e-12,2.4085212439580175e-09,39.39393939393939
Desulfacinum,0.0006424420932538238,4.713981885528875e-09,2.4085212439580175e-09,40.0
env_feature_garden soil,0.000688137114761428,0.00031107949352319727,2.3780201067334486e-06,22.424242424242426
Paraferrimonas,0.0009501433615149843,0.0031186738624860402,8.823620094128548e-06,18.181818181818183
Brevinema,0.0009883553871402793,1.4279062355325295e-13,1.1960703040591271e-09,43.03030303030303
Methanosarcina,0.0011838798772589032,2.5881268617595526e-12,1.1960703040591271e-09,44.24242424242424
Leptonema,0.0013411252784419304,2.230442256675754e-11,1.1960703040591271e-09,44.84848484848485
Actinocorallia,0.0018575824374799366,9.325047355058368e-06,2.8587211815582675e-06,19.393939393939394
Anaeromyxobacter,0.0022160841665158693,1.2898176390400232e-13,2.4085212439580175e-09,43.63636363636363
country_GAZ:Scotland,0.002809060637443051,4.974825706934921e-13,1.1394740975934264e-08,41.21212121212121
Roseimicrobium,0.0030128050250415174,3.286776453598766e-08,1.9722061642817155e-07,32.72727272727273
sample_scientific_name_root metagenome,0.0031005956517817764,2.605337033851455e-10,1.1960703040591271e-09,47.27272727272727
Methanothrix,0.0031005956517817764,3.4635987074576046e-13,1.1960703040591271e-09,47.27272727272727
Algicola,0.003115075960612197,0.035535513733129256,0.002248288967894806,6.666666666666667
Pibocella,0.003115075960612197,2.6884927841342676e-05,0.002248288967894806,6.666666666666667
Paludibacter,0.0033797616661946353,6.222047445968127e-09,9.897130752772938e-06,20.606060606060606
envo_biome_1_terrestrial biome,0.0034386313963789333,1.7684593230697084e-19,1.635494587973308e-47,269.6969696969697
Gp5,0.003459250595209337,1.112064500458137e-14,1.1960703040591271e-09,47.878787878787875
Methanoregula,0.003459250595209337,3.043450134176404e-14,1.1960703040591271e-09,47.878787878787875
Litoricola,0.004266840245405556,0.00010849957866021258,0.0010795118441215969,9.090909090909092
Polyangium,0.004916317218087469,5.780066862979647e-13,4.199971815603136e-09,46.06060606060606
Byssovorax,0.004964602057671873,5.3439916517904294e-06,4.6201889794977103e-07,31.515151515151512
Maribacter,0.0050716146871074294,8.12963019406097e-07,0.000177945985182037,13.939393939393941
Vibrionimonas,0.005544088274690544,2.367218379007929e-06,1.56631130956201e-08,42.42424242424242
Turneriella,0.006027280350132297,3.4729655437437464e-12,1.1960703040591271e-09,49.09090909090909
Gp25,0.0064831039499811845,2.768113503670994e-15,1.1960703040591271e-09,49.696969696969695
Catellatospora,0.006751795359786204,2.4617660726359393e-05,0.00011392030569371377,16.969696969696972
Chondromyces,0.007075748373900911,1.226929477753481e-13,1.1960703040591271e-09,50.303030303030305
Niabella,0.008993034960526764,2.4374782011059243e-09,5.787290141330883e-06,25.454545454545453
Aureispira,0.00906110415850408,8.683573208761798e-08,2.29310363439379e-05,22.424242424242426
unclassfied_o:Syntrophobacterales,0.009145728759514483,1.8964646766717947e-13,4.199971815603136e-09,47.878787878787875
Dictyoglomus,0.010657038529519509,1.0378862290153271e-07,1.5424652356887935e-06,27.878787878787882
Kushneria,0.011869923235499133,0.009970919473649132,4.8386237212055876e-08,28.484848484848484
Methanobacterium,0.012888286606054518,2.11268815091892e-12,2.1585859270491075e-08,40.0
Pedomicrobium,0.013337265921340113,2.7062464558852726e-14,1.1960703040591271e-09,52.72727272727272
Gp20,0.013337265921340113,3.421892987269581e-14,1.1960703040591271e-09,52.72727272727272
unclassfied_o:Caulobacterales,0.013526367755088295,3.11690563286322e-05,5.473684079277276e-05,13.333333333333334
Solimonas,0.014612794809733216,2.13427713206062e-13,4.738543010895837e-10,55.15151515151515
unclassfied_f:Micromonosporaceae,0.014612794809733216,2.107206729471807e-14,4.738543010895837e-10,55.15151515151515
Micropruina,0.015618203723924196,0.010908491234334771,5.0627067524649665e-05,21.21212121212121
unclassfied_f:Myxococcaceae,0.015618203723924196,5.6642739758182754e-05,1.5252210216403086e-05,21.21212121212121
Sphaerisporangium,0.016308930823485022,2.544902933148571e-11,2.762223783157286e-09,49.696969696969695
Actinoplanes,0.016308930823485022,2.919883872586116e-12,2.762223783157286e-09,49.696969696969695
Thermoflavimicrobium,0.01829609472600468,7.067645946749491e-12,6.518149552912628e-08,38.18181818181819
Smaragdicoccus,0.019284250047241765,4.521609090499546e-09,1.8452862077325144e-08,44.84848484848485
Planctopirus,0.02095569430577583,5.821404705043123e-14,1.1960703040591271e-09,53.939393939393945
Candidatus_Koribacter,0.02095569430577583,1.1808252075897993e-12,1.1960703040591271e-09,53.939393939393945
Gp6,0.02095569430577583,2.119561682844462e-15,1.1960703040591271e-09,53.939393939393945
Magnetospirillum,0.02202777224236451,1.2735521000237677e-13,1.1960703040591271e-09,54.54545454545454
unclassfied_f:Sphaerobacteraceae,0.0227707522041759,1.7913352911075146e-06,7.448934838183622e-05,19.393939393939394
