"","Feature_Lognormal_1","Feature_Lognormal_2","Feature_Lognormal_3","Feature_Lognormal_4","Feature_Lognormal_5","Feature_Lognormal_6","Feature_Lognormal_7","Feature_Lognormal_8","Feature_Lognormal_9","Feature_Lognormal_10","Feature_Lognormal_11","Feature_Lognormal_12","Feature_Lognormal_13","Feature_Lognormal_14","Feature_Lognormal_15","Feature_Lognormal_16","Feature_Lognormal_17","Feature_Lognormal_18","Feature_Lognormal_19","Feature_Lognormal_20","Feature_Lognormal_21","Feature_Lognormal_22","Feature_Lognormal_23","Feature_Lognormal_24","Feature_Lognormal_25","Feature_Lognormal_26","Feature_Lognormal_27","Feature_Lognormal_28","Feature_Lognormal_29","Feature_Lognormal_30","Feature_Lognormal_31","Feature_Lognormal_32","Feature_Lognormal_33","Feature_Lognormal_34","Feature_Lognormal_35","Feature_Lognormal_36","Feature_Lognormal_37","Feature_Lognormal_38","Feature_Lognormal_39","Feature_Lognormal_40","Feature_Lognormal_41","Feature_Lognormal_42","Feature_Lognormal_43","Feature_Lognormal_44","Feature_Lognormal_45","Feature_Lognormal_46","Feature_Lognormal_47","Feature_Lognormal_48","Feature_Lognormal_49","Feature_Lognormal_50","Feature_Lognormal_51","Feature_Lognormal_52","Feature_Lognormal_53","Feature_Lognormal_54","Feature_Lognormal_55","Feature_Lognormal_56","Feature_Lognormal_57","Feature_Lognormal_58","Feature_Lognormal_59","Feature_Lognormal_60","Feature_Lognormal_61","Feature_Lognormal_62","Feature_Lognormal_63","Feature_Lognormal_64","Feature_Lognormal_65","Feature_Lognormal_66","Feature_Lognormal_67","Feature_Lognormal_68","Feature_Lognormal_69","Feature_Lognormal_70","Feature_Lognormal_71","Feature_Lognormal_72","Feature_Lognormal_73","Feature_Lognormal_74","Feature_Lognormal_75","Feature_Lognormal_76","Feature_Lognormal_77","Feature_Lognormal_78","Feature_Lognormal_79","Feature_Lognormal_80","Feature_Lognormal_81","Feature_Lognormal_82","Feature_Lognormal_83","Feature_Lognormal_84","Feature_Lognormal_85","Feature_Lognormal_86","Feature_Lognormal_87","Feature_Lognormal_88","Feature_Lognormal_89","Feature_Lognormal_90","Feature_Lognormal_91","Feature_Lognormal_92","Feature_Lognormal_93","Feature_Lognormal_94","Feature_Lognormal_95","Feature_Lognormal_96","Feature_Lognormal_97","Feature_Lognormal_98","Feature_Lognormal_99","Feature_Lognormal_100","Feature_Lognormal_101","Feature_Lognormal_102","Feature_Lognormal_103","Feature_Lognormal_104","Feature_Lognormal_105","Feature_Lognormal_106","Feature_Lognormal_107","Feature_Lognormal_108","Feature_Lognormal_109","Feature_Lognormal_110","Feature_Lognormal_111","Feature_Lognormal_112","Feature_Lognormal_113","Feature_Lognormal_114","Feature_Lognormal_115","Feature_Lognormal_116","Feature_Lognormal_117","Feature_Lognormal_118","Feature_Lognormal_119","Feature_Lognormal_120","Feature_Lognormal_121","Feature_Lognormal_122","Feature_Lognormal_123","Feature_Lognormal_124","Feature_Lognormal_125","Feature_Lognormal_126","Feature_Lognormal_127","Feature_Lognormal_128","Feature_Lognormal_129","Feature_Lognormal_130","Feature_Lognormal_131","Feature_Lognormal_132","Feature_Lognormal_133","Feature_Lognormal_134","Feature_Lognormal_135","Feature_Lognormal_136","Feature_Lognormal_137","Feature_Lognormal_138","Feature_Lognormal_139","Feature_Lognormal_140","Feature_Lognormal_141","Feature_Lognormal_142","Feature_Lognormal_143","Feature_Lognormal_144","Feature_Lognormal_145","Feature_Lognormal_146","Feature_Lognormal_147","Feature_Lognormal_148","Feature_Lognormal_149","Feature_Lognormal_150","Feature_Lognormal_151","Feature_Lognormal_152","Feature_Lognormal_153","Feature_Lognormal_154","Feature_Lognormal_155","Feature_Lognormal_156","Feature_Lognormal_157","Feature_Lognormal_158","Feature_Lognormal_159","Feature_Lognormal_160","Feature_Lognormal_161","Feature_Lognormal_162","Feature_Lognormal_163","Feature_Lognormal_164","Feature_Lognormal_165","Feature_Lognormal_166","Feature_Lognormal_167","Feature_Lognormal_168","Feature_Lognormal_169","Feature_Lognormal_170","Feature_Lognormal_171","Feature_Lognormal_172","Feature_Lognormal_173","Feature_Lognormal_174","Feature_Lognormal_175","Feature_Lognormal_176","Feature_Lognormal_177","Feature_Lognormal_178","Feature_Lognormal_179","Feature_Lognormal_180","Feature_Lognormal_181","Feature_Lognormal_182","Feature_Lognormal_183","Feature_Lognormal_184","Feature_Lognormal_185","Feature_Lognormal_186","Feature_Lognormal_187","Feature_Lognormal_188","Feature_Lognormal_189","Feature_Lognormal_190","Feature_Lognormal_191","Feature_Lognormal_192","Feature_Lognormal_193","Feature_Lognormal_194","Feature_Lognormal_195","Feature_Lognormal_196","Feature_Lognormal_197","Feature_Lognormal_198","Feature_Lognormal_199","Feature_Lognormal_200","Feature_Lognormal_201","Feature_Lognormal_202","Feature_Lognormal_203","Feature_Lognormal_204","Feature_Lognormal_205","Feature_Lognormal_206","Feature_Lognormal_207","Feature_Lognormal_208","Feature_Lognormal_209","Feature_Lognormal_210","Feature_Lognormal_211","Feature_Lognormal_212","Feature_Lognormal_213","Feature_Lognormal_214","Feature_Lognormal_215","Feature_Lognormal_216","Feature_Lognormal_217","Feature_Lognormal_218","Feature_Lognormal_219","Feature_Lognormal_220","Feature_Lognormal_221","Feature_Lognormal_222","Feature_Lognormal_223","Feature_Lognormal_224","Feature_Lognormal_225","Feature_Lognormal_226","Feature_Lognormal_227","Feature_Lognormal_228","Feature_Lognormal_229","Feature_Lognormal_230","Feature_Lognormal_231","Feature_Lognormal_232","Feature_Lognormal_233","Feature_Lognormal_234","Feature_Lognormal_235","Feature_Lognormal_236","Feature_Lognormal_237","Feature_Lognormal_238","Feature_Lognormal_239","Feature_Lognormal_240","Feature_Lognormal_241","Feature_Lognormal_242","Feature_Lognormal_243","Feature_Lognormal_244","Feature_Lognormal_245","Feature_Lognormal_246","Feature_Lognormal_247","Feature_Lognormal_248","Feature_Lognormal_249","Feature_Lognormal_250","Feature_Lognormal_251","Feature_Lognormal_252","Feature_Lognormal_253","Feature_Lognormal_254","Feature_Lognormal_255","Feature_Lognormal_256","Feature_Lognormal_257","Feature_Lognormal_258","Feature_Lognormal_259","Feature_Lognormal_260","Feature_Lognormal_261","Feature_Lognormal_262","Feature_Lognormal_263","Feature_Lognormal_264","Feature_Lognormal_265","Feature_Lognormal_266","Feature_Lognormal_267","Feature_Lognormal_268","Feature_Lognormal_269","Feature_Lognormal_270","Feature_Lognormal_271","Feature_Lognormal_272","Feature_Lognormal_273","Feature_Lognormal_274","Feature_Lognormal_275","Feature_Lognormal_276","Feature_Lognormal_277","Feature_Lognormal_278","Feature_Lognormal_279","Feature_Lognormal_280","Feature_Lognormal_281","Feature_Lognormal_282","Feature_Lognormal_283","Feature_Lognormal_284","Feature_Lognormal_285","Feature_Lognormal_286","Feature_Lognormal_287","Feature_Lognormal_288","Feature_Lognormal_289","Feature_Lognormal_290","Feature_Lognormal_291","Feature_Lognormal_292","Feature_Lognormal_293","Feature_Lognormal_294","Feature_Lognormal_295","Feature_Lognormal_296","Feature_Lognormal_297","Feature_Lognormal_298","Feature_Lognormal_299","Feature_Lognormal_300"
"62",285,0,0,0,55,152,0,0,37,18,8,0,14,0,0,104,147,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,168,24,0,0,0,0,18,170,0,142,0,0,0,0,0,0,0,0,0,0,0,73,52,0,0,0,0,0,0,0,0,0,0,0,107,0,0,97,10,0,163,14,0,0,0,116,0,0,0,0,223,0,0,0,0,162,0,0,0,0,107,22,174,69,0,0,0,49,0,53,97,0,0,122,147,134,0,53,114,0,0,0,80,140,0,224,0,0,27,0,0,0,170,86,0,79,0,0,0,0,0,0,173,0,166,0,0,0,0,0,0,55,0,0,116,0,0,54,43,37,0,0,0,0,0,0,0,0,194,102,169,0,0,0,0,0,0,100,0,0,0,0,0,175,0,105,0,0,324,17,0,0,0,0,281,0,0,0,0,0,72,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,318,34,0,0,0,0,146,0,0,0,0,0,105,0,0,0,151,0,0,0,0,0,45,0,0,0,0,320,132,0,0,0,0,39,0,0,0,0,65,0,100,115,71,0,286,0,0,142,0,193,49,0,0,0,0,0,0,91,111,0,33,0,0,0,0,85,38,22,0,0,0,0,0,0,0,84,82,0,0
"63",235,138,0,0,0,0,0,216,192,0,164,0,0,0,291,0,0,0,93,0,0,91,0,93,0,0,0,0,0,0,93,0,0,184,0,0,0,0,136,0,0,175,0,0,0,0,0,0,99,0,0,0,0,298,0,0,67,0,0,0,0,0,0,0,0,181,17,0,0,51,49,237,0,0,0,0,0,0,0,258,282,0,0,0,0,8,0,0,0,0,106,0,27,188,0,0,0,0,0,0,204,0,0,0,0,0,0,0,18,87,0,0,0,0,0,0,0,0,23,0,0,47,50,83,81,0,0,0,0,0,35,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,259,0,0,177,0,0,107,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,232,155,0,0,0,0,0,309,0,0,208,0,165,18,0,121,27,0,229,0,0,0,0,0,293,0,0,0,0,0,131,0,0,0,0,201,0,0,0,104,0,0,0,0,0,0,0,0,0,54,0,224,0,0,0,0,0,117,0,0,0,0,43,0,0,0,0,0,41,0,0,146,0,27,0,0,24,0,0,20,0,0,0,0,0,197,0,0,55,0,0,60,83,0,26,0,133,0,286,0,0,0,0,36,119,0,85,0,0,0,0,0,248,0,0,32,164,0,0,0,0,0,0,30,0,0,0,108,99,0,0
"64",0,0,0,0,0,0,0,0,0,0,165,0,0,117,438,0,0,0,0,0,0,82,0,0,0,0,0,0,102,23,324,87,0,0,0,139,207,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,71,133,0,0,85,0,0,0,0,0,79,0,241,0,0,0,0,0,274,0,0,0,37,99,81,0,56,32,0,0,0,0,234,0,0,0,0,0,0,0,111,0,0,0,0,0,0,192,111,0,0,171,0,0,0,0,207,0,0,193,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,135,163,188,109,0,0,0,0,0,125,0,0,0,0,0,0,40,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,81,0,0,92,225,0,171,0,0,0,37,0,116,0,0,26,0,0,0,162,285,0,0,0,0,0,0,25,122,0,0,0,0,0,0,0,0,0,168,0,198,0,49,80,0,199,7,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,75,0,0,82,44,0,0,95,103,75,0,0,0,0,0,0,183,0,190,0,0,0,0,99,0,119,0,134,0,106,0,0,0,0,0,0,0,126,0,0,0,0,0,160,110,0,123,0,0,86,0,257,0,0,0
"65",272,52,0,0,0,0,0,0,106,147,82,0,0,0,0,0,0,0,0,89,0,99,77,0,0,0,0,0,0,0,157,109,0,0,38,0,0,0,28,133,0,0,0,0,0,0,0,0,182,0,68,0,0,20,115,0,0,225,0,0,0,89,0,0,0,0,0,0,0,0,0,63,0,0,0,0,69,199,60,133,283,0,34,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,72,102,155,123,0,0,57,0,0,30,0,28,0,24,0,206,0,0,229,122,0,0,0,0,0,0,0,0,0,87,0,0,0,105,0,0,100,0,0,143,217,0,0,0,0,0,0,12,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,163,0,176,0,0,0,82,0,26,301,77,0,179,0,70,0,0,0,73,0,269,0,0,25,0,0,0,0,0,0,66,56,37,0,116,0,0,0,80,0,0,0,0,0,0,145,78,0,0,222,0,0,94,93,265,0,0,41,0,32,231,0,0,0,0,60,15,0,0,0,0,0,148,0,0,0,0,0,0,0,0,260,91,0,0,91,0,0,0,0,0,0,0,0,0,0,11,0,76,0,221,0,0,0,0,203,0,140,0,0,0,0,0,0,126,0,0,181,0,122,94,57,0,0,0,0,0,0,0,0,0,0,0
"66",0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,18,0,0,0,0,108,0,0,0,0,307,244,0,0,97,0,61,0,0,0,114,0,0,0,0,84,0,0,0,132,0,0,290,142,0,78,37,0,0,0,0,0,0,0,0,16,0,0,0,50,0,0,0,161,0,0,357,0,0,395,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,78,0,0,0,0,244,0,0,197,0,151,254,0,284,0,130,0,253,0,0,194,0,0,0,0,0,0,152,0,57,50,265,0,0,0,0,0,0,0,0,65,0,0,0,0,0,151,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,14,134,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,100,0,97,0,0,0,0,197,0,102,0,26,0,0,0,0,0,0,0,0,0,178,58,0,0,0,0,0,0,70,0,0,0,0,0,67,0,0,0,4,83,348,186,0,220,0,0,232,0,0,0,0,0,63,88,0,0,52,0,137,0,0,0,0,82,0,0,0,88,126,0,0,0,0,0,157,0,0,0,0,0,150,0,0,0,212,0,139,200,0,0,0,174,0,0,16,0,0,0,0,0,0,0,0,0,0,0,181,0,0,64,0,36,0,0,0,0,162,0,0
"67",347,0,0,117,0,0,0,0,0,0,244,0,0,0,286,0,44,0,0,68,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,99,0,0,221,0,0,0,0,314,0,0,310,0,0,85,0,0,0,0,0,101,0,0,42,0,0,172,0,0,0,0,359,0,0,324,0,0,0,0,0,0,0,0,0,161,82,0,0,155,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,176,52,0,0,0,171,73,0,0,0,0,0,278,0,0,0,0,0,0,0,96,0,0,49,0,0,0,0,0,87,0,0,0,0,88,0,0,0,0,0,0,0,0,39,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,86,0,0,0,0,24,0,0,0,0,0,0,0,0,0,133,0,144,0,0,0,0,0,81,0,0,153,0,0,0,0,0,0,0,0,0,41,0,0,153,0,0,0,130,166,365,0,0,0,0,0,116,0,0,0,0,113,143,0,0,0,0,0,0,101,0,96,0,0,0,0,0,84,0,0,0,82,99,0,161,0,0,0,0,0,0,205,0,0,46,0,0,34,0,152,0,266,0,0,0,50,152,0,0,70,0,200,211,211,0,0,269,0,0,0,0,0,0,0,0,206,41,0,62
"68",210,23,0,0,127,0,0,0,134,166,0,0,0,0,0,0,92,0,0,42,0,0,0,231,0,0,0,0,0,0,144,109,0,0,68,29,0,0,0,0,0,138,0,0,0,0,0,0,130,58,0,0,218,0,0,0,0,48,49,0,0,78,64,0,0,20,0,0,0,0,259,115,0,193,0,0,115,0,0,285,280,0,0,0,0,0,0,69,196,14,0,0,0,0,219,0,0,0,0,0,0,7,0,0,0,0,0,0,220,29,0,0,116,0,160,0,0,0,0,104,0,283,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,198,0,0,0,0,0,0,107,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,297,0,0,327,201,67,0,0,0,0,0,0,125,0,0,63,0,0,0,0,65,184,0,180,0,249,0,0,0,112,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0,0,0,0,292,0,0,0,0,0,152,258,0,0,0,0,0,0,0,0,0,0,0,44,197,0,0,0,0,0,0,0,454,0,0,0,0,187,4,0,0,80,0,0,0,20,0,0,0,0,0,0,0,0,0,60,0,0,49,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0
"69",0,0,0,0,248,0,0,0,88,0,112,0,0,0,312,0,0,0,0,129,0,0,0,0,0,94,0,0,0,128,205,0,0,0,0,0,0,0,160,70,0,0,0,0,0,0,0,0,47,31,0,0,0,333,0,0,0,314,121,0,0,0,0,37,0,118,0,0,0,128,52,0,0,0,0,0,290,37,0,84,61,0,0,0,0,0,0,0,0,112,0,0,0,0,0,84,0,0,0,0,0,24,0,134,0,0,0,63,0,162,9,0,0,0,0,0,0,27,268,24,0,204,0,0,221,0,0,0,174,0,0,0,45,0,73,0,101,31,0,0,0,0,114,155,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,149,131,193,0,0,0,0,0,0,154,0,0,68,96,0,0,0,0,237,0,0,0,0,0,66,0,62,0,0,0,0,133,92,152,159,0,0,0,0,0,0,0,0,0,16,179,0,0,111,0,0,87,114,86,253,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,195,0,0,0,0,28,0,67,0,0,0,0,0,0,18,0,0,0,0,66,0,0,0,0,177,0,0,0,155,0,59,0,30,0,0,158,287,0,0,121,48,40,195,0,0,90,0,0,128,0,0,0
"70",215,0,0,0,194,0,0,0,161,0,0,0,0,0,320,0,0,0,0,0,0,0,0,46,0,0,114,0,0,140,106,39,0,0,0,17,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,61,183,0,0,0,178,170,0,0,58,0,0,0,240,208,0,30,0,0,0,0,0,0,0,179,0,0,7,0,0,69,0,0,0,0,29,0,0,0,0,0,36,0,0,139,0,69,0,0,0,0,0,106,0,220,0,55,99,0,0,116,0,216,0,0,101,184,0,0,192,123,0,300,0,0,262,212,0,86,142,71,0,0,75,0,0,0,0,0,164,0,256,0,0,0,286,59,0,0,0,0,0,0,137,0,0,0,0,0,0,0,148,31,0,0,62,166,0,0,0,0,49,0,0,0,0,0,0,0,87,0,0,69,0,0,278,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,176,0,0,112,134,297,0,0,0,0,0,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,152,0,0,0,0,0,187,0,0,0,0,0,0,278,0,0,0,0,0,0,0,0,295,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"71",0,0,0,0,129,0,0,0,24,151,162,0,0,0,45,0,67,0,0,0,0,0,0,13,0,0,0,0,0,0,263,0,0,0,0,0,0,0,0,165,128,62,0,0,0,0,69,0,0,0,0,0,25,115,0,0,198,312,0,0,159,110,0,0,0,17,0,0,0,0,0,0,0,0,0,0,133,0,0,100,0,0,213,0,0,60,0,0,30,109,0,53,0,196,0,0,0,0,0,0,0,194,0,0,44,0,0,0,158,177,0,0,0,0,212,0,0,0,132,0,127,0,0,0,0,73,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,248,0,0,0,0,0,0,0,137,31,0,0,0,0,0,0,0,120,50,0,0,0,262,0,140,0,0,0,0,173,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,226,0,103,0,193,0,315,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,276,0,0,0,0,0,63,0,0,0,0,0,0,0,52,0,192,0,0,0,0,0,96,0,40,0,56,0,0,26,0,0,0,266,0,0,0,0,0,321,0,0,0,98,0,0,66,0,0,0,303,0,294,0,0,0,59,0,0,272,0,133,0,0,0,0,221,0,0,278,0,0,101,85,0,0,0,0,0,0,0,0,0,0,0
"72",0,112,0,0,0,146,88,176,0,0,241,160,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,45,96,0,0,0,0,0,0,54,155,80,0,0,0,0,0,0,0,148,0,0,131,237,55,0,0,0,0,0,0,0,0,0,0,0,0,56,173,63,0,159,0,0,0,0,0,0,0,55,326,156,123,0,0,33,0,0,0,0,0,84,0,0,0,0,0,0,0,0,227,91,0,0,0,156,171,0,77,227,0,0,0,0,0,0,0,0,199,0,0,71,162,0,282,0,0,0,0,0,0,138,47,0,0,124,0,0,0,128,0,0,0,0,0,0,0,223,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,204,169,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,91,0,0,0,0,0,0,0,71,0,0,301,0,0,0,0,0,303,0,0,129,0,0,38,37,0,0,0,0,0,0,0,0,123,0,94,128,0,102,0,0,0,0,0,175,29,0,0,0,41,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,219,0,102,0,72,0,0,0,177,0,0,122,73,0,90,181,0,250,0,82,168,0,0,0,0,0,0,0,0,0
"73",0,0,0,0,205,46,0,171,40,0,164,0,0,119,0,0,0,0,0,0,0,27,0,27,0,0,0,0,0,0,132,0,0,103,167,0,0,0,0,46,224,0,0,0,0,0,0,0,0,0,160,48,0,250,0,64,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,106,0,0,109,180,0,0,275,0,0,0,0,204,0,0,0,264,0,0,0,238,0,0,0,0,0,0,85,14,0,0,48,0,135,0,0,0,0,0,104,104,0,0,0,66,0,0,0,0,0,0,238,0,0,0,171,0,0,106,171,0,0,0,0,138,0,0,0,169,0,0,0,0,11,237,92,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,290,0,0,0,121,55,0,0,0,0,0,0,174,0,0,0,61,81,0,0,0,162,0,139,0,41,0,0,0,79,0,0,122,0,0,0,0,0,116,0,0,0,0,0,0,56,0,0,0,0,0,199,0,0,0,0,159,187,13,126,52,0,0,0,0,0,0,70,0,194,0,0,0,0,0,124,0,0,91,0,107,0,0,0,234,0,0,0,0,0,88,16,0,0,112,0,0,24,193,114,0,235,0,29,0,0,107,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,111,27,0,0,113,0,0,0,0,0,0,190,0,0
"74",283,115,90,0,0,0,83,124,0,0,0,0,0,0,53,0,30,0,0,0,82,0,0,0,0,0,0,0,0,119,0,0,0,0,0,140,144,0,0,0,8,0,0,39,0,232,0,0,0,0,0,0,209,283,0,0,264,0,0,0,186,0,0,0,0,187,0,0,0,0,32,121,0,68,0,0,159,21,0,228,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,21,0,0,32,0,0,0,0,36,208,0,0,44,0,0,0,0,0,0,0,0,172,0,0,203,0,0,0,0,0,0,171,0,74,0,0,0,56,0,0,0,0,26,21,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,130,159,0,0,0,0,0,0,0,0,140,0,0,0,0,87,43,0,0,0,0,271,0,0,0,0,0,55,0,0,0,177,0,216,0,218,0,0,0,0,0,0,0,45,0,174,0,0,0,284,0,0,112,0,56,0,0,75,165,0,154,0,110,0,0,100,0,214,0,0,0,94,51,0,0,0,0,0,0,0,0,0,132,150,0,0,176,0,0,0,0,0,0,0,0,0,0,231,0,104,0,77,0,0,0,0,175,146,0,0,46,0,180,0,0,77,221,0,0,0,0,0,0,0,103,0,0,0,0,84,0,42,0,0
"75",163,0,0,0,0,0,0,0,195,90,215,75,98,69,0,0,0,0,0,0,75,80,0,0,0,70,0,0,0,0,14,0,37,0,135,187,0,0,125,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,212,0,0,54,0,0,0,0,25,0,0,84,0,29,0,0,0,0,0,242,0,0,263,50,0,92,0,98,0,0,0,83,252,0,0,0,0,0,0,0,0,0,0,177,193,0,0,0,82,209,0,0,0,0,0,0,97,0,0,0,0,19,0,0,99,0,0,168,0,0,189,0,0,145,0,0,0,0,79,0,0,0,0,0,109,82,0,174,0,0,115,0,0,143,0,0,22,0,0,0,0,0,0,0,0,0,0,188,0,0,168,0,157,89,0,0,0,0,0,135,0,0,0,107,0,0,0,0,0,0,0,0,0,108,123,0,131,0,83,0,75,0,256,0,187,0,0,0,0,0,0,0,0,0,0,173,0,0,0,174,0,0,215,117,59,0,0,178,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,59,0,123,162,0,0,0,0,187,80,60,0,0,0,0,82,71,0,0,0,0,126,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,77,82,36,99,0,0,0,78,0,0,0,0,56,150,0,0,0
"76",141,0,0,0,226,0,0,0,0,135,228,0,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,152,0,0,0,244,0,0,0,0,43,55,0,0,0,77,0,0,0,0,0,0,222,204,0,0,0,0,120,0,126,10,0,0,0,0,180,0,0,0,0,0,0,0,0,0,333,0,0,189,0,0,0,123,0,0,0,11,0,245,0,0,0,0,32,0,0,0,0,0,0,164,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0,25,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,284,0,0,0,0,0,0,0,0,99,0,243,0,207,141,0,0,167,0,104,0,0,0,108,0,0,0,0,256,0,0,0,7,230,0,0,0,0,0,171,0,0,0,137,0,176,0,0,237,0,0,0,0,0,0,0,0,54,0,0,0,0,0,39,0,0,0,0,186,0,0,42,294,171,0,0,0,0,61,0,0,0,0,31,0,194,51,0,0,0,0,0,0,0,0,200,0,0,295,106,0,0,109,0,0,0,0,0,368,0,160,0,0,61,0,0,54,0,0,207,0,322,0,0
"77",164,0,0,0,62,0,0,63,0,0,0,0,0,0,428,0,0,137,0,0,0,52,0,0,0,0,0,0,0,0,77,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,65,0,59,0,0,231,0,0,0,0,0,0,143,148,0,199,0,62,0,125,0,168,0,271,168,0,272,0,0,0,0,0,0,21,160,80,0,0,0,0,0,0,0,0,0,64,0,168,66,0,0,127,0,0,0,237,218,0,0,0,0,0,0,0,263,272,0,72,227,0,0,0,0,0,0,0,0,91,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,267,81,0,111,0,0,34,0,0,214,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,265,0,0,0,0,128,0,0,0,0,0,99,0,0,0,0,0,208,194,0,0,0,94,0,0,38,0,0,0,0,0,0,0,85,28,128,0,0,0,0,0,0,0,141,0,0,259,0,151,0,0,17,0,280,0,304,0,0,0,38,0,0,0,15,0,177,0,0,265,207,153,0,0,0,0,0,0,152,0,0,0
"78",356,0,0,0,265,0,0,0,78,58,139,0,0,0,449,0,0,113,0,0,0,0,91,162,0,0,0,0,0,0,0,0,111,0,17,0,0,0,0,0,0,0,0,114,0,227,0,0,0,0,102,0,0,0,0,0,0,72,177,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,141,0,200,119,0,96,56,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,121,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,315,50,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,123,0,0,0,136,163,0,185,0,0,0,211,0,0,38,0,0,163,0,213,64,0,0,0,0,0,0,0,0,93,0,0,0,0,0,227,122,0,0,209,267,152,178,0,0,0,99,0,186,59,0,0,0,0,0,0,0,0,0,0,307,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,95,0,0,22,0,0,0,276,115,0,0,45,0,176,0,0,103,0,0,168,0,0,0,0,0,0,64,42,0,0,0,0,226,0,0
