,MDS1,MDS2,MDS3,MDS4,MDS5,MDS6
10317.000034183,0.9669293026660992,0.6427024364822106,-0.1531432764036389,-0.903045193664671,-1.0885737353656497,1.1170206549436412
10317.000030608,0.03632701869995115,0.6281512661124778,0.012748831435276092,0.990184777256559,0.40772972596883345,0.14215084202040393
10317.000012061,0.8329279354939064,-0.7614221013508348,-0.2212573609329746,-0.5891884286289809,-1.5195959833971788,-0.572524999838207
10317.000002883,-0.6831830311164542,0.7458460957740084,-0.06221537688130607,0.3664449262045637,-0.43249465455210145,-0.6625112133801798
10317.000059161,0.9781561398606543,0.009364990231405919,-0.9087404811821476,-1.117347349452382,1.4157136623896227,0.04569802393351583
10317.000059045,-1.3690309872645512,1.1529585836803902,0.7426582480620281,-0.23454605460195654,0.6063429953314944,-0.05109000257083117
10317.000063391,0.0954982427578832,0.6159411844484136,-0.47108226796524555,0.9024782767846021,0.44663452809238346,0.07060413216037724
10317.000034257,-0.40826821595476404,0.3015170753483875,0.09170348979083305,-1.5467453172277303,1.3598409459149172,0.49588103608237694
10317.000065378,1.3689131104444547,2.170759234663257,0.7220938112007246,-1.0905314103621258,1.193153796501356,1.3732648680915314
10317.000026132,0.592193800635702,-0.5870008121954946,-0.9673535306158095,0.21329895648212646,-0.0915956416138617,-0.719763269945538
10317.000047692,0.009830660382631874,0.6053977182686133,1.1279764002847101,0.8101488581438466,-1.067855727210545,1.201216751751143
10317.000003092,-0.19555658447200938,-0.8151280318961344,-0.05728353090290729,0.36727487870302084,-0.5628753703864977,-0.20484028174718638
10317.000067792,-0.5515748359047078,0.725231485160479,-0.6653752316817295,-0.3701964616610624,1.0565716387286204,0.7542421743768378
10317.000026537,0.622473296472069,0.1226072661778407,-0.9288500891495968,-0.8721098108261282,0.6244673527115773,-0.8554140147373525
10317.000062144,-0.040099126780175035,-0.5428114266891237,-0.1232366632330834,-0.8053748095652152,-0.7075881895712846,-0.25906163453779396
10317.000005824,0.19141083214414234,-0.8183749297584568,1.1605021969536047,-0.27356271678404454,-0.6676976810591779,0.005420432592574245
10317.000033796,0.8019488515096286,-0.5531141954613359,-0.24050069123574053,-0.7857719177934175,0.4007761710907124,-0.6540590314276522
10317.000001565,0.5689853506969775,-0.6384310896375224,0.4018905697825817,0.08599446323702464,-0.38663316650702817,0.03759945066291464
10317.000001732,-0.9028768988091697,-0.7134135148046075,0.40405179251019363,0.1800286959337527,0.5761339527407526,0.4667649622965812
10317.000027229,0.791233115787,-0.4407884191077972,0.4894824771033566,-0.2657560200474464,0.4004834616044231,-1.2532286777423576
10317.000029613,0.9221857338886535,0.019306505932795585,0.16716121352082394,-0.37721704655649274,0.3013977242032228,-0.9012611816993499
10317.000021688,0.5747429298879299,0.872502232543755,-0.2531109311247173,-1.238389870793672,-1.215341177882122,0.43027245262107267
10317.000023176,-0.05067601493548035,-1.7620354068434418,0.4054503296375203,-0.46551605070496077,0.19854900382205998,0.21499685566245139
10317.000030323,1.383662109718964,1.497708014608776,0.1420119801190294,0.5554754358455286,-0.4136862670482664,-0.9817204382068679
10317.000033698,-0.2518599520078394,0.5654984523037825,-0.20657971425461666,-0.17488662992653842,-0.04339630557453478,-0.8963745439797639
10317.000029335,-0.8552634922786638,0.9574546799686734,-0.5036895258194809,-0.9947222452627408,0.2950988222400077,0.9870392842696688
10317.000027835,-0.7152452829817345,-0.24519552306712222,0.6335776678801448,0.7451881427854502,0.5940400294826393,-0.9077666164542431
10317.000003002,-0.6353304794076234,0.6976785672163637,0.45189947417222076,-0.5902961116949799,-0.1802073749207175,0.18000029269342435
10317.000066605,0.0923403385802,0.7607839526057875,-0.9291606054307587,0.35745121848308375,-0.6051307024088536,0.6194781674466051
10317.000022959,-0.22705431133754203,-0.4315202178768942,-0.18804059421288905,0.5360859402121368,-1.0212555589846013,-0.32611038781242807
10317.000001499,0.5316681308746269,0.5424515011285879,1.612846518910097,0.2814630199406476,-0.8866983318169761,0.9431400445159525
10317.000036430,0.23815225769495732,0.48950015805708497,-0.4999938440568918,0.4080681060726869,-0.7172103975709077,0.3658274126344516
10317.000050045,-0.5650721555799568,0.014181682305468866,0.003529271719515999,-0.20191919555716048,-0.11096598485324469,0.8411412939651671
10317.000009198,-0.13830711407487378,-0.5502450941942159,0.35059396353898375,-1.7630769986350492,0.01438571224527152,0.42860579504446356
10317.000067981,0.3537096678804932,-0.5718057034743673,-0.44631044235907813,0.7196983241959843,0.23768617717212767,0.34329731430337845
10317.000017316,0.12376781898986551,-0.704833831906828,-0.10120348861555274,-0.036542059990501786,-0.7130902344883855,0.679351295702769
10317.000023213,0.3406752540940739,-0.6753061915074811,-0.3660022512082824,0.37913929960241566,-0.5520090185355657,0.11660681837323493
10317.000014357,-0.4356717057151362,-0.3608587102809454,0.7952461710883798,0.6195123478510205,-0.22523612186780012,1.396018597680716
10317.000012155,-1.1779809500380274,0.2454333681335428,0.1918195619807276,-0.4273925970275776,0.043944208998571155,-0.2250855134357098
10317.000067586,0.348825350743464,0.5943083042575784,-0.934234153226404,-2.0956718259656104,-0.2714382994376667,1.3023521192699623
10317.000014295,0.5455605279479957,-0.5626630067255389,-0.6422776010239211,0.19178420855199046,-0.9530131741787231,0.5256280300789165
10317.000065526,-0.7910673243301871,-0.20225389783241118,0.09783158080178507,0.23784434582066108,-0.10261772384873394,-0.5451672302387697
10317.000009142,1.3969853732008686,0.6053059669522723,1.8068238718707748,0.4882235828582038,0.4997673400474125,0.24145443063339048
10317.000031289,-0.09243487202510699,0.5886170157653866,-0.6854061839308587,0.0276686988072259,-1.044976964776249,0.5041707377086775
10317.000054161,-0.4964683588816023,0.8947074014638705,-0.4514622811663157,0.4859633845118663,-0.6396931644027385,-0.5086337899037469
10317.000001528,-0.8650525250314854,-0.3358105610605979,0.5644814644081314,-0.3230181218802123,-0.48660107810300907,-1.141778077745906
10317.000013510,-0.4754992662398365,0.45779455079793085,-0.3235682852475468,0.4698324487806712,0.5788629563322917,0.16990854542596517
10317.000011388,-0.03621527273540005,-0.6916180726407695,-0.15727052754950743,-0.4490048291487735,-0.9510420634580605,-0.2784703553123165
10317.000015455,0.3501482697045045,-0.8013229525335718,-0.6195224967286072,0.5568627419162435,0.42595577815979374,-0.9122999807678888
10317.000002028,0.13746354830490923,0.25949705531724937,-0.7595873596544522,0.5827035317121921,0.25370203369635536,0.2864326378830651
10317.000043070,-1.0194838799034,0.5859750668537392,0.28193981562680315,-0.3084723907190128,0.5164836798355695,0.294905045107923
10317.000006752,-0.6703491624088372,0.6542507205771512,-1.0555454522071646,-0.7179561473137035,-0.4060925361808335,0.008463997993520973
10317.000022020,0.06209453375413563,0.2899016381050264,-1.0969534725114454,-0.9340325513966757,-0.342717560320995,-0.988286517906986
10317.000017627,0.2135868113075413,-0.11820301887452864,-0.03693398034332921,0.4452501029039588,0.3385624680854707,0.18447285237065847
10317.000020675,0.24024468380774378,1.3334478080019776,-0.07432120561990495,0.357618704978418,0.29234729587218006,-0.45751137449181073
10317.000010205,0.3549744341569994,-0.0773334052016469,-0.8730852193859818,0.32361710798966165,0.7063331967052265,0.0637543475829175
10317.000041745,-0.35583170114793855,0.11768504393657835,-0.6879780528205005,0.015932418397035682,-0.08105274028710711,-0.700158562371099
10317.000002208,-0.4646922296040781,-1.0440227967732425,0.3581004150837879,-0.4806700371432498,-0.20302051030312251,-0.3224346514896503
10317.000010880,-1.0159654094515138,1.3589366510529153,0.4744039767661446,-0.1262969003995736,0.9266561581587232,-1.5184041599586329
10317.000068155,0.39070460114659855,0.6407071713038516,-1.2532456005848358,0.5840468307680347,0.45276240332600065,0.4313985989795458
10317.000022645,0.5389269854528368,-0.3074572711074955,0.3040017682074609,0.10182796624013163,0.272870547010374,0.017911777835111026
10317.000023625,-0.6639498182401553,-0.17849798275297932,-0.5188006649088734,0.5596450752553178,0.415962341688491,-0.24925730597016463
10317.000063064,-0.27979808229628483,-0.24519944940929106,0.21235664233124976,0.6450098332562794,0.78812258420598,-1.1655322454519523
10317.000012086,0.35001658607377034,-0.6736732900163008,-0.3953693491021363,0.6248913256029717,0.43341751700046033,-0.11972771323618506
10317.000069780,0.2804355542429597,0.0094642096600602,-0.9214686902838464,0.9339035075267643,0.34827716176083445,-0.06709399236840098
10317.000001228,0.8662393551807415,-0.3908511984449286,1.1824651819041727,0.7436219103823387,-0.5013556381335207,0.29306166300712966
10317.000060344,-0.013335542915891835,0.43176465417490245,-0.9705295429766392,-0.47104636891315116,0.29329317401621685,1.83862962257112
10317.000058838,-1.1841541812291811,0.5494957969478367,0.23637456483813657,-0.0678245023748752,-0.2709305923222353,-0.5548548732668803
10317.000058827,0.35226359028206716,0.07079799695265798,-0.9764669417771803,0.5534921937481323,-0.11932980139885778,-0.5742409509982177
10317.000033764,0.879000036572147,-0.1101297569952975,0.2593261325225247,0.12517335030115012,-1.3317881071661566,0.4173364888737104
10317.000020598,-0.9584702729952459,0.5417166786434081,0.3516615616223255,-0.03854489830389731,-0.06825397562616205,0.13999836710316818
10317.000026611,0.21141971871656426,-0.15766751008758084,-0.12821535429237477,0.7374455813079871,0.7879714557096464,0.5430844556018952
10317.000033173,-0.524677001573347,0.6295136440919237,1.6305652497704761,-1.3616510528520949,-0.2262458336889706,0.5461702415141126
10317.000022925,0.960635657363568,-0.28931018378315504,0.14588365644391404,-1.8763538776586193,-0.42518475243165527,0.27146020626820516
10317.000038275,0.37746330168482534,0.1406364835259722,-0.023117322227836846,0.5274439891891766,0.726176905237796,0.03799730389481289
10317.000022634,0.06796368298216629,-1.4242998735721668,1.1293083980468253,-0.304614686748907,0.12492045928565354,0.004526582800969149
10317.000033729,-0.19082943331246086,-0.17557079068420892,-0.19559843210798383,-0.014505770059021891,-0.4833602960152045,0.5134932589780763
10317.000006948,0.6200392344661435,-0.5981818734542077,-0.14762854353849073,-1.041694044989784,-0.9736248142984448,0.6186241572991763
10317.000014164,0.1535856175401833,0.14097173577045974,-0.8985903514529238,1.2142536439185403,0.19918967786725886,0.03574053999203388
10317.000031926,1.1720221937744448,0.5408013090606231,0.7880538436094601,0.1289679942101851,-0.643831050573209,0.17881032426718843
10317.000033745,-0.008986872770678124,-0.28325985967927125,0.5880944103490806,0.4419984902304725,-0.475852398956783,0.5733663759057912
10317.000001230,0.4726396723574374,-0.7712017178335812,-0.252477359727508,-0.01655010791290972,0.7760861022108828,-0.6495012329323683
10317.000011359,-0.37080662105505086,-0.15325031154275826,-0.4037789977717347,0.7239206565344481,-0.295683383415214,0.5472835336017102
10317.000053321,-1.054885122441568,0.5748822016879216,0.5182029650666007,0.2085604723425172,0.25366592576376773,-0.09547773918840155
10317.000004596,0.2963690931572403,0.038642925985193,-0.4005594560787008,0.5630797727529291,0.5937194110300847,-0.17519166023895846
10317.000069660,0.17728661656728797,-0.5455650825574879,-0.28539664345275206,-0.20076592996363363,-0.3166333208452223,0.21349745848009896
10317.000036069,0.6695063525807949,-0.5369079979987713,-0.5919012781138786,0.4841917315233686,0.8766870320621658,0.6092911980194435
10317.000047665,-1.0902489367326282,0.615005050994458,0.7056085004236515,0.13899113118084788,0.7532913837711117,-0.475475105577886
10317.000065509,-1.3108683452862468,0.3278134159302606,1.2660525107964904,-0.21557453799752754,0.10337764049020648,-0.15289055938584045
10317.000010240,0.9158351489063221,1.8930119666052114,1.8789426382899546,-0.6588063304766194,0.018027445689943022,-0.3494774943761137
10317.000065451,-0.47039117218038184,0.6606171207330669,1.7909053563311386,0.34425251715304506,-0.748279629792275,-0.560026452372229
10317.000005928,-0.49935550519496796,0.23488900148097075,-0.22253601517511892,0.25466116874862627,0.0431435201896681,0.9495282155858614
10317.000002807,-0.4862136528535351,0.03801704017854275,0.21999915108963067,-0.8100716365161448,-0.9011032146075804,-1.0830472417562973
10317.000063025,0.20558910960857604,0.004633983737542911,-0.5719013723400962,1.0466359693732794,-0.3417358735740336,-0.6622618295153951
10317.000038078,-0.8463298704291166,0.6677461788588551,-0.09139778300139957,0.2174135894859095,0.01899584582993474,0.041307781300318855
10317.000012336,-0.5942306155856165,-0.22430125122974212,0.01249676721312478,0.1454168680574708,-0.5737614259272179,0.17844034906330974
10317.000053483,-0.971544824035128,0.7699219210050647,-0.3887449310169829,-0.674137754314736,0.28729927850897885,0.6026861482147841
10317.000002347,0.8691101274305263,0.4511532036811978,0.41420752926845633,-0.2949977306312997,-0.7037095185766254,1.3893214756377135
10317.000002475,0.06080836662793567,-0.6306481993182314,0.45210739982076426,-1.5648415127536233,0.061049249380204944,-0.2808785277991955
10317.000017709,-0.5810734550824085,-0.9764506892302792,0.08888362854081958,0.06771274029856184,0.06468562053402281,-0.5168976498273908
10317.000063069,0.2595601655980745,-0.48432120754831565,-0.5094190559686834,0.2065927060211642,-0.8187343863727906,0.5181430667463551
10317.000013299,-0.4833340374331776,-0.8063881215128205,0.05268629746895644,-0.43769463442012335,-0.2430545371366154,-0.3637134148381337
10317.000026422,0.14096536161848458,0.9411948316159375,0.12253962205402452,0.2055502182523042,0.5046106580811425,0.0806334404732601
10317.000001549,-0.45593996303468076,-0.31737393927984625,0.4595385182485206,0.5609742505514975,-0.7505932504544557,0.43354284170056856
10317.000008988,-0.8060323884723716,-0.6017404551980775,0.5645487609512492,-0.25418891920339626,0.22454851541172102,-0.01105377737589092
10317.000065528,-0.3752872135373876,-0.4343006417029183,-0.5051421289382587,0.39912519025046134,-0.6479188395390618,-0.6037059263320039
10317.000033402,-0.1693866978332056,-0.9832020988332855,-0.7965196609042687,0.5379940792965691,0.9478606330403482,-0.5794856825845909
10317.000032729,-1.2776709522829177,0.44898618126371564,1.1091754344295472,-0.18761911371896603,-0.12808139719352568,-0.34872082962888157
10317.000030659,-1.011143694545596,0.35427676529611385,-0.2027291274141321,-0.030410792346849413,-0.35253291607438925,-0.04643035071558731
10317.000038402,1.1038803052041006,0.6074877476415586,-0.1576501060668514,0.4002204612155826,-0.12030885956648507,-0.6846956085619773
10317.000013343,0.475472214907207,-1.0515698626301428,0.5685903653985012,-1.3195942166222567,-0.46032810837168037,-0.12037737838564422
10317.000026660,-1.1409513410619356,0.275293009012788,0.5681187558365093,-0.5020179496959029,0.04880566589282297,-0.18118672381530415
10317.000039970,0.25088445108059815,1.260816694468629,-1.174247612124662,0.10211012831605043,0.5578685947186477,0.6048400100957921
10317.000031420,0.7017230891599815,-1.3524893136001566,0.23278989083130214,-0.12445041106899758,1.0104215905041662,-0.9154826988948987
10317.000027574,0.3625536340502395,-0.38399446228766904,0.004109429207404698,0.21384516466755057,-1.436335338318132,0.16571626529704647
10317.000003507,1.2719651546264357,0.8081061948478805,0.09829946378346852,0.7643308354571186,-0.8044980340439297,-0.6778929505744603
10317.000021207,0.1740079183013044,-1.5874938834074157,-0.012189515478479854,-0.19447808565666325,0.3198416515247129,1.1621999624468058
10317.000006078,0.05735686594503013,-1.4350899249728915,0.8842651669592325,-0.3208623915959589,0.12111571521975972,-0.3193118881404959
10317.000052085,-0.1359886949415005,-0.459946435222683,0.527119439781205,-0.8587995520035143,-0.5235848068577782,-0.2562404961939934
10317.000002446,-0.5135627062076021,0.8048881022664538,0.7341543318002381,0.5823967272331488,0.22077779142312845,-0.16462170945653948
10317.000049992,0.04442989172323505,0.2850899443485487,0.3729215724372085,0.2913140475853596,-0.29153870230777645,-0.9361534738286895
10317.000011276,0.4487980583565052,-1.283288070937313,1.0825991774060997,-1.0689119528197348,0.12006848069630627,0.2630776655526641
10317.000038215,0.5538777655284904,-0.5205565448940038,-0.03906593345611653,0.6109911361006994,-1.090666682820535,0.6929608927710594
10317.000067646,0.9361277041314918,-0.3365455823925354,-0.07181670775295015,-0.6175885639855047,-0.5028712280960058,0.6369970078219909
10317.000029484,-0.8572498682268109,0.36827530095357425,-0.138667098070479,-0.28009423648877085,0.4130260285855364,0.815327027206543
10317.000030432,-0.7957094464101158,0.3695831623019804,-0.3412890548446255,0.3856492188094447,-0.37717072877919305,0.2722666602575971
10317.000027628,-0.941391694269667,0.03610462889035588,0.5205758999140272,0.6829118837842832,0.6409280383727507,0.880775200854697
10317.000038129,0.20244034110718906,0.002508543108552944,-0.4333055185549153,-0.060437821580575715,-0.36921087704222794,-0.7651519025312351
10317.000038410,-0.03418334320671728,-0.051770879162885815,-0.2958921371033346,-1.8436449385395461,-0.3226176398956957,0.586567798062066
10317.000040131,0.34001805399267154,0.26386033440598994,-1.5765690854286452,0.2637292041489037,-0.24582991581561123,-0.616440989608098
10317.000060051,0.3662652991221093,0.252189062771171,-0.38703259799775586,0.821288080455496,-0.06146914003186615,-0.358918143662391
10317.000022947,0.37787014585231316,0.059229387420704126,-0.9179545652344705,0.6404993002092495,-0.06917292370972501,-0.15774778128569103
10317.000051130,0.11458056627369737,-0.09986512453270543,-0.9537170795392749,0.7416621645912391,0.5303386065930267,-0.257893954830141
10317.000012248,-0.9255289775870448,0.2587608342823183,-0.2372715913200283,0.09636219067535269,-0.09479357661798633,-0.0962439382587529
10317.000033781,0.1952895324155965,-1.047162139017298,-0.4278692862328259,-0.5312218539946046,-0.30763625263149824,-0.021346852922566866
10317.000026127,0.8321213565765924,0.017762345905835867,-0.9899868717626027,0.5951100561698303,-0.17063208313851372,-0.287124101804237
10317.000017712,-0.3325588379735051,0.00017126886909722585,-0.25321070166279797,0.5484808993981073,-0.6694176197485537,0.6346710739777641
10317.000001048,-0.9036837735932228,0.7650587620592204,0.11342436021609228,0.04429902370967682,-0.23603448462815554,-0.4794878185318597
10317.000017399,0.8406370467997464,-0.2487672423679404,0.25792501078853075,0.07797328964545583,-1.3954464305877983,0.19207582492071137
10317.000058562,0.5263580555136127,0.6861914038150463,-0.25593895931510696,-0.7822102337246855,0.0013223434858744448,-0.8268064398425853
10317.000009368,-0.41116559253705537,-0.6504983942555574,0.5421109209498712,-0.3251129317624013,0.22524338175232558,0.09461117543899876
10317.000069695,0.13994723605097859,-0.7588772863777854,1.06102556698677,0.5949965897842192,0.2867872921916585,1.767406055811725
10317.000028460,-1.1990082186182756,-0.15127547600055466,0.2988233941930749,0.18910778834560854,0.46714148254461857,-0.2170425799134983
10317.000038028,-1.0141288445469987,0.5572938883430198,0.3310120575465505,-0.02014281269936466,-0.5580184774003212,-0.8440313277829604
10317.000017404,0.9516618493163538,-0.4674446594455716,-0.5614744492777103,0.38291992881008385,0.40099567820963616,0.2664319677172202
10317.000003093,1.5527931386624507,0.813085118873415,1.1467819309345422,0.4822507712650275,-0.08311982486329579,-0.016281049975756214
10317.000032704,0.1412879559274868,0.0474084848680258,-0.846265992820011,0.13488035919618668,-0.33984249366687447,-1.1243853305589815
10317.000012299,0.04750465056718395,-0.6904644666776678,0.48534599618851976,-0.2382653783113328,0.042168553381644346,0.1839294253130712
10317.000033186,1.5609824621805197,2.094041151315108,1.2004764669413357,-0.3541336926514608,-0.06427725950626464,-0.2780132383160745
10317.000018414,0.3772729090656545,-0.0044825694664553705,1.4113336636714813,1.2269415873997978,-0.4851495995930906,1.5416719788694915
10317.000029322,-0.8917776306386178,0.3946426563216425,0.5865320066576194,0.06906435719469482,-0.41287638044797753,-0.12204086125995127
10317.000003086,-0.2645779389606537,-0.1308260944251618,0.19372673539580987,-0.6744008373012422,0.8595660431645324,-0.6814647492536703
10317.000036856,0.42116295197880144,-0.14344077592029075,-0.07733800060911325,0.7396467342902685,-1.3585863473059665,0.8187119017141526
10317.000009080,0.36504255451389406,-0.27282640924559054,0.19497434918256726,-0.14715067217850028,0.15664987538927616,0.37826986589710815
10317.000028804,-0.7729861711000208,-0.16486857042414957,0.28990798441022375,-0.6584131267552312,0.07011170289437466,0.0950380280868495
10317.000047762,-0.8900412350399187,0.7071903898422346,0.2838043518151348,-0.009075269454478981,-0.34712101685220864,0.17337352793135083
10317.000066611,-0.8752136895163328,-0.19548418314223973,-0.41335511318719675,0.3510730185138132,-0.4644405228122125,0.2616465108236942
10317.000052370,0.9614322906660365,-0.3750348149347598,-0.4946686778320313,0.8925280406639452,0.38207788814665594,0.010051710251728544
10317.000003009,-0.39205604785522896,-1.1463578760697497,0.04461165693497395,0.42138628555680013,0.14525621630130098,0.37274712305599367
10317.000031379,0.06398161676532922,-0.20875163571134622,-0.14414193530003694,0.6082378975891952,0.4868885372090908,0.21517522318371088
10317.000006805,-0.1090683915069924,-1.4929971819042291,0.3077123785044186,0.37600390218425433,0.16084953040179747,0.7970698863341806
10317.000014293,0.3496648904901314,-0.47574140228734385,-1.2676198440000679,-0.16454132933103965,-0.2817049984389267,1.3678199631810648
10317.000033738,0.8315582021114313,2.1780547861368413,1.3962132303848778,-1.351897565000327,1.3720144715991713,0.4151358451277937
10317.000035263,0.9079706155298563,-1.1911808396579702,0.12366903331769528,0.17612997552285792,1.0776790972120045,-0.013652218258582219
10317.000068256,0.3928780274733075,-0.187141189760259,-0.6265414328169286,-0.5492549160523821,0.11135737200764394,-0.7619972993820242
10317.000038336,-0.6627369450857729,-0.34976475108867255,-0.2294110935080678,0.3015178260672862,-0.18905424683561642,0.217686206963555
10317.000011335,0.12004960710364423,0.10644645164999597,-0.46028458642364745,1.0584550302509925,0.165089449945181,-0.1316452460556367
10317.000041703,0.814806140352138,0.1418845221896296,-0.4740855888040058,1.165169162485628,-0.24573182293400392,-0.09924035440556594
10317.000001685,0.6717899865902707,0.23349568380906843,-0.07121933236961349,0.3017515958224537,0.012637588627474543,-1.1178715823883463
10317.000013174,0.2763932659763242,0.3023583384401664,0.30632266970972133,0.6638481535263667,1.1716779516476594,-0.6074581737752353
10317.000050296,-0.8940269938055829,0.4666217382250243,-0.48857490939812015,0.34972074136899606,-0.5719999103117898,-0.09990285715759091
10317.000006839,0.37818516927186036,-1.1085713336633871,1.1455840578284893,-1.0015788645733077,-0.24035374475116736,-0.3935548941663702
10317.000050155,-0.13062112827091274,-0.03892852616455457,-1.0403540663843158,0.6040406111702828,0.5916595368838938,-0.2687647781189597
10317.000003063,-0.8057085103432379,0.29760130304517185,0.10878705532512255,0.4769251307566101,-0.7328334690745644,0.046446649113628016
10317.000022976,0.04032854935360886,0.021357281502916572,0.836425867511235,0.12944902735638597,-0.6797376558519961,0.4519057692920557
10317.000038418,0.5955334378084384,1.3607293523626893,0.7964920141296955,1.2166022035854045,-0.6164164426863841,-0.26616163739629234
10317.000058769,0.09777592719369162,-0.18089560181523598,0.32881404634834205,0.8379219150307383,0.3144075641607568,0.5975160432761127
10317.000009495,-0.5150059382366647,0.35634386594927603,0.9641098492068206,-0.897108638686788,0.24107324340304112,0.6120095468957506
10317.000054253,-0.8989831197962238,0.7085646453916987,-0.19807369422123958,-0.25364151330576196,0.959845882063102,0.31086671026485513
10317.000005981,-0.712774644920065,0.5932635118082445,-0.6241337974739487,-0.7862603413006024,-0.3679427754775238,0.4496186845566129
10317.000036394,1.1014626820270226,0.6925308195614627,-0.6612282834636058,-0.36992427135112527,0.4880336385349168,0.3015515435721664
10317.000023680,0.12736992406336176,0.19316217451043452,-0.630322121083421,0.021323100943277672,-0.20581178090723815,-0.4562729737279843
