other feature,fisher-exact test pvalue,ranksum in co-enriched nodes,ranksum in others nodes,coverage/%
Smoking_with_inhalation:Ja,7.81370860469088e-05,2.2127903328277313e-08,1.0714423000169182e-06,35.714285714285715
Sick_leave_.freq._past_year.:nan,7.81370860469088e-05,1.1334026991526578e-08,3.8335704000210764e-08,35.714285714285715
unclassified_Porticoccus,8.450076376463257e-05,0.004928294831430217,7.658916482047105e-05,4.761904761904762
unclassified_Nitrosomonadaceae,8.611870065955286e-05,0.0006656553833133763,0.0009426081685228265,9.523809523809524
Pediococcus,0.00010593385523787155,0.0005471853345037636,0.0013476805346959865,13.492063492063492
Staphylococcus,0.00027277650551341294,0.00034033763588378727,2.254165805992534e-06,16.666666666666664
Cigarettes_.average.day_past_3_months.,0.0002881959108057183,1.5579323794564357e-10,2.161991725308787e-06,33.33333333333333
unclassified_Dermacoccaceae,0.0004099334572716725,0.021363336093122638,0.005855563349358365,3.968253968253968
unclassified_Burkholderiaceae,0.0004099334572716725,0.02695117955552558,0.0029930544584711445,3.968253968253968
Actinobacillus,0.0005135311713263272,4.128238421296976e-06,6.18525982341566e-06,24.6031746031746
Catenibacterium,0.0010442827243125055,2.9023478588803624e-11,1.3493761511155202e-09,46.03174603174603
Rothia,0.0011636652651233381,1.1952375568018402e-08,8.105633366294055e-07,25.396825396825395
Cellulosilyticum,0.0018950072320265488,0.00026404695856567837,0.0005369075110946524,23.809523809523807
Megasphaera,0.001960091390104796,3.344855097817443e-09,7.605899438224287e-05,26.984126984126984
Bread_type_preference.option,0.0021176537839387587,4.007675402988146e-07,2.871775705193593e-09,46.03174603174603
Collinsella,0.0032492378277885173,1.743748269891231e-05,6.250747194092147e-11,44.44444444444444
Triglycerides,0.0061778610817811615,2.1164034934671485e-06,2.774575429050183e-05,21.428571428571427
Height,0.008433760397478136,2.225517649887498e-09,9.143890678634766e-09,56.34920634920635
Buttiauxella,0.009380473443004798,0.01756614492362417,0.024662706479935383,12.698412698412698
Dorea,0.013117139636901406,1.0208834458973414e-08,2.931876896942735e-09,64.28571428571429
unclassified_Vibrionaceae,0.014593136659750122,0.00997436087012611,0.0005729763238068946,26.190476190476193
Smoker,0.01468465512570036,1.9334561247021224e-08,1.5050028513356606e-05,37.301587301587304
unclassified_Peptostreptococcaceae,0.017179291546746522,4.87929381058025e-07,0.00048227922753690084,23.015873015873016
Murdochiella,0.02064277755768774,0.0005616952911435696,0.0007273167572676838,4.761904761904762
Ulcerative_colitis,0.03167571015956446,0.00012687429105073456,0.001095041400752843,17.46031746031746
unclassified_Ectothiorhodospiraceae,0.03934226304277201,4.4149667631948726e-07,1.4979419370409306e-09,29.365079365079367
Megamonas,0.04051606884271557,0.004470419926417345,0.013854731340441592,15.079365079365079
Lactonifactor,0.04108407676529273,7.49174880229806e-05,2.0859462521571506e-05,23.809523809523807
R06AX28_.rupatadine.,0.04298575303913473,0.009306794289259951,0.00018873938922936697,31.746031746031743
