other feature,fisher-exact test pvalue,ranksum in co-enriched nodes,ranksum in others nodes,coverage/%
Gastroentritis_.other_treatment.,5.0597437621377216e-05,5.609512452123258e-07,3.081482330398479e-09,93.75
Mean_corpuscular_hemoglobin_concentration,6.67293381786644e-05,0.0005694687419818937,1.4292658055083032e-06,143.75
unclassified_Thiotrichales,9.88547078535484e-05,1.0852640430149545e-06,1.054178250228847e-05,62.5
unclassified_Deferribacteraceae,0.00011551567947632806,0.000160170642030923,1.2243006124215217e-06,71.875
unclassified_Streptococcaceae,0.00012804427220189545,6.225050409445584e-06,1.7342685367161666e-07,100.0
N03AE01_.clonazepam.,0.00022564446472338274,0.00022609866283264415,0.038044920540089275,10.9375
Hemoglobine,0.000231123032206442,2.0466751788800392e-05,2.426187247061573e-08,210.9375
unclassified_Rhodobacteraceae,0.00026428943010840973,0.02167795794748508,4.14681915318625e-05,59.375
Peptostreptococcus,0.0003493723423677624,0.0009570905619511015,7.308377309791071e-06,60.9375
Granulicatella,0.0003493723423677624,1.628267867294537e-05,6.199780878895487e-06,60.9375
Brevibacterium,0.00041658292290547793,2.1471550037900224e-06,8.437853352596745e-06,45.3125
Selenomonas,0.0005355868141128426,0.005480431851974869,7.381939905310971e-05,31.25
Phascolarctobacterium,0.0005841956214920469,7.868360240398145e-06,3.851296740284635e-05,39.0625
Magnesium_supplement,0.0008962011488654734,1.2978175848805073e-05,7.728281494704934e-06,57.8125
Pets_.past_3_months.,0.0014113581783668236,0.00018450152923574572,1.2433027228162707e-05,107.8125
Salmonella,0.0015870078052497869,0.011173186486364811,0.08563862115692696,9.375
Gender:M,0.001899597469167927,2.4739495984789745e-06,1.2436635953240723e-06,198.4375
G03AA12_.drospirenone_and_ethinylestradiol.,0.0022031371182103282,0.015110431414188675,0.0002995563489627682,29.6875
unclassified_Rhizomicrobium,0.002904458991201779,0.03989985623906026,0.0003199702320171408,23.4375
A07EC02_.mesalazine.,0.002904458991201779,0.009018206516041785,0.011530480532115661,23.4375
Gemella,0.003504212988314679,0.00035552843651866044,0.038044920540089275,17.1875
Work_days_per_week,0.003964963470524099,0.002786275135321593,0.0001401206917406859,96.875
unclassified_Bradyrhizobiaceae,0.005203259385817037,0.0045625536327964,3.282564363974261e-06,70.3125
Glomerular_filtration_rate,0.015796381210345285,8.232750529387555e-06,5.280578893435632e-06,98.4375
Uric_acid,0.01720633871109993,3.348222827648336e-05,5.29288421138834e-06,121.875
Beta.globulin,0.017393496595074043,0.00015820735646561324,0.04602150902504947,67.1875
Gemmiger,0.026793859657989777,1.7182501330990819e-06,1.5379107713891489e-06,140.625
Anaerophaga,0.028016843394986293,0.002073476121733949,0.00011344962528843761,75.0
Odoribacter,0.035210605495299946,5.20143298633465e-08,3.218522642927481e-07,131.25
Soda_.freq._past_week.option,0.03546346850378642,0.029203084963571015,0.08761374368281466,37.5
Height,0.04014707837197557,2.859227607364906e-05,1.0150157979973664e-05,110.9375
Bloating_.days_past_week.option,0.042767031643342585,0.011412900277458136,0.022377808353341067,39.0625
unclassified_Nakamurellaceae,0.04543389441358191,0.04773648770698274,0.03442386810046816,12.5
